Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Cheick Timite,700000,24,1.8,Right Winger,Winger,right,0.326027397260274,Valenciennes FC,Ligue 1,0.06,0.06,0.06,0.0,0.0,0.12,0.0,0.16,0.16,0.07,0.23,0.06,2.1,0.56,26.5,0.03,0.11,16.6,0.0,0.0,0.0,0.16,0.16,0.08,-0.1,-0.1,16.38,21.76,75.3,232.54,42.65,10.26,11.74,87.4,4.64,6.0,77.3,0.87,2.6,33.3,0.06,0.07,0.87,0.99,0.49,0.12,1.05,21.76,21.2,0.56,0.06,0.06,4.76,0.68,1.42,0.0,0.0,0.0,0.0,15.45,3.09,3.21,2.47,18.17,0.56,0.06,0.0,16.38,0.19,0.43,0.37,0.87,1.55,1.24,0.0,0.12,0.06,0.12,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.48,1.05,0.31,0.62,0.56,0.43,1.67,25.9,1.24,21.88,5.07,23.2,5.07,9.83,6.98,1.17,0.12,0.0,1.05,0.43,1.92,1.11,0.0,36.78,0.8,4.02,17.31,18.23,3.4,36.22,2.04,3.65,55.9,2.35,0.0,28.62,117.51,53.1,3.09,0.93,0.43,3.21,1.98,43.02,24.85,57.8,8.84,0.12,0.0,0.0,2.41,1.73,0.06,1.42,0.43,1.05,0.0,0.06,0.0,5.75,0.74,1.85,28.6
Chory Castro,50000,37,1.78,Left Winger,Winger,left,0.83013698630137,Atletico River Plate Montevideo,La Liga,0.17,0.09,0.13,0.04,0.04,0.22,0.04,0.14,0.1,0.1,0.2,0.17,1.31,0.39,30.0,0.1,0.33,19.3,0.09,0.04,0.04,0.14,0.1,0.07,0.03,0.03,28.6,43.45,65.8,535.5,192.14,13.67,17.07,80.1,9.74,14.28,68.2,4.45,10.17,43.8,0.09,0.1,1.62,2.62,1.44,0.57,4.19,43.45,38.91,4.54,1.44,0.04,8.73,2.18,3.45,1.35,0.04,0.22,0.0,24.32,4.8,14.32,31.75,6.46,2.62,1.7,0.17,28.6,0.57,1.4,1.48,2.1,2.58,1.66,0.61,0.04,0.09,0.09,0.09,0.13,0.09,0.04,0.0,0.0,0.0,0.0,1.44,0.79,0.57,0.52,0.35,0.52,1.48,35.3,0.96,19.21,4.41,23.0,6.72,8.38,4.1,1.53,0.09,0.0,1.44,0.79,2.23,0.52,0.0,54.24,1.4,8.38,26.46,23.28,2.05,49.74,0.83,1.31,63.3,0.87,0.04,37.38,204.72,110.7,5.55,1.88,0.48,1.7,1.57,42.05,35.15,83.6,4.89,0.22,0.04,0.04,0.96,1.27,0.13,3.45,0.79,0.79,0.0,0.0,0.0,8.25,0.79,0.61,56.3
Chris Führich,2500000,24,1.78,Right Winger,Winger,right,3.32876712328767,VfB Stuttgart,Bundesliga,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.13,0.13,0.21,0.34,0.09,1.38,0.46,33.3,0.07,0.2,19.5,0.0,0.0,0.0,0.13,0.13,0.1,-0.04,-0.04,30.83,37.36,82.5,492.79,163.25,16.1,18.04,89.3,10.86,12.88,84.3,2.58,4.42,58.3,0.09,0.21,1.93,1.84,2.02,0.46,3.31,37.36,32.3,5.06,1.93,0.18,7.09,0.74,1.93,1.01,0.28,0.55,0.0,26.96,4.69,5.71,3.31,30.64,1.01,1.93,0.0,30.83,0.09,0.28,0.74,0.83,3.77,2.3,0.64,0.46,0.18,0.18,0.0,0.28,0.09,0.09,0.0,0.09,0.0,0.0,1.84,1.2,0.64,0.64,0.55,1.01,2.39,42.3,1.38,19.23,5.34,27.8,4.69,8.83,5.71,1.56,0.09,0.0,1.47,1.29,3.13,0.37,0.0,49.42,0.55,6.99,23.19,25.12,2.48,44.54,2.12,3.22,65.7,2.21,0.46,35.98,213.59,127.73,5.61,2.48,0.55,2.12,1.93,43.8,32.94,75.2,4.69,0.09,0.0,0.0,0.64,1.75,0.09,1.93,1.29,1.2,0.0,0.0,0.0,5.71,0.64,1.1,36.8
Christian Atsu,1000000,30,1.65,Left Winger,Winger,left,,Al-Raed,Premier League,0.0,0.36,0.0,0.0,0.0,0.24,0.0,0.02,0.02,0.11,0.13,0.0,0.6,0.12,20.0,0.0,0.0,19.7,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02,19.59,24.99,78.4,311.34,67.65,10.33,11.3,91.5,6.97,8.41,82.9,1.56,3.6,43.3,0.36,0.11,1.56,0.24,1.2,0.48,1.56,24.99,23.79,1.2,0.24,0.12,5.41,0.96,1.8,0.72,0.24,0.24,0.0,17.66,2.4,4.93,20.19,3.12,1.08,0.12,0.0,19.59,0.24,0.6,0.48,0.72,2.76,2.04,0.24,0.24,0.0,0.12,0.12,0.36,0.24,0.12,0.0,0.0,0.0,0.0,1.44,1.08,0.48,0.72,0.24,0.48,1.8,26.7,1.32,29.2,5.65,19.3,11.9,12.5,4.81,3.36,0.12,0.0,3.24,0.84,2.28,0.72,0.0,39.89,1.32,10.21,15.98,18.99,2.4,38.81,2.28,4.81,47.5,2.52,0.12,30.64,166.9,100.69,3.85,1.92,0.84,2.52,2.4,38.57,25.83,67.0,4.45,0.24,0.0,0.0,1.44,1.32,0.48,1.8,0.84,1.08,0.0,0.0,0.0,6.01,0.84,1.44,36.8
Christian Clemens,500000,30,1.79,Right Winger,Winger,right,1.32602739726027,Lechia Gdansk,Bundesliga,0.14,0.0,0.14,0.0,0.0,0.28,0.0,0.17,0.17,0.17,0.34,0.14,2.38,0.56,23.5,0.06,0.25,20.8,0.14,0.0,0.0,0.17,0.17,0.07,-0.03,-0.03,22.01,33.22,66.2,399.53,150.98,10.93,13.46,81.3,8.27,11.22,73.8,2.52,7.99,31.6,0.0,0.17,1.4,1.26,0.98,0.42,2.66,33.22,29.72,3.5,0.42,0.14,3.79,2.52,2.66,2.1,0.56,0.98,0.0,16.96,7.15,9.11,1.82,29.44,0.98,0.56,0.0,22.01,0.42,0.98,1.12,0.84,2.38,1.82,0.42,0.0,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.4,0.84,0.28,0.98,0.14,0.42,2.38,17.6,1.96,23.97,5.89,24.6,7.29,11.07,5.61,1.68,0.0,0.0,1.68,0.28,1.68,1.26,0.0,45.0,1.26,8.83,20.75,19.07,2.8,41.5,0.7,2.38,29.4,1.12,0.0,30.14,157.15,93.22,4.07,1.4,0.56,1.68,0.98,35.75,27.62,77.3,5.05,0.28,0.0,0.0,1.68,0.98,0.0,2.66,0.28,0.84,0.0,0.0,0.0,8.13,0.7,1.96,26.3
Christian Gebauer,800000,28,1.87,Right Winger,Winger,right,0.326027397260274,FC Ingolstadt 04,Bundesliga,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.26,0.26,0.08,0.34,0.13,1.31,0.52,40.0,0.1,0.25,15.0,0.0,0.0,0.0,0.26,0.26,0.2,-0.13,-0.13,16.51,25.15,65.6,260.17,106.9,8.91,11.14,80.0,4.98,7.6,65.5,1.7,3.93,43.3,0.13,0.08,1.18,0.92,0.66,0.13,2.75,25.15,24.37,0.79,0.26,0.0,5.37,0.52,1.05,0.13,0.0,0.0,0.0,13.76,4.98,6.42,3.14,18.47,2.1,0.39,0.39,16.51,0.13,0.66,0.66,1.83,1.83,1.57,0.0,0.0,0.26,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.57,0.79,0.52,0.79,0.26,0.26,1.44,18.2,1.18,18.6,5.24,28.2,5.37,7.86,5.37,1.18,0.13,0.0,1.05,1.05,2.62,2.49,0.0,35.11,3.14,9.69,14.28,13.49,2.88,34.45,0.66,1.18,55.6,0.66,0.13,19.65,106.77,51.62,2.36,0.79,0.39,0.92,1.31,32.62,19.26,59.0,4.45,0.0,0.0,0.0,1.05,1.31,0.0,1.05,1.05,0.79,0.0,0.13,0.0,8.78,1.18,2.88,29.0
Christian Kouakou,100000,31,1.82,Left Winger,Winger,right,,Without Club,Ligue 1,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.24,0.24,0.04,0.29,0.11,2.87,0.64,22.2,0.04,0.17,15.2,0.0,0.0,0.0,0.24,0.24,0.09,-0.14,-0.14,10.52,15.62,67.3,150.04,44.84,5.74,7.86,73.0,3.72,5.21,71.4,0.43,1.49,28.6,0.11,0.04,0.64,0.64,0.74,0.43,1.17,15.62,15.62,0.0,0.0,0.21,2.23,0.43,1.49,0.0,0.0,0.0,0.0,11.26,0.96,3.4,2.66,12.11,0.85,0.0,0.0,10.52,0.0,0.21,0.43,0.53,2.34,1.49,0.0,0.0,0.32,0.43,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.81,1.17,0.96,0.64,0.21,0.32,1.28,25.0,0.96,17.32,4.04,23.3,5.42,7.23,4.68,2.02,0.32,0.0,1.7,0.74,2.55,0.53,0.0,30.92,1.28,6.38,9.88,16.89,4.57,30.92,0.53,1.38,38.5,0.64,0.11,21.04,121.35,83.2,4.14,0.53,0.96,2.13,1.7,34.32,19.45,56.7,6.8,0.0,0.0,0.0,2.02,2.44,1.59,1.49,0.74,1.17,0.0,0.0,0.0,4.68,0.0,0.64,0.0
Christian Pulisic,45000000,23,1.77,Right Winger,Winger,right,2.32876712328767,Chelsea FC,Premier League,0.39,0.21,0.39,0.0,0.0,0.13,0.0,0.35,0.35,0.18,0.53,0.39,1.84,0.9,48.8,0.21,0.43,11.5,0.0,0.0,0.0,0.35,0.35,0.19,0.03,0.03,28.78,35.13,81.9,420.14,82.02,18.06,20.68,87.3,8.58,10.17,84.4,1.29,1.93,66.7,0.21,0.18,1.59,1.46,1.33,0.04,2.62,35.13,33.89,1.24,0.26,0.09,8.24,0.3,1.07,0.09,0.0,0.04,0.04,28.27,3.52,3.35,6.31,26.3,0.9,0.64,0.13,28.78,0.09,0.51,1.2,1.33,2.66,2.36,0.0,0.09,0.0,0.17,0.04,0.34,0.3,0.0,0.04,0.0,0.0,0.0,1.16,0.64,0.34,0.6,0.21,0.3,0.94,31.8,0.64,19.09,5.49,28.8,3.26,8.28,7.55,1.33,0.09,0.0,1.24,0.43,1.59,0.47,0.0,50.45,0.43,5.28,23.98,25.44,5.92,49.46,2.02,3.95,51.1,2.4,0.17,39.04,227.45,124.23,6.86,1.93,1.03,3.09,2.23,51.82,38.78,74.8,8.28,0.13,0.0,0.0,0.86,2.96,0.34,1.07,0.43,0.64,0.0,0.0,0.0,5.92,1.03,2.87,26.4
Christopher Antwi-Adjei,1000000,28,1.74,Left Winger,Winger,right,2.32876712328767,VfL Bochum,Bundesliga,0.1,0.1,0.1,0.0,0.0,0.2,0.0,0.2,0.2,0.08,0.28,0.1,2.07,0.49,23.8,0.05,0.2,15.4,0.0,0.0,0.0,0.2,0.2,0.1,-0.1,-0.1,13.21,21.19,62.3,210.56,67.33,7.49,9.76,76.8,4.53,6.9,65.7,0.99,2.66,37.0,0.1,0.08,0.69,0.99,0.69,0.2,1.48,21.19,18.93,2.27,0.0,0.1,4.53,0.3,2.27,0.1,0.0,0.0,0.0,12.22,4.24,4.73,3.65,13.31,1.18,2.17,0.1,13.21,0.1,0.59,1.18,1.58,1.77,0.99,0.2,0.0,0.1,0.49,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,1.77,1.28,0.69,0.79,0.3,0.59,1.68,35.3,1.08,21.98,6.41,29.1,4.34,8.97,8.67,1.58,0.0,0.0,1.58,0.69,2.46,0.59,0.0,38.35,0.2,5.03,15.58,21.29,4.53,36.08,0.99,2.66,37.0,1.08,0.2,24.55,150.43,79.85,3.35,0.89,0.99,3.75,2.76,44.95,24.74,55.0,6.51,0.2,0.0,0.0,1.48,2.17,0.89,2.27,0.69,1.28,0.1,0.0,0.0,5.03,1.28,5.03,20.3
Clinton N'Jie,1500000,28,1.75,Right Winger,Winger,right,1.32602739726027,Dynamo Moscow,Ligue 1,0.72,0.31,0.72,0.0,0.0,0.21,0.0,0.54,0.54,0.27,0.8,0.72,3.4,1.24,36.4,0.21,0.58,13.8,0.0,0.0,0.0,0.54,0.54,0.16,0.19,0.19,16.48,21.62,76.2,242.92,54.89,8.24,10.4,79.2,5.05,6.18,81.7,1.54,2.99,51.7,0.31,0.27,1.34,0.51,0.51,0.31,0.93,21.62,19.67,1.96,0.0,0.21,2.47,0.41,1.13,0.41,0.0,0.0,0.0,15.96,2.37,3.3,1.03,18.64,1.13,0.72,0.0,16.48,0.21,0.1,1.03,0.62,2.78,1.65,0.1,0.62,0.31,0.0,0.1,0.62,0.41,0.0,0.21,0.0,0.0,0.0,1.13,0.72,0.21,0.51,0.41,0.21,0.93,22.2,0.72,14.21,4.02,28.3,0.93,5.77,7.52,0.62,0.0,0.0,0.62,0.31,1.44,0.0,0.0,35.11,0.1,2.37,11.43,23.99,5.56,33.16,1.65,3.6,45.7,1.65,0.21,23.58,100.3,65.29,3.81,0.93,1.24,2.88,1.75,37.79,25.33,67.0,7.83,0.21,0.0,0.0,2.06,0.21,1.24,1.13,0.31,0.72,0.0,0.0,0.0,4.32,0.41,0.82,33.3
Cristian Tello,6000000,30,1.78,Left Winger,Winger,both,0.326027397260274,Real Betis Balompié,La Liga,0.21,0.14,0.21,0.0,0.0,0.28,0.07,0.25,0.25,0.18,0.43,0.21,2.87,0.98,34.1,0.07,0.21,19.5,0.14,0.0,0.0,0.25,0.25,0.09,-0.04,-0.04,28.88,36.73,78.6,474.46,121.47,15.56,17.94,86.7,9.81,12.41,79.1,2.87,4.0,71.9,0.14,0.18,1.82,1.19,1.26,0.42,2.94,36.73,35.89,0.84,0.28,0.0,6.03,0.7,1.61,0.42,0.14,0.21,0.0,27.13,6.17,3.43,8.48,26.29,1.12,0.14,0.14,28.88,0.21,0.0,1.47,1.82,3.93,2.66,0.07,0.63,0.35,0.07,0.14,0.35,0.28,0.07,0.0,0.0,0.0,0.0,1.47,0.91,0.7,0.56,0.21,0.91,2.52,36.1,1.61,16.89,3.64,21.6,4.35,7.78,4.77,1.47,0.07,0.0,1.4,0.91,2.38,0.35,0.0,47.87,1.05,6.66,19.98,24.67,4.49,46.96,1.82,2.66,68.4,1.89,0.14,35.26,198.64,116.92,5.68,1.89,1.68,1.82,1.05,45.14,35.82,79.3,5.82,0.28,0.07,0.07,0.98,0.7,0.21,1.61,0.91,0.91,0.0,0.0,0.0,6.1,0.63,0.84,42.9
Cristiano Lombardi,300000,26,1.8,Right Winger,Winger,right,0.326027397260274,Reggina 1914,Serie A,0.0,0.16,0.0,0.0,0.0,0.24,0.0,0.08,0.08,0.17,0.25,0.0,1.22,0.32,26.7,0.0,0.0,14.8,0.0,0.0,0.0,0.08,0.08,0.06,-0.08,-0.08,20.09,28.84,69.7,339.91,83.11,11.26,13.85,81.3,6.72,9.23,72.8,1.86,3.4,54.8,0.16,0.17,1.22,0.97,0.97,0.89,0.97,28.84,25.6,3.24,0.24,0.0,4.94,0.89,2.11,0.16,0.0,0.08,0.08,16.2,6.48,6.16,2.51,21.79,0.89,2.84,0.08,20.09,0.08,1.13,0.89,2.19,1.86,1.22,0.08,0.24,0.08,0.08,0.16,0.24,0.16,0.0,0.08,0.0,0.0,0.0,2.51,2.03,1.46,0.81,0.24,0.24,1.62,15.0,1.38,18.96,4.37,23.1,7.29,8.18,3.48,1.62,0.24,0.0,1.38,1.05,3.56,1.22,0.0,41.64,1.7,10.86,19.04,14.99,2.84,38.56,1.22,2.03,60.0,1.38,0.0,26.49,167.2,95.83,4.37,1.22,0.57,2.19,1.54,32.81,25.76,78.5,4.54,0.24,0.0,0.0,1.05,1.7,0.57,2.11,1.05,2.03,0.08,0.0,0.0,5.59,0.81,1.22,40.0
Dan Ndoye,4000000,21,1.84,Right Winger,Winger,right,0.326027397260274,FC Basel 1893,Ligue 1,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.2,0.2,0.02,0.21,0.16,2.29,0.82,35.7,0.07,0.2,15.8,0.0,0.0,0.0,0.2,0.2,0.08,-0.03,-0.03,21.4,29.07,73.6,310.02,46.72,12.9,15.35,84.0,6.37,8.82,72.2,0.98,1.8,54.5,0.16,0.02,0.33,0.65,0.33,0.0,1.14,29.07,27.6,1.47,0.16,0.0,6.86,0.16,2.29,0.0,0.0,0.0,0.0,22.7,4.25,2.12,4.25,22.54,0.49,0.82,0.33,21.4,0.16,0.16,1.47,2.12,1.96,0.82,0.0,0.33,0.33,0.49,0.0,0.16,0.0,0.0,0.0,0.16,0.0,0.0,1.31,1.14,0.33,0.98,0.0,0.16,0.82,20.0,0.65,19.76,5.23,26.4,5.23,7.19,7.35,0.98,0.0,0.0,0.98,0.49,1.8,0.98,0.0,46.06,1.14,7.51,17.15,24.34,6.7,44.59,1.96,3.76,52.2,2.12,0.0,35.28,188.17,114.01,5.06,0.82,1.96,3.59,2.45,50.47,34.46,68.3,9.8,0.0,0.0,0.0,2.45,2.45,0.49,2.29,0.49,1.14,0.0,0.16,0.0,4.74,0.82,2.12,27.8
Dani Raba,900000,26,1.84,Right Winger,Winger,left,0.326027397260274,Granada CF,La Liga,0.16,0.32,0.16,0.0,0.0,0.24,0.08,0.17,0.17,0.28,0.45,0.16,1.78,0.57,31.8,0.09,0.29,17.6,0.08,0.0,0.0,0.17,0.17,0.1,-0.01,-0.01,30.57,41.43,73.8,604.95,140.27,12.81,16.22,79.0,12.08,15.41,78.4,5.19,8.68,59.8,0.32,0.28,2.03,1.78,0.81,0.24,2.68,41.43,37.78,3.65,0.89,0.08,7.7,2.03,1.78,2.03,0.0,0.0,0.0,29.03,4.14,8.27,34.22,4.7,1.46,0.65,0.16,30.57,0.49,0.57,1.54,1.38,3.41,2.19,0.81,0.24,0.08,0.08,0.0,0.32,0.24,0.0,0.08,0.0,0.0,0.0,1.7,1.14,0.65,0.81,0.24,0.49,3.0,16.2,2.51,25.22,5.84,23.2,5.03,13.22,6.97,2.11,0.08,0.0,2.03,1.14,2.84,0.24,0.0,56.76,0.89,7.14,29.51,24.57,3.32,53.03,1.54,2.76,55.9,1.7,0.0,42.08,224.03,124.22,6.89,2.19,1.14,2.35,2.35,49.54,37.86,76.4,7.95,0.24,0.08,0.0,2.11,2.68,0.65,1.78,1.14,1.14,0.0,0.0,0.0,7.62,0.32,0.81,28.6
Daniel Caligiuri,1500000,34,1.82,Right Winger,Winger,right,1.32602739726027,FC Augsburg,Bundesliga,0.18,0.18,0.05,0.14,0.18,0.18,0.0,0.21,0.08,0.12,0.2,0.18,1.5,0.5,33.3,0.03,0.09,24.7,0.27,0.14,0.18,0.21,0.08,0.05,-0.03,-0.03,24.57,37.24,66.0,480.06,208.24,10.67,13.08,81.6,9.13,12.85,71.0,4.36,9.58,45.5,0.18,0.12,1.5,2.72,1.23,0.32,3.22,37.24,28.29,8.95,2.82,0.05,9.13,1.5,1.95,2.45,1.23,1.04,0.05,17.8,8.54,10.9,4.68,26.97,0.86,3.5,0.14,24.57,0.32,0.82,1.91,1.5,3.18,1.32,1.04,0.32,0.09,0.23,0.18,0.27,0.05,0.14,0.05,0.05,0.0,0.0,2.45,1.27,1.09,0.91,0.45,0.73,2.77,26.2,2.04,20.66,5.4,26.2,5.81,9.99,4.86,2.32,0.23,0.0,2.09,1.09,3.54,1.23,0.0,53.08,2.41,10.44,25.61,20.98,1.54,44.46,1.73,3.13,55.1,1.91,0.05,30.15,169.37,96.99,4.63,1.68,0.23,2.27,2.04,34.42,26.29,76.4,4.5,0.18,0.0,0.0,1.18,2.18,0.05,1.95,1.09,1.27,0.0,0.0,0.0,9.26,1.54,1.54,50.0
Daniel James,18000000,24,1.7,Left Winger,Winger,right,4.32876712328767,Leeds United,Premier League,0.14,0.11,0.14,0.0,0.0,0.18,0.0,0.2,0.2,0.12,0.32,0.14,1.88,0.46,24.5,0.08,0.31,15.4,0.0,0.0,0.0,0.2,0.2,0.11,-0.06,-0.06,15.63,22.34,70.0,226.67,56.54,9.2,11.37,80.9,5.11,7.32,69.9,0.85,1.92,44.4,0.11,0.12,0.96,0.57,0.92,0.11,1.99,22.34,21.49,0.85,0.0,0.04,4.72,0.43,1.99,0.0,0.0,0.0,0.0,16.16,2.98,3.2,3.27,17.76,0.6,0.18,0.07,15.63,0.07,0.43,1.1,1.21,2.1,1.53,0.0,0.07,0.18,0.28,0.04,0.21,0.14,0.0,0.04,0.0,0.04,0.0,1.35,0.75,0.39,0.64,0.32,0.43,1.39,30.8,0.96,20.81,5.29,25.4,3.8,8.38,8.63,0.96,0.11,0.0,0.85,0.71,2.06,0.43,0.0,33.39,0.71,3.73,12.82,19.46,4.72,32.53,0.89,2.06,43.1,0.99,0.0,23.37,151.76,93.45,5.15,1.14,1.28,1.95,1.63,38.04,23.41,61.5,6.14,0.18,0.0,0.0,1.07,1.49,0.46,1.99,0.71,0.75,0.04,0.0,0.0,4.9,0.71,1.63,30.3
Daniel Podence,22000000,26,1.65,Right Winger,Winger,right,2.32876712328767,Wolverhampton Wanderers,Premier League,0.06,0.12,0.06,0.0,0.0,0.18,0.0,0.12,0.12,0.24,0.36,0.06,1.97,0.78,39.4,0.03,0.08,20.2,0.06,0.0,0.0,0.12,0.12,0.06,-0.06,-0.06,26.57,36.26,73.3,445.93,135.84,13.94,17.23,80.9,8.74,11.43,76.4,3.05,5.15,59.3,0.12,0.24,1.91,1.86,2.21,0.54,4.19,36.26,34.29,1.97,0.06,0.36,7.18,1.32,1.91,0.96,0.12,0.54,0.12,24.06,5.51,6.7,4.07,29.92,1.14,0.6,0.48,26.57,0.06,0.48,2.27,1.56,3.41,2.69,0.0,0.12,0.24,0.36,0.0,0.18,0.12,0.0,0.0,0.06,0.0,0.0,0.72,0.42,0.42,0.18,0.12,0.36,1.26,28.6,0.9,15.2,4.07,26.8,4.01,6.04,5.15,0.72,0.12,0.0,0.6,0.42,1.14,0.06,0.0,47.63,0.24,5.8,21.6,24.18,3.23,45.66,1.62,3.53,45.8,1.74,0.18,36.98,200.23,122.97,6.22,2.33,1.26,1.62,2.15,51.34,36.8,71.7,5.21,0.18,0.0,0.0,0.66,1.91,0.24,1.91,0.42,0.42,0.0,0.0,0.0,5.74,0.12,1.32,8.3
Daniele Verde,2200000,25,1.68,Right Winger,Winger,left,3.32876712328767,Spezia Calcio,Serie A,0.44,0.05,0.39,0.05,0.05,0.1,0.0,0.27,0.24,0.14,0.38,0.44,2.69,1.22,45.5,0.15,0.32,20.3,0.29,0.05,0.05,0.27,0.24,0.09,0.17,0.15,27.77,39.06,71.1,562.1,152.18,12.27,14.76,83.1,9.68,12.76,75.9,5.38,10.32,52.1,0.05,0.14,1.32,1.86,1.12,0.34,3.28,39.06,33.49,5.57,1.56,0.15,4.3,2.93,2.69,2.93,1.37,0.93,0.1,22.68,6.45,9.92,32.61,4.2,0.83,1.03,0.29,27.77,0.15,0.59,1.66,1.03,2.35,1.56,0.44,0.15,0.15,0.0,0.05,0.24,0.15,0.0,0.0,0.1,0.0,0.0,0.49,0.15,0.2,0.15,0.15,0.24,0.78,31.3,0.54,8.36,2.25,26.9,1.91,3.08,3.37,0.88,0.1,0.0,0.78,1.17,1.66,0.44,0.0,47.18,0.93,6.55,21.22,22.29,3.47,41.31,0.49,1.03,47.6,0.49,0.29,30.46,195.15,91.03,5.72,1.32,1.32,0.73,0.73,41.36,32.36,78.3,3.72,0.1,0.0,0.0,0.15,0.59,0.49,2.69,1.17,0.15,0.0,0.0,0.0,5.28,0.1,0.15,40.0
Darko Lazovic,4000000,31,1.81,Left Midfield,Winger,right,2.32876712328767,Hellas Verona,Serie A,0.08,0.17,0.08,0.0,0.0,0.08,0.0,0.11,0.11,0.14,0.24,0.08,1.55,0.36,23.2,0.05,0.23,17.4,0.06,0.0,0.0,0.11,0.11,0.07,-0.02,-0.02,36.02,50.36,71.5,616.63,286.55,16.97,20.54,82.6,15.59,20.87,74.7,2.88,6.2,46.4,0.17,0.14,1.33,2.57,2.05,0.55,6.04,50.36,41.58,8.78,0.3,0.0,5.73,0.91,3.02,0.61,0.28,0.28,0.03,27.02,12.93,10.41,7.47,32.92,1.44,7.86,0.22,36.02,0.61,1.27,2.85,2.41,2.41,1.99,0.28,0.08,0.06,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.25,0.69,0.58,0.39,0.28,0.53,1.44,36.5,0.91,7.89,2.57,32.6,2.88,2.91,2.1,1.72,0.14,0.03,1.58,1.19,2.44,1.22,0.0,59.22,2.13,11.6,24.97,25.83,3.96,50.41,0.72,1.58,45.6,0.78,0.28,33.05,173.05,112.62,5.68,1.69,1.11,0.66,0.69,41.58,35.63,85.7,3.63,0.08,0.0,0.0,0.5,0.25,0.42,3.02,1.19,0.69,0.0,0.0,0.0,8.25,0.72,0.61,54.2
