Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Felipe dal Belo,75000,37,1.88,Centre-Back,Centre-Back,left,,Without Club,Serie A,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.05,0.05,0.0,0.05,0.0,0.54,0.18,33.3,0.0,0.0,10.6,0.0,0.0,0.0,0.05,0.05,0.1,-0.05,-0.05,35.12,42.16,83.3,751.05,295.91,11.28,12.37,91.2,16.97,18.23,93.1,6.68,10.02,66.7,0.0,0.0,0.09,1.81,0.27,0.09,2.08,42.16,38.46,3.7,1.9,0.09,5.06,1.26,0.36,0.0,0.0,0.0,0.0,25.91,5.69,10.56,35.03,3.16,1.35,1.81,0.09,35.12,0.36,0.63,0.45,1.08,0.54,0.36,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.72,0.63,0.63,0.0,0.81,1.62,50.0,0.81,10.11,2.89,28.6,5.33,4.69,0.09,1.9,1.08,0.0,0.81,0.63,1.9,3.25,0.0,50.19,7.13,24.82,24.19,3.7,0.63,46.58,0.18,0.36,50.0,0.18,0.0,29.97,144.07,73.66,2.26,0.45,0.0,0.18,0.0,32.86,32.05,97.5,0.72,0.45,0.0,0.0,2.08,0.99,0.09,0.36,0.63,0.72,0.0,0.09,0.0,7.31,1.44,0.81,64.0
Félix Eboa Eboa,1000000,24,1.86,Centre-Back,Centre-Back,right,1.32602739726027,EA Guingamp,Ligue 1,0.11,0.0,0.11,0.0,0.0,0.19,0.0,0.06,0.06,0.03,0.09,0.11,0.52,0.19,35.7,0.21,0.6,7.6,0.0,0.0,0.0,0.06,0.06,0.11,0.06,0.06,28.83,37.28,77.3,623.8,233.64,7.46,9.13,81.7,16.32,18.92,86.3,4.82,8.42,57.3,0.0,0.03,0.22,1.97,0.22,0.07,2.08,37.28,35.13,2.15,0.7,0.0,5.38,0.74,0.37,0.0,0.0,0.0,0.0,22.48,4.71,10.09,5.82,23.74,4.64,1.45,0.04,28.83,0.15,1.19,0.37,0.82,0.37,0.33,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,1.26,1.19,0.7,0.0,0.37,1.11,33.3,0.74,10.5,3.45,32.9,6.42,3.71,0.37,2.08,0.85,0.0,1.22,0.96,2.86,5.53,0.11,48.56,6.57,26.64,22.0,3.04,1.0,46.48,0.41,0.45,91.7,0.41,0.0,25.6,137.75,68.67,1.41,0.33,0.0,0.26,0.22,24.23,23.37,96.5,0.52,0.19,0.0,0.0,1.04,0.74,0.0,0.37,0.96,1.26,0.0,0.04,0.0,11.76,2.97,1.41,67.8
Fikayo Tomori,45000000,24,1.84,Centre-Back,Centre-Back,right,3.32876712328767,AC Milan,Serie A,0.05,0.0,0.05,0.0,0.0,0.1,0.0,0.03,0.03,0.0,0.03,0.05,0.28,0.15,54.5,0.18,0.33,13.4,0.0,0.0,0.0,0.03,0.03,0.12,0.02,0.02,49.66,55.5,89.5,1073.31,336.1,11.98,12.9,92.8,28.75,30.16,95.3,8.39,11.54,72.7,0.0,0.0,0.03,1.97,0.0,0.0,2.1,55.5,53.19,2.31,1.62,0.03,3.59,1.46,0.03,0.0,0.0,0.0,0.0,44.58,3.8,7.13,16.57,35.96,1.95,0.18,0.1,49.66,0.18,0.31,0.72,0.38,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,2.33,1.36,1.44,0.82,0.08,0.56,1.13,50.0,0.56,12.57,4.44,35.3,6.64,5.36,0.56,2.05,1.15,0.03,0.9,2.1,4.44,4.05,0.05,65.92,8.87,37.86,30.52,1.82,0.49,63.74,0.21,0.33,61.5,0.26,0.03,41.14,219.14,109.44,1.59,0.33,0.0,0.21,0.18,45.06,44.35,98.4,0.21,0.1,0.0,0.0,1.0,0.33,0.0,0.03,2.1,1.36,0.0,0.0,0.03,7.59,1.62,1.51,51.6
Filip Helander,3500000,28,1.92,Centre-Back,Centre-Back,left,1.24383561643836,Rangers FC,Serie A,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.06,0.06,0.01,0.07,0.0,0.58,0.05,9.1,0.0,0.0,11.1,0.0,0.0,0.0,0.06,0.06,0.11,-0.06,-0.06,31.68,40.56,78.1,653.49,228.23,10.14,11.61,87.3,15.55,17.86,87.1,5.57,10.14,54.9,0.0,0.01,0.11,2.05,0.21,0.0,2.42,40.56,38.67,1.89,1.63,0.0,5.46,0.74,0.11,0.0,0.0,0.0,0.0,26.22,5.1,9.25,28.37,6.94,2.89,0.26,0.26,31.68,0.16,1.1,0.63,0.74,0.53,0.42,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1.37,1.26,0.74,0.26,0.95,1.52,62.1,0.58,13.35,4.36,32.7,8.14,4.57,0.63,2.21,0.95,0.0,1.26,0.47,2.73,4.47,0.21,50.65,6.2,25.95,24.43,2.42,0.79,48.81,0.37,0.42,87.5,0.37,0.0,28.32,156.04,76.55,2.05,0.21,0.0,0.11,0.26,30.16,28.9,95.8,0.68,0.32,0.0,0.0,1.52,0.32,0.0,0.11,0.47,1.37,0.0,0.05,0.0,9.56,2.84,0.89,76.1
Filippo Romagna,3000000,24,1.86,Centre-Back,Centre-Back,right,2.32876712328767,US Sassuolo,Serie A,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.01,0.01,0.01,0.02,0.0,0.12,0.06,50.0,0.0,0.0,10.0,0.0,0.0,0.0,0.01,0.01,0.04,-0.01,-0.01,59.17,62.52,94.6,1115.16,295.84,21.51,22.12,97.2,31.99,33.21,96.3,5.18,6.52,79.4,0.0,0.01,0.18,2.13,0.0,0.0,1.65,62.52,60.93,1.58,1.52,0.06,8.1,0.91,0.0,0.0,0.0,0.0,0.0,54.17,3.11,5.24,5.55,53.5,2.38,0.06,0.24,59.17,0.12,0.37,0.18,0.12,0.73,0.73,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.85,0.43,0.55,0.3,0.0,0.12,0.24,50.0,0.12,6.09,1.95,32.0,3.96,2.07,0.06,2.07,1.16,0.0,0.91,0.3,1.16,5.12,0.0,71.23,10.85,36.5,38.45,1.58,0.55,69.65,0.12,0.12,100.0,0.12,0.0,49.72,277.01,157.88,3.05,0.12,0.0,0.12,0.0,52.77,52.4,99.3,0.37,0.18,0.0,0.0,0.37,0.79,0.0,0.0,0.3,0.43,0.0,0.06,0.0,8.65,1.46,1.16,55.8
Florent Ogier,700000,32,1.83,Centre-Back,Centre-Back,right,1.32602739726027,Clermont Foot 63,Ligue 1,0.05,0.0,0.05,0.0,0.0,0.16,0.0,0.02,0.02,0.01,0.03,0.05,0.31,0.16,50.0,0.17,0.33,11.1,0.0,0.0,0.0,0.02,0.02,0.06,0.04,0.04,47.13,55.47,85.0,983.1,412.52,16.07,17.57,91.4,21.93,24.57,89.2,8.5,12.44,68.3,0.0,0.01,0.1,2.8,0.05,0.0,2.02,55.47,54.23,1.24,1.14,0.0,3.94,1.19,0.05,0.0,0.0,0.0,0.0,39.71,4.46,11.3,10.52,40.59,3.16,0.05,0.16,47.13,0.21,1.09,1.04,0.52,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,1.19,0.67,0.99,0.21,0.0,0.47,0.93,50.0,0.47,7.57,3.01,39.7,4.41,2.9,0.26,2.28,1.04,0.05,1.24,1.4,2.59,4.1,0.05,64.91,9.44,42.82,24.0,1.3,0.57,63.77,0.21,0.21,100.0,0.21,0.0,40.18,175.23,85.23,1.3,0.1,0.0,0.16,0.0,45.1,44.43,98.5,0.1,0.16,0.0,0.0,0.67,0.47,0.0,0.05,1.4,0.67,0.0,0.05,0.0,8.29,2.18,1.76,55.3
Florian Lejeune,2500000,30,1.9,Centre-Back,Centre-Back,right,2.32876712328767,Deportivo Alavés,La Liga,0.03,0.03,0.03,0.0,0.0,0.32,0.03,0.07,0.07,0.01,0.08,0.03,0.74,0.16,21.7,0.04,0.2,15.8,0.16,0.0,0.0,0.07,0.07,0.11,-0.04,-0.04,32.95,39.98,82.4,894.13,309.59,6.23,6.94,89.8,16.2,17.75,91.3,10.29,14.78,69.7,0.03,0.01,0.13,2.13,0.1,0.0,1.84,39.98,37.17,2.81,2.68,0.0,4.29,3.29,0.13,0.0,0.0,0.0,0.0,26.01,3.58,10.39,5.23,30.66,2.52,0.1,0.06,32.95,0.1,0.94,0.65,0.32,0.42,0.32,0.0,0.0,0.06,0.0,0.03,0.1,0.03,0.0,0.0,0.06,0.0,0.0,1.23,0.71,0.77,0.42,0.03,0.36,0.65,55.0,0.29,8.36,2.48,29.7,4.87,2.94,0.55,1.48,0.77,0.06,0.71,2.36,3.58,6.58,0.03,52.21,8.58,29.53,23.23,1.97,0.87,49.37,0.32,0.42,76.9,0.32,0.03,26.88,122.59,56.92,0.84,0.06,0.0,0.19,0.13,28.69,27.75,96.7,0.06,0.32,0.03,0.03,1.26,0.23,0.06,0.13,2.36,0.71,0.0,0.03,0.0,9.07,3.03,1.39,68.6
Francesco Acerbi,7000000,34,1.92,Centre-Back,Centre-Back,left,3.32876712328767,SS Lazio,Serie A,0.08,0.0,0.08,0.0,0.0,0.25,0.06,0.05,0.05,0.05,0.1,0.08,0.39,0.14,35.7,0.21,0.6,12.8,0.0,0.0,0.0,0.05,0.05,0.13,0.03,0.03,64.01,70.46,90.8,1387.17,418.01,19.43,20.84,93.2,31.55,33.18,95.1,12.12,15.14,80.1,0.0,0.05,0.3,4.26,0.36,0.08,3.35,70.46,67.47,2.99,2.1,0.08,5.29,2.8,0.22,0.0,0.0,0.0,0.0,51.53,5.87,13.06,53.5,12.09,3.02,0.3,0.08,64.01,0.14,0.64,0.58,0.28,0.86,0.72,0.06,0.0,0.06,0.03,0.0,0.08,0.06,0.0,0.0,0.0,0.03,0.0,0.91,0.53,0.58,0.3,0.03,0.25,0.77,32.1,0.53,7.39,2.46,33.3,4.1,2.66,0.64,1.55,1.0,0.0,0.55,1.77,2.68,4.18,0.0,79.51,11.29,42.51,40.93,2.77,0.69,76.72,0.19,0.19,100.0,0.19,0.0,51.23,319.26,185.15,3.35,0.69,0.06,0.33,0.17,57.98,56.82,98.0,0.44,0.25,0.06,0.03,1.02,0.72,0.08,0.22,1.77,0.53,0.03,0.03,0.0,10.18,2.68,1.27,67.8
Francesco Vicari,2500000,27,1.9,Centre-Back,Centre-Back,right,1.32602739726027,SPAL,Serie A,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.01,0.01,0.01,0.02,0.0,0.28,0.06,22.2,0.0,0.0,17.7,0.0,0.0,0.0,0.01,0.01,0.03,-0.01,-0.01,34.19,39.25,87.1,801.61,261.55,7.52,8.29,90.6,18.39,19.44,94.6,8.14,11.06,73.6,0.0,0.01,0.09,1.83,0.03,0.0,1.74,39.25,37.17,2.08,1.99,0.0,4.5,1.21,0.06,0.0,0.0,0.0,0.0,26.99,5.03,7.24,3.11,32.64,2.58,0.09,0.06,34.19,0.16,0.59,0.09,0.37,0.4,0.34,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.62,0.75,0.16,0.03,0.37,0.84,44.4,0.47,7.17,2.3,32.0,4.53,2.55,0.09,2.11,1.3,0.06,0.81,0.53,1.46,5.62,0.06,48.88,10.5,28.79,21.46,0.96,0.4,46.93,0.03,0.06,50.0,0.03,0.0,26.99,117.02,72.61,1.18,0.09,0.0,0.12,0.03,30.62,30.16,98.5,0.4,0.12,0.0,0.0,1.15,0.59,0.03,0.06,0.53,0.62,0.0,0.03,0.06,7.14,1.68,1.21,58.1
Franco Russo,1200000,27,1.86,Centre-Back,Centre-Back,right,2.32876712328767,RCD Mallorca,La Liga,0.07,0.0,0.07,0.0,0.0,0.35,0.07,0.01,0.01,0.0,0.01,0.07,0.35,0.14,40.0,0.2,0.5,11.2,0.0,0.0,0.0,0.01,0.01,0.03,0.06,0.06,32.4,42.02,77.1,747.69,288.0,8.65,10.66,81.2,15.44,18.55,83.2,7.75,11.77,65.9,0.0,0.0,0.0,1.66,0.0,0.0,2.35,42.02,39.39,2.63,2.28,0.0,6.02,1.11,0.0,0.0,0.0,0.0,0.0,26.38,4.36,11.28,4.78,31.85,3.46,0.07,0.21,32.4,0.0,0.83,1.11,0.55,0.21,0.07,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.83,0.76,0.48,0.07,0.28,0.97,28.6,0.69,7.41,2.49,33.6,4.15,2.91,0.35,1.8,0.83,0.0,0.97,2.35,3.67,4.36,0.14,52.48,8.86,29.22,23.75,2.22,1.18,49.98,0.28,0.48,57.1,0.28,0.07,26.03,150.92,61.75,1.59,0.14,0.0,0.42,0.07,29.7,27.97,94.2,0.35,0.35,0.07,0.07,1.25,0.55,0.07,0.0,2.35,0.83,0.0,0.0,0.07,10.52,2.22,1.73,56.1
Frederik Sørensen,650000,29,1.94,Centre-Back,Centre-Back,right,0.326027397260274,Ternana Calcio,Bundesliga,0.09,0.05,0.09,0.0,0.0,0.4,0.0,0.1,0.1,0.03,0.13,0.09,0.72,0.18,25.0,0.13,0.5,11.8,0.0,0.0,0.0,0.1,0.1,0.14,-0.01,-0.01,32.88,45.43,72.4,783.19,336.52,7.87,9.9,79.5,15.79,18.98,83.2,8.91,15.7,56.7,0.05,0.03,0.31,2.83,0.36,0.09,3.78,45.43,39.4,6.03,1.03,0.0,5.4,1.98,0.31,0.0,0.0,0.0,0.0,23.21,7.11,15.11,4.09,31.93,3.06,4.99,0.05,32.88,0.18,1.21,0.81,0.85,0.9,0.67,0.09,0.0,0.09,0.0,0.05,0.09,0.05,0.05,0.0,0.0,0.0,0.0,2.29,1.48,1.48,0.67,0.13,0.99,1.93,51.2,0.94,12.82,4.72,36.8,7.42,4.63,0.76,2.02,0.9,0.0,1.12,1.12,3.42,5.94,0.0,58.02,6.79,26.0,28.11,6.25,1.08,52.22,0.31,0.49,63.6,0.36,0.0,28.47,119.1,62.07,1.75,0.4,0.0,0.31,0.18,29.64,28.34,95.6,0.99,0.4,0.0,0.0,1.89,0.58,0.05,0.31,1.12,1.48,0.0,0.0,0.0,11.24,2.65,1.21,68.6
Gabriel Dos Santos,25000000,24,1.9,Centre-Back,Centre-Back,left,3.32876712328767,Arsenal FC,Premier League,0.13,0.03,0.13,0.0,0.0,0.25,0.03,0.07,0.07,0.03,0.1,0.13,0.89,0.29,32.1,0.14,0.44,11.7,0.0,0.0,0.0,0.07,0.07,0.08,0.06,0.06,50.19,57.45,87.4,1051.34,297.74,15.41,16.62,92.7,26.69,28.25,94.5,7.52,11.5,65.4,0.03,0.03,0.19,2.96,0.1,0.06,1.97,57.45,55.86,1.59,1.02,0.03,5.25,1.05,0.13,0.0,0.0,0.0,0.0,46.02,4.14,7.29,49.65,4.3,1.94,0.03,0.32,50.19,0.13,1.08,0.89,0.61,0.61,0.48,0.03,0.03,0.03,0.0,0.03,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.5,0.89,1.11,0.25,0.13,0.54,0.86,63.0,0.32,6.37,2.29,36.0,3.95,2.13,0.29,1.43,0.86,0.0,0.57,1.24,2.74,4.43,0.1,66.85,11.47,37.23,31.72,2.99,1.05,65.45,0.16,0.22,71.4,0.16,0.0,45.73,288.15,155.99,3.82,0.61,0.0,0.13,0.03,49.97,48.69,97.5,0.19,0.25,0.03,0.03,0.83,1.18,0.03,0.13,1.24,0.89,0.0,0.03,0.0,7.2,2.74,1.47,65.2
Gabriel Mercado,800000,34,1.81,Centre-Back,Centre-Back,right,0.83013698630137,Sport Club Internacional,La Liga,0.1,0.05,0.1,0.0,0.0,0.52,0.0,0.06,0.06,0.0,0.06,0.1,0.52,0.16,30.0,0.2,0.67,14.0,0.0,0.0,0.0,0.06,0.06,0.11,0.05,0.05,32.88,39.56,83.1,631.29,224.69,12.32,13.31,92.6,16.36,18.02,90.8,3.83,7.25,52.9,0.05,0.0,0.0,1.92,0.21,0.0,1.92,39.56,36.92,2.64,1.04,0.0,6.42,1.04,0.21,0.0,0.0,0.0,0.0,26.36,5.07,8.13,5.9,27.86,3.26,1.61,0.21,32.88,0.26,0.93,0.21,0.73,0.36,0.21,0.05,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,2.07,1.4,1.14,0.88,0.05,0.98,1.76,55.9,0.78,9.48,3.26,34.4,5.02,3.78,0.67,2.07,0.73,0.0,1.35,0.88,2.95,4.61,0.05,49.82,5.13,23.15,26.15,3.21,0.52,47.33,0.1,0.16,66.7,0.1,0.0,27.7,118.17,60.17,1.81,0.36,0.0,0.21,0.1,29.62,27.7,93.5,0.52,0.52,0.0,0.0,1.66,1.14,0.1,0.21,0.88,1.4,0.05,0.05,0.0,9.27,1.71,1.4,55.0
Gabriel Paulista,10000000,31,1.87,Centre-Back,Centre-Back,right,2.32876712328767,Valencia CF,La Liga,0.17,0.04,0.17,0.0,0.0,0.17,0.0,0.06,0.06,0.01,0.06,0.17,0.39,0.21,55.6,0.44,0.8,14.1,0.0,0.0,0.0,0.06,0.06,0.14,0.12,0.12,38.32,44.21,86.7,909.37,330.06,9.62,10.48,91.8,19.2,20.88,92.0,9.06,12.24,74.0,0.04,0.01,0.21,2.36,0.09,0.0,2.41,44.21,40.68,3.52,3.01,0.04,4.68,1.98,0.0,0.0,0.0,0.0,0.0,30.24,4.34,9.62,4.64,35.23,3.09,0.17,0.26,38.32,0.04,0.39,0.64,0.21,0.52,0.47,0.0,0.0,0.0,0.04,0.0,0.13,0.09,0.0,0.0,0.0,0.04,0.0,0.95,0.47,0.6,0.26,0.09,0.47,0.86,55.0,0.39,4.68,1.68,35.8,2.92,1.59,0.17,1.12,0.6,0.04,0.52,2.49,3.44,5.5,0.13,54.17,11.13,31.96,24.01,1.46,0.47,50.86,0.09,0.13,66.7,0.13,0.0,30.63,187.6,113.03,2.02,0.09,0.0,0.09,0.21,30.72,30.07,97.9,0.09,0.17,0.0,0.0,0.73,0.73,0.04,0.0,2.49,0.47,0.04,0.0,0.0,8.89,2.45,1.33,64.8
Gabriele Angella,400000,32,1.93,Centre-Back,Centre-Back,right,3.32876712328767,AC Perugia Calcio,Serie A,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.02,0.0,0.02,0.0,0.4,0.1,25.0,0.0,0.0,8.7,0.0,0.0,0.0,0.02,0.02,0.05,-0.02,-0.02,41.17,49.84,82.6,1007.35,346.48,7.77,9.69,80.2,22.6,25.12,90.0,10.49,14.53,72.2,0.0,0.0,0.2,2.42,0.2,0.0,3.33,49.84,47.22,2.62,1.61,0.0,4.84,1.82,0.2,0.0,0.0,0.0,0.0,30.27,6.26,13.32,3.73,38.64,4.44,1.01,0.5,41.17,0.1,1.41,0.1,0.4,1.11,0.91,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.31,1.31,0.4,0.1,0.71,1.11,63.6,0.4,9.08,3.43,37.8,6.15,2.52,0.4,1.92,1.01,0.1,0.91,1.31,3.13,8.07,0.0,62.05,7.57,32.89,29.06,2.72,0.61,59.53,0.2,0.2,100.0,0.2,0.0,33.7,127.53,51.05,1.11,0.1,0.0,0.2,0.0,34.0,33.5,98.5,0.81,0.3,0.0,0.0,1.82,0.61,0.0,0.2,1.31,1.31,0.0,0.3,0.0,11.7,3.23,1.01,76.2
Gary Cahill,500000,36,1.93,Centre-Back,Centre-Back,right,0.326027397260274,AFC Bournemouth,Championship,0.0,0.13,0.0,0.0,0.0,0.25,0.0,0.05,0.05,0.04,0.1,0.0,0.88,0.25,28.6,0.0,0.0,11.1,0.0,0.0,0.0,0.05,0.05,0.06,-0.05,-0.05,25.38,30.38,83.5,545.38,177.38,6.88,7.75,88.7,14.13,15.13,93.4,4.13,7.13,57.9,0.13,0.04,0.63,1.25,0.0,0.0,1.5,30.38,28.88,1.5,1.5,0.0,4.38,0.38,0.0,0.0,0.0,0.0,0.0,20.5,3.0,6.88,4.25,22.75,1.75,0.0,0.38,25.38,0.0,0.5,0.25,0.13,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.75,0.25,0.0,0.38,0.63,60.0,0.25,5.88,1.88,31.9,3.5,1.75,0.63,2.38,1.25,0.0,1.13,1.63,2.63,7.75,0.13,43.63,8.88,27.13,16.5,2.0,1.75,42.13,0.0,0.13,0.0,0.0,0.0,19.5,101.5,40.75,1.0,0.13,0.0,0.25,0.0,23.0,21.38,92.9,0.13,0.25,0.0,0.0,1.13,0.0,0.0,0.0,1.63,0.5,0.0,0.0,0.0,7.13,3.75,2.13,63.8
Georg Margreitter,300000,33,1.86,Centre-Back,Centre-Back,right,0.326027397260274,Grasshopper Club Zurich,Bundesliga,0.09,0.0,0.09,0.0,0.0,0.09,0.0,0.04,0.04,0.01,0.06,0.09,0.52,0.17,33.3,0.17,0.5,10.4,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.04,43.47,52.76,82.4,1047.86,372.56,8.37,9.03,92.8,24.38,26.9,90.6,10.47,16.13,64.9,0.0,0.01,0.17,3.36,0.31,0.09,3.97,52.76,51.41,1.35,1.26,0.0,5.28,2.31,0.13,0.0,0.0,0.0,0.0,37.24,4.36,11.16,12.51,36.32,2.97,0.09,0.13,43.47,0.09,1.31,0.48,0.48,0.61,0.52,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.48,1.05,1.09,0.31,0.09,0.57,0.96,59.1,0.39,3.4,1.09,32.1,2.57,0.57,0.26,1.7,1.0,0.0,0.7,0.92,2.4,6.58,0.04,64.49,9.03,37.28,28.69,2.7,1.0,63.27,0.17,0.26,66.7,0.17,0.0,41.77,229.45,139.23,3.31,0.31,0.0,0.17,0.22,42.6,42.03,98.7,0.74,0.09,0.0,0.0,0.48,0.57,0.04,0.13,0.92,1.05,0.04,0.0,0.0,9.64,1.4,0.96,59.3
Gerard Piqué,5000000,35,1.94,Centre-Back,Centre-Back,right,2.32876712328767,FC Barcelona,La Liga,0.1,0.0,0.1,0.0,0.0,0.36,0.03,0.08,0.08,0.02,0.1,0.1,0.78,0.19,25.0,0.13,0.5,10.6,0.03,0.0,0.0,0.08,0.08,0.11,0.01,0.01,65.26,71.24,91.6,1464.29,373.07,14.94,16.4,91.1,37.97,39.78,95.4,11.97,14.46,82.8,0.0,0.02,0.1,5.17,0.06,0.0,3.75,71.24,68.75,2.49,2.13,0.0,5.82,3.01,0.03,0.0,0.0,0.0,0.0,56.85,4.66,9.73,4.56,60.73,3.01,0.23,0.16,65.26,0.06,0.61,0.94,0.13,0.45,0.36,0.0,0.0,0.06,0.0,0.03,0.1,0.06,0.0,0.0,0.03,0.0,0.0,0.97,0.58,0.78,0.19,0.0,0.42,0.68,61.9,0.26,6.99,2.62,37.5,3.65,3.2,0.13,1.42,0.68,0.0,0.74,1.36,2.33,4.53,0.0,80.1,10.7,38.22,44.53,2.46,1.13,77.84,0.06,0.06,100.0,0.06,0.0,53.91,309.26,177.19,4.79,0.65,0.0,0.13,0.16,58.4,56.98,97.6,0.13,0.36,0.03,0.03,1.33,0.65,0.0,0.03,1.36,0.58,0.0,0.0,0.0,11.19,4.27,1.49,74.2
Germán Pezzella,5000000,30,1.87,Centre-Back,Centre-Back,right,3.32876712328767,Real Betis Balompié,La Liga,0.03,0.0,0.03,0.0,0.0,0.27,0.03,0.03,0.03,0.0,0.03,0.03,0.51,0.03,6.7,0.07,1.0,9.2,0.0,0.0,0.0,0.03,0.03,0.06,0.0,0.0,33.39,38.25,87.3,712.67,194.14,8.36,9.28,90.0,19.76,21.16,93.4,5.14,7.47,68.8,0.0,0.0,0.0,1.03,0.14,0.0,0.86,38.25,36.54,1.71,1.58,0.0,3.42,0.65,0.1,0.0,0.0,0.0,0.0,29.79,2.53,5.92,5.31,29.11,2.23,0.14,0.03,33.39,0.1,0.68,0.31,0.27,0.27,0.21,0.0,0.0,0.07,0.0,0.0,0.07,0.03,0.0,0.0,0.03,0.0,0.0,1.3,0.89,1.06,0.24,0.0,0.68,1.27,54.1,0.58,8.18,2.53,31.0,5.45,2.43,0.31,1.54,0.62,0.0,0.92,2.02,3.32,4.79,0.07,48.01,6.34,26.34,22.33,1.2,0.86,46.34,0.1,0.1,100.0,0.1,0.0,27.64,118.49,46.1,0.89,0.0,0.0,0.07,0.07,30.38,29.25,96.3,0.17,0.27,0.03,0.0,1.27,0.48,0.1,0.1,2.02,0.89,0.0,0.03,0.03,6.3,3.18,1.71,65.0
