Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Adem Ljajic,2300000,30,1.82,Attacking Midfield,Midfielder,right,0.326027397260274,Besiktas JK,Serie A,0.25,0.42,0.25,0.0,0.0,0.08,0.0,0.21,0.21,0.33,0.53,0.25,2.63,0.96,36.5,0.1,0.26,20.3,0.63,0.0,0.0,0.21,0.21,0.08,0.04,0.04,42.14,53.29,79.1,676.86,219.17,22.84,26.02,87.8,15.12,18.75,80.6,3.63,6.81,53.4,0.42,0.33,2.8,3.34,2.55,0.25,5.43,53.29,47.07,6.22,2.3,0.21,9.02,0.88,1.5,2.34,0.67,0.29,0.17,38.55,7.06,7.68,2.26,48.32,1.09,1.04,0.54,42.14,0.25,0.92,0.84,1.5,5.1,3.22,1.34,0.29,0.17,0.08,0.0,0.79,0.5,0.21,0.04,0.04,0.0,0.0,0.58,0.46,0.21,0.21,0.17,0.17,0.42,40.0,0.25,15.54,4.68,30.1,1.92,7.35,6.26,1.04,0.0,0.0,1.04,0.29,0.88,0.29,0.0,63.31,0.58,5.72,29.4,34.71,3.09,56.88,2.0,3.13,64.0,2.17,0.21,47.03,285.79,170.39,9.73,4.09,0.71,1.92,1.55,55.92,47.4,84.8,6.43,0.08,0.0,0.0,0.33,0.88,0.08,1.5,0.29,0.46,0.0,0.0,0.0,6.1,0.04,0.29,12.5
Adil Aouchiche,7000000,19,1.81,Attacking Midfield,Midfielder,right,1.32602739726027,AS Saint-Étienne,Ligue 1,0.0,0.38,0.0,0.0,0.0,0.23,0.0,0.1,0.1,0.16,0.26,0.0,1.66,0.68,40.9,0.0,0.0,22.3,0.08,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1,37.69,49.3,76.5,691.81,182.26,18.84,21.78,86.5,11.23,13.57,82.8,5.88,10.33,56.9,0.38,0.16,2.04,3.02,0.75,0.15,3.32,49.3,43.27,6.03,1.73,0.23,8.52,3.84,1.58,3.47,1.28,1.43,0.08,34.82,4.52,9.95,7.09,38.89,1.43,0.38,0.6,37.69,0.08,1.21,2.34,1.43,4.0,1.66,1.21,0.15,0.15,0.68,0.15,0.53,0.3,0.15,0.0,0.0,0.08,0.0,1.81,1.36,0.45,0.53,0.83,0.6,2.26,26.7,1.66,26.98,7.31,27.1,4.52,14.62,7.84,1.06,0.0,0.0,1.06,1.58,3.39,0.83,0.0,63.39,0.75,10.48,34.52,24.72,2.19,57.74,1.43,2.86,50.0,1.58,0.15,43.49,257.11,163.87,7.61,3.02,0.6,2.49,2.11,53.22,43.57,81.9,4.07,0.23,0.0,0.0,1.13,1.58,0.15,1.58,1.58,1.36,0.0,0.0,0.0,7.01,1.13,1.73,39.5
Adrián Cubas,2500000,25,1.66,Defensive Midfield,Midfielder,right,2.32876712328767,Nîmes Olympique,Ligue 2,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02,0.02,0.0,0.02,0.0,0.46,0.15,33.3,0.0,0.0,25.6,0.0,0.0,0.0,0.02,0.02,0.02,-0.02,-0.02,28.78,34.44,83.6,577.65,177.7,10.1,11.48,88.0,13.78,15.31,90.0,4.44,6.43,69.0,0.0,0.0,0.0,1.38,0.31,0.0,3.37,34.44,33.21,1.22,1.22,0.0,6.12,0.31,0.15,0.0,0.0,0.0,0.0,25.71,3.21,5.51,5.97,27.09,1.38,0.0,0.0,28.78,0.15,0.31,1.38,0.61,0.61,0.46,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,3.06,2.45,1.38,1.38,0.31,1.53,3.06,50.0,1.53,34.13,10.71,31.4,17.76,14.23,2.14,1.22,0.46,0.0,0.77,2.91,5.97,1.99,0.0,44.85,3.21,18.21,24.64,4.13,0.15,43.78,0.46,0.77,60.0,0.61,0.0,29.39,138.67,76.22,1.22,0.0,0.0,0.31,1.99,22.81,21.73,95.3,0.15,0.15,0.0,0.0,1.84,0.61,0.0,0.15,2.91,2.45,0.0,0.0,0.0,11.79,0.15,0.92,14.3
Adrián González,500000,33,1.84,Central Midfield,Midfielder,left,0.326027397260274,CF Fuenlabrada,La Liga,0.12,0.0,0.08,0.04,0.04,0.31,0.04,0.11,0.08,0.03,0.12,0.12,1.12,0.38,34.5,0.07,0.2,19.9,0.0,0.04,0.04,0.11,0.08,0.07,0.01,0.0,33.31,42.27,78.8,650.27,158.31,13.92,17.12,81.3,14.0,16.35,85.6,4.85,7.08,68.5,0.0,0.03,0.73,3.54,0.38,0.08,3.15,42.27,41.19,1.08,0.73,0.0,9.54,2.12,0.35,0.12,0.04,0.08,0.0,26.85,6.31,9.12,28.27,7.38,4.31,0.12,0.35,33.31,0.27,0.46,1.15,1.38,1.46,1.08,0.08,0.04,0.15,0.12,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.38,0.96,0.46,0.88,0.04,0.38,1.62,23.8,1.23,14.42,3.69,25.6,3.54,8.35,2.54,1.54,0.35,0.0,1.19,0.77,2.15,1.12,0.0,50.96,2.19,10.65,32.54,10.31,1.54,49.96,0.38,0.62,62.5,0.46,0.0,32.73,133.77,47.27,1.38,0.77,0.12,0.62,1.15,36.62,32.23,88.0,2.73,0.31,0.04,0.0,2.04,1.27,0.08,0.35,0.77,0.96,0.0,0.0,0.0,10.81,2.19,2.38,47.9
Adrien Rabiot,22000000,26,1.88,Central Midfield,Midfielder,left,1.32602739726027,Juventus FC,Serie A,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.1,0.1,0.07,0.17,0.12,1.41,0.45,31.9,0.09,0.27,17.5,0.0,0.0,0.0,0.1,0.1,0.07,0.02,0.02,41.42,48.07,86.2,716.84,172.47,18.69,21.04,88.8,17.79,19.78,90.0,4.03,5.27,76.6,0.12,0.07,0.48,3.16,0.63,0.15,3.04,48.07,46.63,1.44,1.02,0.0,8.58,0.51,0.66,0.0,0.0,0.0,0.0,37.72,5.6,4.76,32.99,11.11,1.9,0.39,0.18,41.42,0.03,0.57,1.05,1.26,1.57,1.35,0.0,0.06,0.15,0.0,0.0,0.24,0.21,0.0,0.0,0.03,0.0,0.0,2.71,1.96,1.6,0.87,0.24,0.6,1.38,43.5,0.78,21.34,6.92,32.4,8.82,9.18,3.34,1.78,0.27,0.0,1.51,1.38,4.09,1.29,0.0,59.75,3.49,16.19,33.11,15.05,2.14,58.33,0.78,1.26,61.9,0.87,0.0,40.03,266.69,128.02,5.18,1.84,0.45,1.02,1.2,45.87,40.88,89.1,2.35,0.12,0.0,0.0,1.96,1.35,0.03,0.66,1.38,1.96,0.0,0.03,0.0,8.76,2.14,1.11,65.7
Adrien Silva,2500000,32,1.75,Central Midfield,Midfielder,right,1.32602739726027,Al-Wahda FC Abu Dhabi,Serie A,0.06,0.11,0.06,0.0,0.0,0.34,0.11,0.03,0.03,0.05,0.08,0.06,0.51,0.17,33.3,0.11,0.33,23.3,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.03,44.97,51.82,86.8,948.62,219.81,15.05,17.35,86.7,20.55,22.35,92.0,8.7,10.61,82.0,0.11,0.05,0.67,3.76,0.56,0.11,4.04,51.82,49.35,2.47,2.36,0.0,7.97,2.81,0.34,0.0,0.0,0.0,0.0,37.22,5.78,8.81,9.32,39.19,2.25,0.11,0.22,44.97,0.11,0.45,1.52,0.62,1.68,1.52,0.11,0.0,0.06,0.0,0.0,0.17,0.11,0.06,0.0,0.0,0.0,0.0,2.64,1.46,1.4,0.95,0.28,0.95,2.3,41.5,1.35,21.73,6.4,29.5,7.64,10.72,3.37,1.97,0.39,0.0,1.57,2.25,4.88,1.4,0.0,62.77,3.14,17.29,39.53,9.66,0.62,60.64,0.56,1.07,52.6,0.56,0.0,39.25,159.23,84.22,3.14,0.95,0.06,0.62,1.01,41.49,39.02,94.0,1.24,0.34,0.11,0.06,1.8,1.4,0.0,0.34,2.25,1.46,0.0,0.11,0.0,11.4,0.95,1.4,40.5
Adrien Tameze,7000000,28,1.8,Defensive Midfield,Midfielder,right,2.32876712328767,Hellas Verona,Serie A,0.16,0.04,0.16,0.0,0.0,0.21,0.0,0.05,0.05,0.03,0.08,0.16,0.82,0.25,30.0,0.2,0.67,20.0,0.0,0.0,0.0,0.05,0.05,0.06,0.12,0.12,37.57,46.34,81.1,687.62,193.92,16.56,19.32,85.7,15.36,18.0,85.4,4.74,7.29,65.0,0.04,0.03,0.66,3.5,0.62,0.08,4.32,46.34,44.07,2.27,1.15,0.0,7.21,0.91,0.78,0.0,0.0,0.0,0.0,31.88,6.55,7.91,4.57,36.7,2.72,1.07,0.29,37.57,0.21,0.82,1.65,0.78,1.69,1.32,0.0,0.08,0.08,0.08,0.12,0.16,0.12,0.0,0.04,0.0,0.0,0.0,1.85,1.28,0.87,0.78,0.21,0.62,1.65,37.5,1.03,17.92,5.77,32.2,5.85,9.06,3.01,1.69,0.29,0.0,1.4,2.51,4.37,1.81,0.04,58.82,2.84,14.29,34.06,13.47,1.44,56.84,1.11,1.81,61.4,1.15,0.04,37.57,186.43,93.34,3.5,0.99,0.25,1.69,1.19,38.51,35.3,91.7,2.51,0.21,0.0,0.0,1.52,1.4,0.08,0.78,2.51,1.28,0.0,0.04,0.0,11.66,1.73,1.81,48.8
Adrien Thomasson,8000000,28,1.77,Attacking Midfield,Midfielder,right,2.32876712328767,RC Strasbourg Alsace,Ligue 1,0.23,0.17,0.23,0.0,0.0,0.17,0.03,0.23,0.23,0.19,0.42,0.23,1.71,0.57,33.3,0.14,0.41,15.8,0.0,0.0,0.0,0.23,0.23,0.14,0.0,0.0,37.3,47.97,77.8,642.75,150.41,17.95,21.44,83.7,14.76,17.61,83.8,3.72,6.11,61.0,0.17,0.19,1.17,3.39,1.11,0.3,3.69,47.97,45.65,2.31,0.64,0.23,10.53,0.91,1.84,0.23,0.03,0.07,0.0,35.09,6.71,6.17,8.89,35.59,1.88,0.7,0.3,37.3,0.17,0.64,2.15,1.81,3.22,2.28,0.13,0.34,0.27,0.13,0.07,0.5,0.34,0.0,0.03,0.1,0.03,0.0,2.38,1.27,0.77,0.97,0.64,0.97,3.25,29.9,2.28,29.12,8.12,27.9,6.54,13.15,9.43,2.18,0.23,0.0,1.95,1.64,4.03,0.54,0.0,61.49,0.87,8.86,30.16,25.23,5.33,59.27,1.34,2.11,63.5,1.44,0.1,40.19,178.32,78.63,3.35,1.01,0.57,1.84,1.84,52.3,41.53,79.4,6.14,0.17,0.03,0.0,1.44,1.58,0.17,1.84,1.64,1.27,0.03,0.0,0.0,9.63,0.67,1.71,28.2
Afriyie Acquah,1200000,30,1.79,Central Midfield,Midfielder,right,,Without Club,Serie A,0.12,0.0,0.12,0.0,0.0,0.24,0.0,0.1,0.1,0.04,0.13,0.12,1.37,0.42,30.4,0.09,0.29,20.8,0.0,0.0,0.0,0.1,0.1,0.07,0.02,0.02,35.23,43.81,80.4,606.81,153.48,16.63,18.54,89.7,15.85,18.83,84.2,2.56,5.01,51.2,0.0,0.04,0.66,3.81,0.83,0.18,3.58,43.81,43.03,0.77,0.3,0.18,8.7,1.19,1.31,0.0,0.0,0.0,0.0,33.74,4.29,5.78,1.91,39.34,1.37,0.48,0.0,35.23,0.06,0.95,0.6,1.61,2.03,1.55,0.0,0.3,0.12,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.77,0.6,0.72,0.24,0.18,0.89,20.0,0.72,18.36,3.87,21.1,6.02,9.12,3.22,1.01,0.06,0.0,0.95,0.42,1.97,0.77,0.0,54.89,1.55,9.0,30.28,21.46,1.97,54.3,2.21,2.86,77.1,2.32,0.06,46.85,298.25,173.62,7.81,3.16,0.36,1.55,1.67,48.1,41.66,86.6,3.64,0.24,0.0,0.0,1.91,2.15,0.06,1.31,0.42,0.77,0.0,0.0,0.0,7.75,0.83,1.19,41.2
Ahmad Benali,1500000,30,1.73,Central Midfield,Midfielder,right,0.326027397260274,Pisa Sporting Club,Serie B,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.04,0.04,0.11,0.16,0.0,0.57,0.14,25.0,0.0,0.0,14.1,0.0,0.0,0.0,0.04,0.04,0.08,-0.04,-0.04,39.9,48.09,83.0,724.88,180.72,16.36,18.52,88.4,18.09,20.38,88.7,4.31,7.46,57.7,0.14,0.11,1.29,2.44,0.29,0.14,2.58,48.09,44.21,3.88,1.29,0.0,8.18,1.44,1.29,2.15,0.43,0.86,0.43,35.31,4.02,8.76,10.77,34.31,1.87,0.43,0.0,39.9,0.29,0.57,0.86,0.72,2.44,1.87,0.43,0.0,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.58,1.29,0.72,0.86,0.0,0.86,3.16,27.3,2.3,21.82,6.32,28.9,8.61,9.47,3.73,0.86,0.14,0.0,0.72,1.0,2.58,1.87,0.0,56.41,3.88,17.22,30.14,11.91,2.15,52.68,0.29,0.57,50.0,0.29,0.0,38.61,139.95,59.71,2.58,1.29,0.14,0.72,1.72,43.92,39.19,89.2,3.01,0.14,0.0,0.0,1.15,1.0,0.14,1.29,1.0,1.29,0.0,0.0,0.0,7.18,1.0,0.43,70.0
Aimen Moueffek,2000000,20,1.79,Central Midfield,Midfielder,right,2.32876712328767,AS Saint-Étienne,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.02,0.02,0.02,0.03,0.0,0.68,0.17,25.0,0.0,0.0,26.3,0.0,0.0,0.0,0.02,0.02,0.03,-0.02,-0.02,37.64,44.32,84.9,697.24,136.37,17.28,19.33,89.4,14.71,16.77,87.8,5.48,7.53,72.7,0.0,0.02,0.34,3.76,0.34,0.0,3.59,44.32,44.14,0.17,0.17,0.0,6.67,0.68,0.17,0.0,0.0,0.0,0.0,36.62,3.59,4.11,4.28,36.27,2.22,0.0,0.17,37.64,0.0,0.68,0.86,0.86,1.54,1.03,0.0,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1.88,0.51,1.54,0.0,0.34,2.4,14.3,2.05,26.18,8.56,32.7,8.38,12.83,4.96,1.2,0.17,0.0,1.03,1.03,3.08,0.68,0.0,58.0,1.71,11.98,39.7,12.49,0.51,57.83,1.71,3.76,45.5,2.05,0.0,43.63,242.79,127.64,6.84,2.22,0.0,1.54,2.22,42.43,38.67,91.1,2.57,0.17,0.0,0.0,1.88,1.71,0.0,0.17,1.03,1.88,0.0,0.0,0.0,12.15,1.88,1.54,55.0
Ajdin Hrustic,3000000,25,1.83,Central Midfield,Midfielder,left,1.32602739726027,Eintracht Frankfurt,Bundesliga,0.33,0.0,0.33,0.0,0.0,0.33,0.0,0.09,0.09,0.08,0.17,0.33,2.61,0.98,37.5,0.13,0.33,23.7,0.0,0.0,0.0,0.09,0.09,0.03,0.24,0.24,52.65,63.94,82.3,994.99,304.52,22.36,24.97,89.6,21.71,23.67,91.7,7.71,12.27,62.8,0.0,0.08,0.98,4.23,1.19,0.33,4.89,63.94,59.82,4.13,1.19,0.22,8.25,2.17,1.09,2.39,0.76,1.09,0.22,49.94,6.3,7.71,54.07,7.38,1.52,0.33,0.11,52.65,0.11,0.87,2.28,2.5,2.28,1.3,0.54,0.0,0.33,0.11,0.0,0.22,0.11,0.0,0.0,0.11,0.0,0.0,1.63,1.41,0.33,0.87,0.43,0.33,1.74,18.8,1.41,19.11,5.97,31.3,4.78,10.42,3.91,1.85,0.11,0.0,1.74,1.19,2.82,0.87,0.0,77.08,1.95,15.96,46.9,20.41,1.63,73.06,0.76,0.98,77.8,0.87,0.11,54.83,245.9,121.27,5.21,2.39,0.0,1.09,2.06,59.93,54.5,90.9,2.82,0.33,0.0,0.0,1.74,1.09,0.0,1.09,1.19,1.41,0.0,0.0,0.0,11.07,0.76,1.52,33.3
Alaixys Romao,200000,38,1.8,Defensive Midfield,Midfielder,right,0.326027397260274,Ionikos Nikeas,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.56,0.1,0.04,0.04,0.05,0.09,0.0,0.61,0.1,16.7,0.0,0.0,17.2,0.0,0.0,0.0,0.04,0.04,0.07,-0.04,-0.04,41.34,49.47,83.6,853.21,187.78,12.84,14.96,85.8,21.38,24.36,87.8,6.52,8.69,75.0,0.0,0.05,0.66,3.74,0.66,0.05,4.19,49.47,46.9,2.58,2.38,0.1,10.81,1.26,0.25,0.0,0.0,0.0,0.0,32.44,9.3,7.73,6.62,39.97,1.52,0.2,0.35,41.34,0.0,0.81,1.16,0.76,1.82,1.67,0.0,0.0,0.0,0.15,0.0,0.1,0.05,0.0,0.0,0.0,0.05,0.0,2.98,1.82,1.47,1.47,0.05,1.06,3.39,31.3,2.32,18.95,6.32,33.3,6.92,10.16,1.87,1.11,0.25,0.0,0.86,0.91,3.89,3.03,0.1,60.84,3.18,19.46,38.86,7.23,0.76,59.28,0.91,1.11,81.8,0.91,0.0,39.62,211.94,97.58,2.73,0.66,0.05,0.56,0.66,41.24,39.06,94.7,1.62,0.56,0.1,0.1,2.38,3.18,0.05,0.25,0.91,1.82,0.0,0.0,0.0,11.07,1.26,1.87,40.3
Albert Sambi Lokonga,16000000,22,1.83,Central Midfield,Midfielder,right,4.32876712328767,Arsenal FC,Premier League,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.05,0.05,0.06,0.11,0.0,1.58,0.59,37.5,0.0,0.0,25.8,0.0,0.0,0.0,0.05,0.05,0.03,-0.05,-0.05,53.17,59.6,89.2,967.82,220.79,23.37,25.35,92.2,21.88,23.66,92.5,6.73,9.11,73.9,0.0,0.06,1.29,4.85,1.39,0.1,4.36,59.6,57.23,2.38,2.08,0.1,9.8,1.49,0.3,0.0,0.0,0.0,0.0,47.43,4.85,7.33,11.09,44.65,2.08,0.2,0.1,53.17,0.0,0.59,1.19,0.5,2.18,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.19,0.79,0.99,0.1,0.69,1.19,58.3,0.5,11.29,3.56,31.6,3.76,5.54,1.98,1.68,0.79,0.0,0.89,1.88,3.76,1.09,0.2,69.51,2.77,19.11,39.9,14.55,0.2,67.72,0.3,0.4,75.0,0.3,0.0,47.03,285.54,158.71,6.53,1.19,0.0,0.89,0.5,52.08,50.2,96.4,0.89,0.4,0.0,0.0,1.29,1.29,0.0,0.3,1.88,1.19,0.0,0.0,0.0,9.8,1.49,1.88,44.1
Alberto Grassi,2500000,26,1.83,Central Midfield,Midfielder,right,0.326027397260274,Cagliari Calcio,Serie A,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.05,0.05,0.04,0.1,0.0,1.14,0.15,13.0,0.0,0.0,16.4,0.05,0.0,0.0,0.05,0.05,0.05,-0.05,-0.05,33.03,40.1,82.4,606.62,123.93,14.18,16.32,86.9,14.48,16.82,86.1,3.83,5.52,69.4,0.05,0.04,0.4,2.59,0.25,0.05,2.19,40.1,38.11,1.99,1.94,0.0,6.47,0.7,0.15,0.0,0.0,0.0,0.0,29.4,4.08,6.62,5.67,30.3,2.44,0.05,0.25,33.03,0.1,0.65,1.04,0.65,1.24,0.8,0.1,0.05,0.2,0.1,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.0,1.74,0.8,0.7,0.9,0.15,0.45,1.49,30.0,1.04,14.08,3.53,25.1,4.98,6.92,2.19,1.64,0.5,0.0,1.14,2.49,4.23,1.34,0.0,51.89,3.58,14.98,31.89,8.46,1.59,50.45,0.55,0.95,57.9,0.6,0.0,32.64,167.91,66.07,2.44,1.04,0.15,1.04,0.8,34.63,31.0,89.5,1.29,0.25,0.0,0.0,1.69,2.99,0.05,0.15,2.49,0.8,0.0,0.0,0.0,10.35,1.84,1.04,63.8
Albin Ekdal,2000000,32,1.86,Defensive Midfield,Midfielder,right,0.326027397260274,UC Sampdoria,Serie A,0.05,0.0,0.05,0.0,0.0,0.55,0.05,0.03,0.03,0.01,0.04,0.05,0.64,0.09,14.3,0.07,0.5,14.0,0.0,0.0,0.0,0.03,0.03,0.05,0.01,0.01,34.16,41.25,82.8,604.13,153.71,15.51,17.49,88.7,14.59,17.17,85.0,3.59,5.29,67.8,0.0,0.01,0.23,2.67,0.46,0.0,3.87,41.25,38.44,2.81,2.72,0.0,6.54,0.74,0.05,0.0,0.0,0.0,0.0,29.0,5.52,6.72,4.93,32.87,2.35,0.09,0.14,34.16,0.18,0.46,1.06,0.83,1.01,0.78,0.0,0.05,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,1.57,0.83,1.24,0.32,1.06,2.67,39.7,1.61,20.3,5.62,27.7,7.09,10.5,2.72,2.03,0.37,0.0,1.66,1.8,4.19,1.61,0.0,51.61,3.04,15.97,30.89,8.01,1.15,49.44,0.87,1.1,79.2,0.92,0.09,30.06,144.83,69.88,2.44,0.74,0.05,0.51,0.78,32.69,30.06,92.0,1.2,0.55,0.05,0.05,2.26,2.26,0.0,0.05,1.8,1.57,0.0,0.0,0.0,10.17,1.24,0.92,57.4
Aleix Febas,1000000,26,1.72,Central Midfield,Midfielder,right,0.326027397260274,Málaga CF,La Liga,0.0,0.16,0.0,0.0,0.0,0.21,0.0,0.03,0.03,0.07,0.11,0.0,0.43,0.16,37.5,0.0,0.0,20.2,0.0,0.0,0.0,0.03,0.03,0.08,-0.03,-0.03,31.15,36.8,84.7,479.24,109.17,17.31,19.38,89.3,10.44,12.14,86.0,2.02,2.93,69.1,0.16,0.07,1.01,2.02,0.48,0.0,2.66,36.8,35.84,0.96,0.75,0.11,8.84,0.69,0.37,0.0,0.0,0.0,0.0,28.65,5.22,2.93,5.38,30.46,0.75,0.0,0.11,31.15,0.11,0.64,1.01,0.64,2.24,1.86,0.0,0.05,0.0,0.32,0.0,0.27,0.21,0.0,0.0,0.0,0.05,0.0,2.13,1.33,1.01,0.96,0.16,0.53,1.54,34.5,1.01,19.49,5.06,26.0,5.75,10.44,3.3,0.85,0.05,0.0,0.8,1.01,3.14,0.16,0.0,48.25,0.48,7.99,27.85,15.55,2.24,47.34,1.6,2.56,62.5,1.6,0.11,38.13,177.18,89.95,3.94,1.01,0.32,1.7,2.29,43.62,35.73,81.9,4.9,0.21,0.0,0.0,1.38,3.04,0.0,0.37,1.01,1.33,0.05,0.0,0.0,6.66,0.16,0.85,15.8
Aleix García,1800000,24,1.73,Central Midfield,Midfielder,right,1.32602739726027,Girona FC,La Liga,0.11,0.05,0.11,0.0,0.0,0.05,0.0,0.08,0.08,0.07,0.15,0.11,1.03,0.27,26.3,0.11,0.4,25.2,0.38,0.0,0.0,0.08,0.08,0.08,0.03,0.03,50.28,60.94,82.5,998.66,276.98,20.67,23.0,89.9,20.89,23.97,87.1,8.23,12.88,63.9,0.05,0.07,1.35,4.38,0.87,0.16,5.14,60.94,56.07,4.87,2.6,0.16,8.82,3.19,1.57,1.89,0.27,0.54,0.0,43.35,7.58,10.01,9.31,48.38,2.06,0.38,0.22,50.28,0.16,1.57,1.52,0.76,2.49,1.41,0.92,0.0,0.05,0.11,0.0,0.16,0.11,0.05,0.0,0.0,0.0,0.0,1.84,1.08,0.81,0.87,0.16,0.81,2.22,36.6,1.41,25.54,4.92,19.3,7.85,14.13,3.57,1.52,0.38,0.0,1.14,1.19,3.03,1.24,0.0,70.19,1.62,14.67,42.1,17.05,0.54,65.16,0.87,1.52,57.1,0.92,0.0,50.33,208.03,94.38,3.9,1.3,0.0,0.49,1.24,52.87,48.17,91.1,3.68,0.05,0.0,0.0,1.03,1.19,0.05,1.57,1.19,1.08,0.0,0.0,0.0,10.17,0.87,1.41,38.1
Aleksandr Golovin,25000000,25,1.8,Attacking Midfield,Midfielder,right,2.32876712328767,AS Monaco,Ligue 1,0.17,0.39,0.17,0.0,0.0,0.22,0.06,0.19,0.19,0.26,0.45,0.17,1.66,0.61,36.7,0.1,0.27,18.9,0.06,0.0,0.0,0.19,0.19,0.12,-0.03,-0.03,35.73,49.38,72.4,621.01,163.19,17.09,19.81,86.3,12.93,16.54,78.2,4.55,10.21,44.6,0.39,0.26,2.55,2.11,2.16,0.61,3.55,49.38,43.0,6.38,1.55,0.17,11.43,2.72,3.0,4.44,1.78,2.28,0.22,32.57,5.22,11.6,5.99,41.67,0.61,0.33,0.28,35.73,0.28,1.28,1.94,1.83,3.61,1.94,1.33,0.11,0.17,0.0,0.06,0.39,0.28,0.06,0.0,0.0,0.0,0.06,2.0,1.11,0.55,1.05,0.39,0.61,3.11,19.6,2.5,25.36,7.27,28.7,5.22,12.76,7.38,2.0,0.06,0.0,1.94,1.39,3.38,0.33,0.0,61.2,0.89,6.27,27.19,32.96,4.22,54.82,1.83,2.28,80.5,1.94,0.06,42.95,253.58,134.22,6.99,3.11,0.55,1.5,1.89,51.55,40.78,79.1,6.82,0.22,0.06,0.0,1.66,1.28,0.22,3.0,1.39,1.11,0.0,0.0,0.0,7.21,0.61,1.33,31.4
