longName,avg_playerankIndex,scouting_period
Yoan Cardinale,0.13519122421631083,2017-2018
Jordan Amavi,0.18219234558566205,2017-2018
Steve Mounié,0.19131068191051195,2017-2018
Mattia Perin,0.22583319704994054,2017-2018
Giulio Donati,0.16353664327180684,2017-2018
Bakaye Dibassy,0.1760659997189728,2017-2018
Alex Cordaz,0.13210010752081655,2017-2018
Cédric Yamberé,0.18291473440361353,2017-2018
Daniele Baselli,0.1732139199645808,2017-2018
Nuno Miguel da Costa Jóia,0.17793111372676254,2017-2018
Eros Schiavon,0.16015738837462176,2017-2018
Federico Ceccherini,0.18653233516820988,2017-2018
Adama Mbengue,0.15732981732610873,2017-2018
Gabriel Moisés Antunes da Silva,0.16915866103177912,2017-2018
Ivan Radovanović,0.17966546051933774,2017-2018
Gianluca Di Chiara,0.15990207109559426,2017-2018
Mattia Bani,0.17409440806399476,2017-2018
Sofiane Boufal,0.17911036239616293,2017-2018
Fabrizio Cacciatore,0.1673814660071452,2017-2018
Christian Günter,0.1570141890507917,2017-2018
Jasmin Kurtič,0.17589446371238004,2017-2018
Luca Ceppitelli,0.18293692736907893,2017-2018
Adrian Marius Stoian,0.1738653976777465,2017-2018
Lorenzo Del Pinto,0.1707736716806157,2017-2018
Thomas Teye Partey,0.17246535549151673,2017-2018
Renato Steffen,0.17083785004501448,2017-2018
Jules Iloki,0.16681926869069133,2017-2018
Abdoulaye Touré,0.17854232178489898,2017-2018
Loïs Diony,0.17097094064990595,2017-2018
Cristiano Biraghi,0.15758904638416862,2017-2018
Diego Falcinelli,0.178267467763252,2017-2018
Marco Sau,0.17709138586305304,2017-2018
Ondrej Duda,0.17234691998041451,2017-2018
Sergio Gontán Gallardo,0.17584858611726312,2017-2018
Adama Niane,0.1829111025457794,2017-2018
Andrey Galabinov,0.18436216303501235,2017-2018
Yussif Raman Chibsah,0.17585105421814054,2017-2018
Paolo Pancrazio Faragò,0.17318138405634495,2017-2018
Antonio Aldo Caracciolo,0.17966859591635562,2017-2018
Marcel Büchel,0.17141771318676988,2017-2018
Mário Rui Silva Duarte,0.17290388281639785,2017-2018
Alexander Hack,0.18552797242109695,2017-2018
Kerem Demirbay,0.16969528141307788,2017-2018
Pietro Iemmello,0.18569184140523293,2017-2018
Philipp Max,0.1620939693539703,2017-2018
Vincenzo Grifo,0.18139718773837052,2017-2018
Isaac Cofie,0.1702835040178569,2017-2018
Francesco Magnanelli,0.16864017780551144,2017-2018
Simone Missiroli,0.1783157531095095,2017-2018
Bruno Martella,0.16895900702438985,2017-2018
Simone Zaza,0.1903975038135981,2017-2018
Andrew Robertson,0.18322957201164233,2017-2018
Gianmarco Ferrari,0.18223897130847994,2017-2018
Bruno Miguel Boialvo Gaspar,0.17390343243998244,2017-2018
Nélson Cabral Semedo,0.17650924667598025,2017-2018
Robin Zentner,0.10403662255196149,2017-2018
Vincent Laurini,0.16732384876714762,2017-2018
Ledian Memushaj,0.1729668690097922,2017-2018
Robert Bauer,0.16477411214903984,2017-2018
Levin Mete Öztunali,0.17728177544110477,2017-2018
Ibrahima M'baye,0.17400561698948805,2017-2018
Marco Benassi,0.1845042884611634,2017-2018
Daniel Bessa,0.17895434584659375,2017-2018
Joseph Alfred Duncan,0.17540963949211247,2017-2018
Guillermo Alfonso Maripán Loaysa,0.18082328778115297,2017-2018
Joshua Kimmich,0.18592979644006544,2017-2018
Julian Weigl,0.1768146291540613,2017-2018
Marius Wolf,0.1793025694225534,2017-2018
Ihlas Bebou,0.18604533773481557,2017-2018
Gerrit Holtmann,0.17868779907350862,2017-2018
Erik Thommy,0.16969639766820585,2017-2018
Rubén Duarte Sánchez,0.16595496082743946,2017-2018
José Luis Morales Nogales,0.18747359687348733,2017-2018
Vid Belec,0.06179573295239927,2017-2018
Alessandro Florenzi,0.17052546783270434,2017-2018
Nicola Sansone,0.18560761242134458,2017-2018
Arnaldo Antonio Sanabria Ayala,0.1914759308114347,2017-2018
Rubén Peña Jiménez,0.165047281618858,2017-2018
Diego Javier Llorente Ríos,0.18266622004063165,2017-2018
Jorge Franco Alviz,0.17194011927565855,2017-2018
Manuel Lazzari,0.17334947171915566,2017-2018
Gabriele Angella,0.18281371941366276,2017-2018
Benito Nicolas Viola,0.17400770490135212,2017-2018
Antonino Ragusa,0.1705388188070497,2017-2018
Fabio Pisacane,0.17323469742867156,2017-2018
José María Giménez de Vargas,0.18366321462411386,2017-2018
Yannick Gerhardt,0.17625256138380152,2017-2018
Luca Mora,0.16367246982154113,2017-2018
Tim Kleindienst,0.18457335689760201,2017-2018
Jonathan Tah,0.18417078339677836,2017-2018
Armando Izzo,0.18033368317458026,2017-2018
Davide Zappacosta,0.17249899105071306,2017-2018
Jonathan Calleri,0.18233059245819727,2017-2018
Adam Marušić,0.17545755098906982,2017-2018
Gnaly Maxwell Cornet,0.19275898038789172,2017-2018
Hamari Traoré,0.1722167335105354,2017-2018
Jean-Philippe Gbamin,0.18884124141488387,2017-2018
Benjamin Bourigeaud,0.16759983607462903,2017-2018
Wylan Cyprien,0.17886693035862117,2017-2018
Adrien Hunou,0.17865047981784687,2017-2018
Harisson Manzala,0.18073551614026975,2017-2018
Leonardo Pavoletti,0.19134897656765876,2017-2018
Alexander Djiku,0.1798939506005665,2017-2018
Yacine Bammou,0.17202063592146255,2017-2018
Alex Iwobi,0.19170572158654228,2017-2018
Emil Berggreen,0.17892881559250975,2017-2018
Íñigo Lekue Martínez,0.17092617024300424,2017-2018
Ayoze Pérez Gutiérrez,0.1906261746865449,2017-2018
Pere Pons Riera,0.17311137886136804,2017-2018
Federico Nicolás Cartabia,0.1816590243461881,2017-2018
Presnel Kimpembe,0.1779136230978874,2017-2018
Kingsley Coman,0.19249913806246807,2017-2018
Gregoire Defrel,0.17651873674612217,2017-2018
Adam Masina,0.17040711495335994,2017-2018
Diego da Silva Farias,0.18485982728888778,2017-2018
Luca Rizzo,0.18271873105849573,2017-2018
Anastasios Donis,0.1906306270622767,2017-2018
Jan Repas,0.17130159193404124,2017-2018
Marco Ezio Fossati,0.16678030632748284,2017-2018
Patrik Schick,0.18143683402034586,2017-2018
Alen Halilović,0.1765150129702799,2017-2018
Stipe Perica,0.16928161222845964,2017-2018
Abdou Diallo,0.18019011579667654,2017-2018
Ruben Loftus-Cheek,0.1889772945935462,2017-2018
Timo Baumgartl,0.17863967607863807,2017-2018
Thilo Kehrer,0.18270352164118353,2017-2018
Nico Elvedi,0.1837021772861991,2017-2018
Gonçalo Manuel Ganchinho Guedes,0.20073330443144094,2017-2018
Marco Sportiello,0.201551317795901,2017-2018
Saša Lukić,0.17946950082191687,2017-2018
Luca Garritano,0.17066985420706546,2017-2018
Vittorio Parigini,0.17023530722840266,2017-2018
Federico Bonazzoli,0.174971447391,2017-2018
Zakaria Bakkali,0.17201112980313366,2017-2018
Dawid Kownacki,0.18562436140463898,2017-2018
Harry Winks,0.17433933776772045,2017-2018
Andreas Hoelgebaum Pereira,0.17647144474678586,2017-2018
Jaïro Riedewald,0.16879478285466432,2017-2018
Roberto Gagliardini,0.17276275520072804,2017-2018
Pione Sisto Ifolo Emirmija,0.1877471661750351,2017-2018
Julian Pollersbeck,0.1546695923717857,2017-2018
Gideon Jung,0.17723706099839998,2017-2018
Léo Dubois,0.16415128377480417,2017-2018
Massimo Coda,0.18727436948351478,2017-2018
Quentin Cornette,0.1881621199690387,2017-2018
Keagan Dolly,0.1805597446294232,2017-2018
Bongani Zungu,0.1742965822399875,2017-2018
Leroy Sané,0.20393045446084337,2017-2018
Farès Bahlouli,0.16787913017033682,2017-2018
Lys Mousset,0.17518087546304056,2017-2018
Edoardo Goldaniga,0.17170390222341786,2017-2018
Federico Bernardeschi,0.1948385849353046,2017-2018
Stefano Sensi,0.1700819942264177,2017-2018
Andrea Petagna,0.18762563945504762,2017-2018
Alfie Mawson,0.18649247807655078,2017-2018
Ellyes Skhiri,0.17968254435414677,2017-2018
Iñaki Williams Arthuer,0.19148071715649012,2017-2018
Brandon Thomas Llamas,0.180762484365169,2017-2018
Diego González Polanco,0.17707002391910173,2017-2018
Pau López Sabata,0.21259331563049977,2017-2018
Joan Jordán Moreno,0.17623741911336518,2017-2018
Víctor Camarasa Ferrando,0.17682800019920583,2017-2018
David Remeseiro Salgueiro,0.17362544735659344,2017-2018
Álvaro Medrán Just,0.17065373155760355,2017-2018
Solly March,0.17419377319048052,2017-2018
Nicolas Pépé,0.19361388404735116,2017-2018
Gaetano Letizia,0.16899663817127358,2017-2018
Samir Caetano de Souza Santos,0.177832191603007,2017-2018
Manuel Pucciarelli,0.1761270963336937,2017-2018
Alois Confais,0.16576458445663247,2017-2018
Luiz de Araújo Guimarães Neto,0.1824509996616061,2017-2018
Djené Dakonam Ortega,0.17947811216125906,2017-2018
Santiago Mina Lorenzo,0.1891364535935995,2017-2018
Carlos Martín Vigaray,0.1670587596585921,2017-2018
Federico Ricci,0.1691065564051773,2017-2018
DeAndre Yedlin,0.16778255503058606,2017-2018
Bruno Petković,0.17824537086484998,2017-2018
Alexis Blin,0.17866758069907093,2017-2018
Baptiste Guillaume,0.17741089432234894,2017-2018
Hugo Lloris,0.19950154984761845,2017-2018
Anthony Lopes,0.20700485002985428,2017-2018
Jiří Pavlenka,0.2206977955838267,2017-2018
Rémy Vercoutre,0.1835221761868468,2017-2018
Bakary Koné,0.17831062226483416,2017-2018
Dejan Lovren,0.1877737897262354,2017-2018
Samuel Yves Umtiti,0.18841315235704834,2017-2018
Mehdi Zeffane,0.1740305267542571,2017-2018
Roberto José Rosales Altuve,0.15770533971222095,2017-2018
Jordan Ferri,0.17745382850157632,2017-2018
Maxime Gonalons,0.18400612878536346,2017-2018
Yoann Gourcuff,0.18250150285341288,2017-2018
Clément Grenier,0.16214889436641144,2017-2018
Alassane Pléa,0.2016358201242988,2017-2018
Jimmy Briand,0.18875409369071203,2017-2018
Alexandre Lacazette,0.20096435907938265,2017-2018
Alphonse Aréola,0.22881605673330466,2017-2018
Iván López Álvarez,0.16952368571617032,2017-2018
Salvatore Sirigu,0.18299195932733073,2017-2018
Milan Biševac,0.17947372754379481,2017-2018
Christophe Jallet,0.1725360055887461,2017-2018
Mamadou Sakho,0.1815841439420841,2017-2018
Mathieu Bodmer,0.17110793294367801,2017-2018
Blaise Matuidi,0.17803555533354098,2017-2018
Thiago Motta,0.1810528445712829,2017-2018
Javier Matías Pastore,0.1920775151878277,2017-2018
Ángel Martín Correa,0.18764824823463258,2017-2018
Kevin Gameiro,0.19061291011832243,2017-2018
Sébastien Corchia,0.17219005100504683,2017-2018
Jérôme Roussillon,0.17282932500655224,2017-2018
Ryad Boudebouz,0.1787759537130205,2017-2018
Takuma Asano,0.1772324128352046,2017-2018
Sanjin Prcić,0.18026765450077117,2017-2018
Cédric Bakambu,0.194852056574678,2017-2018
Abdoul Razzagui Camara,0.18088351698812463,2017-2018
Robert Kenedy Nunes do Nascimento,0.18098639713920053,2017-2018
Thomas Monconduit,0.17195360777967356,2017-2018
Georges Constant Mandjeck,0.17443098924050715,2017-2018
Soualiho Meïté,0.1856071519637622,2017-2018
Sébastien Haller,0.18723181040269363,2017-2018
Paul-Georges Ntep de Madiba,0.17204674332285363,2017-2018
Yaya Sanogo,0.1841768676796867,2017-2018
Erwin Zelazny,0.1440384699095136,2017-2018
Lévy Koffi Djidji,0.17648083463574607,2017-2018
Papiss Mison Djilobodji,0.18045631400513173,2017-2018
Jonathan Martins-Pereira,0.16733990055698394,2017-2018
Vincent Bessat,0.15913857332841042,2017-2018
Issa Cissokho,0.17206097132510417,2017-2018
Grzegorz Krychowiak,0.17606022380899064,2017-2018
Carlos Joel Salcedo Hernández,0.1810209631311815,2017-2018
Jordan Veretout,0.18113858415081596,2017-2018
Steve Mandanda,0.17543019407550567,2017-2018
César Azpilicueta Tanco,0.18522970949507955,2017-2018
Jérémy Morel,0.17979237986038893,2017-2018
Nicolas N'Koulou,0.18466274216232037,2017-2018
Morgan Amalfitano,0.1633697205084316,2017-2018
Cristiano Lombardi,0.17789110941721256,2017-2018
Jordan Ayew,0.18282662537387673,2017-2018
André Ayew Pelé,0.1807828710034425,2017-2018
Philipp Lienhart,0.1809851851744591,2017-2018
Jefferson Andrés Lerma Solís,0.17434739718850123,2017-2018
Loïc Rémy,0.19062532629303366,2017-2018
Ludovic Lamine Sané,0.1846864992686445,2017-2018
Isaiah Brown,0.16964320008982944,2017-2018
Jaroslav Plašil,0.1722391634818879,2017-2018
Cheick Tidiane Diabaté,0.2021736148364904,2017-2018
Emiliano Sala,0.18769659053203458,2017-2018
Chang-Hoon Kwon,0.1844738240500058,2017-2018
Chaouki Ben Saada,0.17015271521694345,2017-2018
Thorgan Hazard,0.18657493291800975,2017-2018
Geoffrey Kondogbia,0.18603622684373575,2017-2018
Ludovic Baal,0.1686937145849195,2017-2018
Benoît Costil,0.17438315241265082,2017-2018
Romain Danzé,0.16795033435520712,2017-2018
Dimitri Foulquier,0.1729333868694432,2017-2018
Abdou Kader Mangane,0.18039411693532365,2017-2018
Kévin Théophile Catherine,0.1729954573846673,2017-2018
Julien Féret,0.16376063671605484,2017-2018
Danilo Cataldi,0.1712858708328426,2017-2018
Keita Baldé Diao,0.19225440834647947,2017-2018
Yann M'Vila,0.1758835613891489,2017-2018
Vincent Pajot,0.17891254486192268,2017-2018
Lebogang Phiri,0.17452419884331583,2017-2018
Stéphane Bahoken,0.18446511474674812,2017-2018
Angelo Fulgini,0.17563360146489757,2017-2018
Eric Bertrand Bailly,0.18217679559914945,2017-2018
Mathieu Debuchy,0.17514062865230834,2017-2018
Lucas Digne,0.18392120985034502,2017-2018
Davide Calabria,0.17608660538858836,2017-2018
Florent Balmont,0.17847886510159006,2017-2018
Idrissa Gana Gueye,0.17700812036334984,2017-2018
Eden Hazard,0.20447785590726103,2017-2018
Bakary Adama Soumaoro,0.17755126682962508,2017-2018
Dimitri Payet,0.17608051405530445,2017-2018
Ronny Rodelin,0.18527751292190087,2017-2018
Nolan Roux,0.1975211764431084,2017-2018
Kalidou Koulibaly,0.18974240350865235,2017-2018
Yeni Atito N'Gbakoto,0.17036021493543094,2017-2018
Bouna Sarr,0.17350195558035633,2017-2018
Andy Delort,0.1740923063061402,2017-2018
Sadio Mané,0.2012503429053826,2017-2018
Yannick Cahuzac,0.1792367079517388,2017-2018
Florian Thauvin,0.20166795717080777,2017-2018
Thiago Maia Alencar,0.17250374707668678,2017-2018
Wahbi Khazri,0.18082286754384017,2017-2018
Davinson Sánchez Mina,0.17950228440471877,2017-2018
Yohann Pelé,0.19494303155541873,2017-2018
Serge Aurier,0.1756938021031091,2017-2018
Daniel Congré,0.17807788676027136,2017-2018
Joe Gomez,0.1744186791018265,2017-2018
Steeve Yago,0.16717704117760826,2017-2018
Wissam Ben Yedder,0.2035465365616391,2017-2018
Etienne Capoue,0.17568590449996996,2017-2018
Étienne Didot,0.17615542425733297,2017-2018
Moussa Sissoko,0.17723513362465948,2017-2018
Franck Tabanou,0.16831118703740786,2017-2018
Emmanuel Rivière,0.18604060712940987,2017-2018
Renato Júnior Luz Sanches,0.159409916337963,2017-2018
Lukas Klostermann,0.16854340319948596,2017-2018
Benjamin Henrichs,0.1706900737047474,2017-2018
Gian-Luca Waldschmidt,0.178681646250532,2017-2018
Benjamin André,0.18135298434087324,2017-2018
Vukašin Jovanović,0.17915564042001753,2017-2018
Luka Jović,0.19062620783275971,2017-2018
Paul Lasne,0.1758450853170265,2017-2018
Frédéric Sammaritano,0.18460730574938164,2017-2018
Stéphane Ruffier,0.17399134259010424,2017-2018
Yoann Andreu,0.16919036212688016,2017-2018
Faouzi Ghoulam,0.1975852477954623,2017-2018
Kurt Happy Zouma,0.1869581233206163,2017-2018
Ismaël Tiémoko Diomandé,0.1741185720446417,2017-2018
Max-Alain Gradel,0.1637785943251574,2017-2018
Josuha Guilavogui,0.18270879947119018,2017-2018
Loïc Perrin,0.18382108795550336,2017-2018
Bakary Sako,0.1803850340510581,2017-2018
Pierre-Emerick Aubameyang,0.21726013915423026,2017-2018
Yoric Ravet,0.15912371025697922,2017-2018
Thomas Heurtaux,0.17461552652436185,2017-2018
Jérémy Sorbon,0.18197725069581122,2017-2018
Fayçal Fajr,0.16477311765987082,2017-2018
Romain Hamouma,0.1721578045113416,2017-2018
Benjamin Nivet,0.17535046500544008,2017-2018
M'Baye Babacar Niang,0.1844926036252865,2017-2018
Julian Palmieri,0.16253925004745007,2017-2018
Nicolas de Roussel de Préville,0.18540032278135377,2017-2018
Federico Di Francesco,0.17338349072316592,2017-2018
Mamadou Samassa,0.17258485774453544,2017-2018
François Bellugou,0.16985288268460014,2017-2018
Moustapha Elhadji Diallo,0.19193696547824357,2017-2018
Gilbert Gianelli Imbula Wanga,0.17607884349975875,2017-2018
Christophe Kerbrat,0.18114392790642303,2017-2018
Baïssama Sankoh,0.17376303164852772,2017-2018
Anthony Knockaert,0.17409999748770413,2017-2018
Abdul Khaled Akiola Adénon,0.1831133589940266,2017-2018
Mathieu Deplagne,0.17481522390152643,2017-2018
Vitorino Hilton da Silva,0.1808780367639994,2017-2018
Adalberto Peñaranda Maestre,0.18004747291226925,2017-2018
Benjamin Stambouli,0.17795604337282975,2017-2018
Rémy Cabella,0.19737554830324464,2017-2018
Bryan Dabo,0.17488223031557976,2017-2018
Valentin Rongier,0.17716125739682503,2017-2018
Souleymane Camara,0.1795546851301928,2017-2018
Olivier Giroud,0.19200364547726767,2017-2018
Benjamin Lecomte,0.2308478125382013,2017-2018
Simon Falette,0.17574910391935344,2017-2018
Wesley Lautoa,0.17757311119734515,2017-2018
Wallace Fortuna dos Santos,0.17593233329829955,2017-2018
Cheick Doukouré,0.1705034441299448,2017-2018
Kévin Monnet-Paquet,0.17940708604479427,2017-2018
Gilles Sunu,0.16748849211272515,2017-2018
Julien Ielsch,0.1608006367767108,2017-2018
Jonas Martin,0.17262886166609437,2017-2018
Hervé Bazile,0.16239688344993708,2017-2018
Ismaël Traoré,0.1816737508490391,2017-2018
Naïm Sliti,0.18433058909175223,2017-2018
Adnan Januzaj,0.18781602800782624,2017-2018
Salif Sané,0.20133624397414143,2017-2018
Thomas Mangani,0.15237274004962495,2017-2018
Benjamin Jeannot,0.1832789709229994,2017-2018
Prince-Désir Gouano,0.17753720471805198,2017-2018
Maxime Le Marchand,0.17790557683177727,2017-2018
Jonathan Rivierez,0.16876826723205718,2017-2018
Riyad Mahrez,0.18956041539063087,2017-2018
Claudio Beauvue,0.1753921343365396,2017-2018
Djibril Sidibé,0.18234310502287784,2017-2018
Leroy Fer,0.17918335141593547,2017-2018
Alexandre Letellier,0.16664325794631868,2017-2018
Vincent Manceau,0.16915182640487253,2017-2018
Nicolas Pallois,0.18292574554617574,2017-2018
Anthony Gonçalves,0.161733236856411,2017-2018
Aïssa Mandi,0.18230893059095726,2017-2018
Gerard Gumbau Garriga,0.1745320288754575,2017-2018
Pablo Maffeo Becerra,0.166042658011329,2017-2018
Romain Amalfitano,0.1716840821426975,2017-2018
Lucas Deaux,0.17282407386284132,2017-2018
Idriss Saadi,0.18089418525918843,2017-2018
Paul Baysse,0.18423973054379406,2017-2018
Francesco Vicari,0.17503642489455437,2017-2018
Alex Ferrari,0.17244491075579757,2017-2018
Sehrou Guirassy,0.18827511702873337,2017-2018
Alessandro Deiola,0.16696798321650125,2017-2018
Nadiem Amiri,0.18033512818029337,2017-2018
Baptiste Reynet,0.09664734243753627,2017-2018
Abdoulaye Bamba,0.16987099449366377,2017-2018
Samuel Souprayen,0.17151003630294367,2017-2018
Cédric Varrault,0.1860355370098132,2017-2018
Jemerson de Jesus Nascimento,0.18518059724009217,2017-2018
Youri Tielemans,0.18109315368486878,2017-2018
Timothy Castagne,0.17328349778275018,2017-2018
Benjamin Corgnet,0.1795867194348396,2017-2018
Gaël Kakuta,0.16623409929586017,2017-2018
Younousse Sankharé,0.18806029170662242,2017-2018
Damien Da Silva,0.18574640994597996,2017-2018
Guy Adolphe N'Gosso Massouma,0.176016787081616,2017-2018
Jérémy Cordoval,0.171437790791759,2017-2018
Gaëtan Bong Songo,0.16596448661930002,2017-2018
Kenny Lala,0.1772166903928097,2017-2018
Firmin Ndombe Mubele,0.1839340708310839,2017-2018
Arthur Masuaku,0.17615865685973478,2017-2018
Renaud Cohade,0.1748230487989258,2017-2018
Mathieu Dossevi,0.18266753135429956,2017-2018
Antonín Barák,0.19301232938745333,2017-2018
Carlos Alberto Sánchez Moreno,0.1742683525413834,2017-2018
Romain Genevois,0.17236931302838732,2017-2018
Edimilson Fernandes,0.17384625994135022,2017-2018
Onyinye Wilfred Ndidi,0.17550736049710425,2017-2018
Prince Oniangué,0.17900793769438192,2017-2018
Jeremy Blayac,0.18779149965985611,2017-2018
Billy Ketkeophomphone,0.17337222125517635,2017-2018
Bernardo Mota Veiga de Carvalho e Silva,0.1881379480474538,2017-2018
