ï»¿Player_SN,Player_LN,avg_playerankIndex,Player Valuation,scouting_period,Age,Gen_Pos,Height,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won,longName
Florin Andone,Florin Andone,0.1797075750673823,6000000,2018-2019,27.0,Striker,1.8,Centre-Forward,right,Premier League,0.31,0.0,0.31,0.0,0.0,0.51,0.0,0.21,0.21,0.01,0.22,1.84,0.82,44.4,0.17,0.38,12.1,0.0,0.12,0.09,0.09,12.67,18.59,68.1,169.68,19.72,7.46,10.01,74.5,3.68,5.41,67.9,0.61,1.02,60.0,0.2,0.31,0.2,0.1,0.31,18.08,0.51,0.0,0.0,6.03,0.2,0.82,0.0,0.0,0.0,0.0,11.24,3.27,4.09,1.94,11.65,2.04,0.0,0.2,0.1,0.82,0.51,1.12,1.33,0.61,0.0,0.2,0.31,0.2,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,1.53,1.23,0.51,0.51,0.51,0.31,0.72,42.9,0.41,21.86,5.11,23.4,3.68,8.07,10.11,0.82,0.1,0.0,0.72,0.2,1.74,1.23,0.0,36.06,1.63,5.72,15.43,17.78,4.6,35.55,1.43,3.17,45.2,1.63,0.2,22.68,81.42,38.1,1.63,0.41,0.41,4.6,3.37,55.78,24.82,44.5,7.97,0.0,3.37,2.15,0.41,0.0,0.0,0.0,5.62,3.37,6.54,34.0,Florin Andone
Florin Andone,Florin Andone,0.1909236020756764,5000000,2017-2018,26.0,Striker,1.8,Centre-Forward,right,La Liga,0.39,0.17,0.39,0.0,0.06,0.33,0.0,0.58,0.54,0.06,0.6,2.97,1.1,37.0,0.13,0.35,12.1,0.0,0.18,-0.25,-0.21,10.62,16.78,63.3,147.16,17.77,6.6,8.8,75.0,3.69,5.61,65.7,0.11,0.94,11.8,0.44,0.28,0.39,0.17,0.61,15.68,1.1,0.0,0.0,4.24,0.28,1.1,0.0,0.0,0.0,0.0,9.74,3.96,3.08,2.26,10.12,3.08,0.11,0.5,0.11,0.77,0.17,1.27,1.16,0.72,0.0,0.0,0.33,0.11,0.0,0.28,0.17,0.0,0.0,0.06,0.06,0.0,0.55,0.44,0.22,0.33,0.0,0.11,0.72,15.4,0.61,18.59,3.52,18.9,1.38,7.81,9.41,0.72,0.17,0.0,0.55,0.22,0.77,0.55,0.0,30.53,0.72,2.59,13.59,16.61,5.78,29.38,0.72,2.2,32.5,0.83,0.06,19.97,78.39,44.56,2.2,0.5,0.77,3.91,2.15,43.35,22.39,51.6,9.85,0.0,3.36,1.21,0.99,0.0,0.0,0.0,3.41,1.16,3.41,25.3,Florin Andone
Francesco Caputo,Francesco Caputo,0.1982165374975103,6666666,2020-2021,34.0,Striker,1.81,Centre-Forward,right,Serie A,0.58,0.27,0.42,0.16,0.16,0.05,0.0,0.5,0.38,0.09,0.47,2.12,0.9,42.5,0.2,0.47,13.5,0.0,0.18,0.08,0.05,17.34,22.33,77.7,222.16,33.31,11.51,13.36,86.1,4.19,5.62,74.5,0.48,0.9,52.9,0.85,0.58,0.37,0.0,1.01,19.84,2.49,0.0,0.05,5.46,0.11,0.21,0.0,0.0,0.0,0.0,16.87,3.45,2.02,3.98,16.49,0.64,0.0,0.53,0.0,0.37,0.64,0.8,2.23,1.43,0.0,0.16,0.27,0.37,0.0,0.42,0.27,0.0,0.0,0.0,0.16,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.16,0.0,0.16,6.79,2.07,30.5,0.11,2.49,4.19,0.48,0.16,0.0,0.32,0.21,0.27,0.11,0.0,30.07,0.21,1.91,14.16,14.85,6.52,27.42,0.27,0.48,55.6,0.27,0.05,18.35,56.69,25.03,1.59,0.37,0.69,1.96,0.69,43.22,23.87,55.2,9.23,0.0,0.95,1.96,1.01,0.16,0.0,0.0,2.28,0.8,1.22,39.5,Francesco Caputo
Francesco Caputo,Francesco Caputo,0.2072927072901122,5833333,2019-2020,33.0,Striker,1.81,Centre-Forward,right,Serie A,0.64,0.21,0.58,0.06,0.06,0.09,0.0,0.48,0.44,0.18,0.62,2.21,1.01,45.8,0.26,0.58,13.0,0.0,0.2,0.16,0.15,19.5,24.93,78.2,267.05,30.43,12.34,14.89,82.9,5.19,6.48,80.1,0.8,1.14,70.3,1.5,0.64,0.61,0.06,1.07,22.51,2.43,0.06,0.18,6.54,0.15,0.4,0.0,0.0,0.0,0.0,17.99,4.58,2.36,4.11,18.95,0.64,0.03,0.92,0.15,0.34,0.89,0.64,2.86,2.49,0.0,0.12,0.06,0.18,0.0,0.49,0.31,0.0,0.09,0.03,0.06,0.0,0.25,0.15,0.0,0.18,0.06,0.0,0.37,0.0,0.37,11.51,3.07,26.7,0.52,3.87,7.12,0.52,0.09,0.0,0.43,0.03,0.28,0.28,0.0,33.38,0.28,1.84,16.15,17.01,6.17,30.92,0.71,1.26,56.1,0.8,0.09,22.57,94.36,47.66,2.64,0.95,0.95,2.0,1.14,41.55,26.53,63.9,9.83,0.0,0.77,1.54,0.71,0.0,0.0,0.0,2.83,0.49,1.2,29.1,Francesco Caputo
Francesco Caputo,Francesco Caputo,0.1951440979561397,3750000,2018-2019,32.0,Striker,1.81,Centre-Forward,right,Serie A,0.42,0.08,0.34,0.08,0.16,0.08,0.0,0.47,0.35,0.15,0.5,2.37,0.95,40.0,0.14,0.36,13.9,0.0,0.15,-0.05,-0.01,18.74,24.24,77.3,269.32,39.53,11.74,14.26,82.3,5.26,6.82,77.2,1.16,1.61,72.1,1.21,0.45,0.63,0.08,1.05,22.76,1.47,0.11,0.11,5.18,0.58,1.03,0.05,0.03,0.0,0.0,18.47,4.05,1.71,3.87,18.55,0.61,0.24,0.55,0.08,0.39,0.61,0.79,2.55,1.97,0.0,0.16,0.29,0.11,0.03,0.37,0.24,0.0,0.03,0.05,0.05,0.0,0.39,0.29,0.03,0.18,0.18,0.05,0.26,20.0,0.21,13.24,3.11,23.5,0.58,5.53,7.13,0.47,0.16,0.0,0.32,0.18,0.58,0.32,0.0,33.74,0.55,1.66,11.08,22.18,7.53,32.21,0.39,1.16,34.1,0.47,0.05,26.24,114.5,53.34,3.32,0.63,1.24,2.21,1.45,45.76,26.37,57.6,11.61,0.0,0.84,1.05,0.84,0.05,0.0,0.0,3.76,0.53,1.0,34.5,Francesco Caputo
Fyodor Smolov,Fyodor Smolov,0.1746141607854858,8000000,2019-2020,31.0,Striker,1.86,Centre-Forward,right,La Liga,0.24,0.0,0.24,0.0,0.0,0.48,0.0,0.28,0.28,0.05,0.34,1.82,0.73,40.0,0.13,0.33,16.6,0.0,0.16,-0.04,-0.04,16.35,23.74,68.9,199.38,34.16,11.14,14.05,79.3,3.88,6.18,62.7,0.36,1.33,27.3,0.48,0.97,0.24,0.0,0.85,21.56,2.18,0.24,0.0,5.94,0.24,0.97,0.0,0.0,0.0,0.0,14.78,5.57,3.39,2.3,17.93,1.7,0.12,0.36,0.0,1.21,0.48,1.33,1.57,1.33,0.0,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.24,0.12,0.0,0.24,0.0,0.12,1.09,11.1,0.97,16.84,3.88,23.0,2.06,7.27,7.51,1.21,0.0,0.0,1.21,0.61,0.85,0.73,0.0,36.22,1.09,3.27,18.65,15.75,5.33,34.16,1.33,2.79,47.8,1.45,0.0,23.98,105.26,52.33,3.15,0.48,1.33,2.79,1.94,43.0,26.89,62.5,9.08,0.0,1.82,1.09,0.97,0.0,0.0,0.0,3.63,1.7,2.79,37.8,Fyodor Smolov
GaÃ«tan Charbonnier,GaÃ«tan Charbonnier,0.1778227780015095,2150000,2020-2021,33.0,Striker,1.88,Centre-Forward,right,Ligue 1,0.34,0.06,0.29,0.06,0.06,0.23,0.0,0.33,0.29,0.18,0.46,1.95,0.69,35.3,0.15,0.42,14.7,0.17,0.15,0.02,0.0,31.41,40.01,78.5,513.63,114.36,15.82,18.63,84.9,12.1,15.31,79.0,2.18,3.61,60.3,1.26,2.18,1.15,0.23,2.87,36.92,3.1,0.23,0.23,7.62,0.75,1.03,0.29,0.11,0.0,0.0,28.83,6.76,4.41,3.9,33.19,0.92,0.57,0.52,0.11,0.69,1.26,1.49,2.69,2.12,0.0,0.29,0.06,0.11,0.11,0.11,0.06,0.0,0.06,0.0,0.0,0.0,1.49,1.03,0.46,0.63,0.4,0.52,1.72,30.0,1.2,17.6,4.41,25.1,3.38,7.62,6.59,1.15,0.06,0.0,1.09,0.57,2.06,1.32,0.0,53.2,1.38,5.79,25.05,24.54,4.47,49.93,1.95,2.81,69.4,2.01,0.23,35.66,111.1,47.69,3.21,1.38,0.52,2.47,2.18,54.97,39.21,71.3,8.08,0.0,1.55,1.15,0.57,0.0,0.0,0.0,5.04,1.78,2.81,38.8,GaÃ«tan Charbonnier
GaÃ«tan Charbonnier,GaÃ«tan Charbonnier,0.1876080952531832,2250000,2019-2020,32.0,Striker,1.88,Centre-Forward,right,Ligue 1,0.17,0.22,0.17,0.0,0.09,0.22,0.0,0.28,0.22,0.14,0.36,2.09,0.61,29.2,0.08,0.29,18.2,0.0,0.1,-0.11,-0.04,27.33,35.78,76.4,461.42,120.81,15.47,18.17,85.1,8.41,10.72,78.5,2.96,4.97,59.6,1.39,2.44,0.96,0.13,3.36,32.99,2.79,0.22,0.22,8.5,1.48,1.44,0.26,0.0,0.04,0.0,22.62,7.71,5.45,4.27,28.33,1.09,0.35,0.52,0.04,0.78,0.87,1.26,2.62,2.18,0.04,0.04,0.04,0.13,0.17,0.35,0.35,0.0,0.0,0.0,0.0,0.0,1.66,0.96,0.48,0.52,0.65,0.39,1.44,27.3,1.05,16.47,3.97,24.1,1.61,7.71,7.15,1.26,0.26,0.0,1.0,0.22,1.87,1.22,0.04,49.69,1.57,5.06,24.54,22.36,3.62,46.9,1.09,2.09,52.1,1.22,0.04,34.47,116.11,57.36,3.7,0.7,0.52,3.05,2.18,53.74,37.05,68.9,9.59,0.0,1.74,1.48,0.39,0.04,0.0,0.0,4.66,2.18,3.53,38.2,GaÃ«tan Charbonnier
GaÃ«tan Laborde,GaÃ«tan Laborde,0.2028165553129172,13250000,2020-2021,28.0,Striker,1.81,Centre-Forward,left,Ligue 1,0.44,0.22,0.44,0.0,0.0,0.08,0.0,0.32,0.32,0.14,0.46,2.79,1.16,41.6,0.16,0.38,12.1,0.0,0.12,0.12,0.12,16.94,25.35,66.8,254.58,67.47,9.15,12.19,75.1,6.36,9.01,70.6,0.77,1.99,38.9,1.0,1.13,0.69,0.11,2.05,24.85,0.5,0.06,0.08,7.41,0.44,1.49,0.0,0.0,0.0,0.0,14.24,5.06,6.05,12.0,7.46,2.27,0.19,0.69,0.11,0.53,0.77,1.35,2.16,1.55,0.0,0.19,0.25,0.11,0.06,0.47,0.3,0.0,0.06,0.08,0.03,0.0,1.47,0.91,0.66,0.47,0.33,0.58,2.18,26.6,1.6,14.32,3.37,23.6,2.93,6.27,5.11,1.16,0.08,0.0,1.08,0.44,1.91,0.77,0.0,37.79,0.77,4.51,17.88,18.02,5.83,37.29,0.94,1.71,54.8,1.02,0.17,21.2,118.08,78.31,4.2,1.58,0.75,2.76,1.47,42.79,26.7,62.4,6.86,0.0,1.91,0.94,0.17,0.0,0.0,0.0,5.92,3.59,3.43,51.2,GaÃ«tan Laborde
GaÃ«tan Laborde,GaÃ«tan Laborde,0.1989365266469697,9000000,2019-2020,27.0,Striker,1.81,Centre-Forward,left,Ligue 1,0.24,0.2,0.24,0.0,0.0,0.04,0.0,0.33,0.33,0.1,0.43,2.53,0.84,33.3,0.1,0.29,13.6,0.0,0.13,-0.08,-0.08,17.54,26.43,66.4,259.3,59.46,9.78,13.36,73.2,6.16,8.85,69.5,0.97,2.05,47.1,1.01,1.09,0.76,0.12,2.09,25.95,0.48,0.0,0.12,8.25,0.28,1.33,0.0,0.0,0.0,0.0,13.92,6.92,5.59,11.95,8.65,1.97,0.16,1.05,0.36,0.52,0.84,1.45,2.49,1.89,0.0,0.12,0.16,0.32,0.0,0.36,0.32,0.0,0.0,0.0,0.04,0.0,0.93,0.72,0.12,0.6,0.2,0.2,1.17,17.2,0.97,19.15,5.15,26.9,1.69,7.81,9.66,1.05,0.08,0.0,0.97,0.36,1.29,1.05,0.04,40.35,1.33,3.62,18.31,21.81,4.99,39.87,1.09,2.94,37.0,1.25,0.08,26.11,130.19,85.45,4.1,2.09,0.64,3.34,1.77,50.57,30.21,59.7,11.51,0.0,1.61,1.33,0.28,0.04,0.0,0.0,5.51,3.7,3.86,48.9,GaÃ«tan Laborde
GaÃ«tan Laborde,GaÃ«tan Laborde,0.1901818358655721,7666666,2018-2019,26.0,Striker,1.81,Centre-Forward,left,Ligue 1,0.33,0.12,0.33,0.0,0.0,0.03,0.03,0.27,0.27,0.17,0.43,2.62,0.9,34.5,0.13,0.37,15.0,0.0,0.1,0.06,0.06,19.18,29.04,66.0,303.14,70.67,10.28,14.02,73.3,7.03,10.64,66.0,1.39,2.56,54.1,1.21,1.72,0.72,0.09,2.2,28.52,0.51,0.0,0.12,8.17,0.51,1.63,0.0,0.0,0.0,0.0,18.21,4.94,5.88,15.23,9.26,2.23,0.03,0.66,0.21,0.78,0.87,1.81,2.29,1.69,0.0,0.24,0.06,0.27,0.03,0.21,0.15,0.0,0.0,0.03,0.0,0.03,1.12,0.66,0.21,0.39,0.51,0.33,1.15,28.9,0.81,18.72,3.95,21.1,1.78,9.11,7.84,0.57,0.06,0.03,0.51,0.18,1.3,0.78,0.0,41.94,0.66,3.68,21.05,21.05,4.58,41.43,1.93,3.71,52.0,2.26,0.21,31.0,173.22,109.12,5.97,2.05,0.87,2.23,2.26,50.17,31.57,62.9,9.98,0.0,1.12,1.12,0.24,0.0,0.0,0.0,5.97,2.11,2.92,41.9,GaÃ«tan Laborde
GaÃ«tan Laborde,GaÃ«tan Laborde,0.1792955217361352,4000000,2017-2018,25.0,Striker,1.81,Centre-Forward,left,Ligue 1,0.28,0.0,0.19,0.09,0.09,0.09,0.0,0.36,0.29,0.06,0.34,2.92,1.13,38.7,0.06,0.17,14.5,0.0,0.1,-0.08,-0.1,15.14,23.13,65.4,215.83,24.17,9.31,12.6,73.9,4.89,7.34,66.7,0.56,1.32,42.9,0.85,0.66,0.47,0.19,0.66,21.72,1.41,0.0,0.0,5.74,0.19,0.85,0.0,0.0,0.0,0.0,14.67,4.98,3.48,10.53,7.15,3.2,0.0,0.56,0.0,0.38,1.03,1.41,1.79,1.32,0.0,0.0,0.38,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.28,0.09,0.28,0.28,0.09,0.47,20.0,0.38,21.07,6.21,29.5,1.6,7.43,12.04,0.38,0.0,0.0,0.38,0.38,1.03,0.75,0.0,36.96,0.47,2.73,16.83,20.03,5.92,35.45,0.85,2.35,36.0,1.22,0.19,21.91,108.34,55.77,2.73,1.03,0.66,3.1,2.07,46.83,26.52,56.6,12.04,0.0,1.88,1.32,0.56,0.0,0.0,0.0,4.7,2.07,3.67,36.1,GaÃ«tan Laborde
Giacomo Raspadori,Giacomo Raspadori,0.1849387899908197,7266666,2020-2021,22.0,Striker,1.72,Centre-Forward,both,Serie A,0.44,0.0,0.44,0.0,0.0,0.07,0.0,0.31,0.31,0.19,0.51,1.68,0.88,52.2,0.26,0.5,13.6,0.07,0.19,0.12,0.12,20.16,25.64,78.6,325.37,71.15,11.1,12.27,90.5,5.77,7.38,78.2,2.19,3.94,55.6,2.05,0.66,1.02,0.0,1.83,20.6,5.04,0.88,0.37,5.99,1.53,0.8,2.34,0.8,0.8,0.44,18.26,3.29,4.09,7.23,17.9,0.29,0.0,0.22,0.07,0.66,0.73,0.73,4.38,2.63,0.73,0.22,0.0,0.66,0.15,0.58,0.22,0.15,0.0,0.0,0.22,0.0,0.51,0.15,0.07,0.15,0.29,0.0,0.51,0.0,0.51,16.66,5.26,31.6,1.02,4.53,11.1,0.73,0.37,0.07,0.37,0.22,0.73,0.66,0.0,36.31,1.31,3.36,13.59,21.11,5.26,31.27,1.1,1.97,55.6,1.1,0.07,24.91,117.1,44.71,2.34,0.44,0.88,2.12,1.83,41.2,25.64,62.2,10.08,0.0,0.51,1.83,0.29,0.29,0.0,0.0,2.56,0.07,0.66,10.0,Giacomo Raspadori
Giampaolo Pazzini,Giampaolo Pazzini,0.1758296461534217,900000,2017-2018,34.0,Striker,1.8,Centre-Forward,right,Serie A,0.39,0.0,0.0,0.39,0.39,0.1,0.0,0.42,0.13,0.05,0.18,1.45,0.19,13.3,0.0,0.0,18.1,0.0,0.09,-0.04,-0.13,11.47,15.9,72.1,179.42,27.75,6.65,7.9,84.1,3.47,5.49,63.2,1.16,1.83,63.2,0.58,0.58,0.39,0.0,1.16,13.59,2.31,0.1,0.0,4.82,0.39,0.48,0.0,0.0,0.0,0.0,8.58,4.34,2.99,0.96,11.66,0.96,0.19,0.67,0.1,0.39,0.29,0.58,1.73,1.06,0.0,0.0,0.39,0.1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.19,0.0,0.39,0.0,0.39,15.8,3.18,20.1,0.87,7.13,7.81,0.19,0.0,0.0,0.19,0.19,0.39,1.35,0.0,27.17,1.45,2.79,13.1,12.62,4.14,24.57,0.29,0.48,60.0,0.29,0.0,16.0,60.32,31.7,0.96,0.48,0.19,2.31,2.6,37.77,18.89,50.0,7.23,0.0,1.93,2.31,0.77,0.0,0.0,0.0,3.08,1.93,2.41,44.4,Giampaolo Pazzini
Gianluca Lapadula,Gianluca Lapadula Vargas,0.184509250798118,4375000,2020-2021,32.0,Striker,1.78,Centre-Forward,left,Serie A,0.28,0.07,0.28,0.0,0.04,0.07,0.0,0.36,0.33,0.14,0.46,2.63,0.98,37.3,0.11,0.29,15.5,0.18,0.12,-0.08,-0.05,12.08,17.03,70.9,170.66,33.53,7.09,9.34,75.9,3.69,5.02,73.4,0.53,0.77,68.2,1.09,0.39,0.49,0.04,1.3,15.17,1.86,0.0,0.14,4.85,0.14,0.6,0.0,0.0,0.0,0.0,11.1,3.23,2.7,10.22,3.58,1.62,0.04,0.56,0.0,0.25,0.49,0.95,2.35,1.58,0.0,0.07,0.25,0.35,0.11,0.32,0.18,0.0,0.0,0.04,0.11,0.0,0.98,0.7,0.07,0.49,0.42,0.21,0.84,25.0,0.63,12.64,2.91,23.1,0.95,5.79,5.9,0.63,0.21,0.0,0.42,0.25,1.23,0.42,0.0,28.76,0.67,2.0,12.99,15.49,6.36,26.72,0.46,0.63,72.2,0.46,0.04,16.5,84.1,48.07,2.77,0.95,0.88,2.53,1.58,43.26,19.84,45.9,7.97,0.0,2.07,2.63,1.19,0.11,0.0,0.0,3.93,1.4,3.44,29.0,Gianluca Lapadula
Gianluca Lapadula,Gianluca Lapadula Vargas,0.1894447338433018,5400000,2019-2020,31.0,Striker,1.78,Centre-Forward,left,Serie A,0.55,0.0,0.45,0.1,0.1,0.4,0.05,0.53,0.46,0.11,0.57,3.03,1.06,35.0,0.15,0.43,13.1,0.0,0.15,0.02,-0.01,13.07,16.8,77.8,197.1,25.07,7.97,9.64,82.7,3.43,4.39,78.2,1.06,1.41,75.0,1.16,0.55,0.3,0.0,0.81,14.13,2.67,0.05,0.1,4.79,0.45,0.61,0.0,0.0,0.0,0.0,9.94,3.48,3.38,8.83,4.59,1.21,0.05,0.66,0.1,0.35,0.35,0.45,2.57,1.77,0.0,0.3,0.05,0.45,0.0,0.35,0.2,0.0,0.05,0.0,0.1,0.0,1.01,0.71,0.4,0.5,0.1,0.2,0.66,30.8,0.45,16.45,3.23,19.6,2.17,7.47,6.81,0.1,0.05,0.0,0.05,0.05,1.06,0.66,0.0,30.47,0.71,3.13,14.33,14.68,6.71,27.75,1.11,1.77,62.9,1.26,0.05,18.77,81.22,40.06,2.07,0.71,0.55,3.03,1.97,45.05,21.44,47.6,9.99,0.0,2.32,3.13,1.21,0.05,0.0,0.0,3.83,2.62,3.88,40.3,Gianluca Lapadula
Gianluca Lapadula,Gianluca Lapadula Vargas,0.1770813218123559,7000000,2017-2018,29.0,Striker,1.78,Centre-Forward,left,Serie A,0.36,0.06,0.18,0.18,0.24,0.18,0.0,0.65,0.47,0.1,0.57,3.19,0.42,13.2,0.06,0.43,12.0,0.0,0.15,-0.29,-0.29,10.11,15.59,64.9,140.33,24.98,5.96,8.73,68.3,3.79,4.94,76.8,0.18,0.96,18.8,0.9,0.36,0.18,0.0,0.96,14.69,0.9,0.0,0.06,4.33,0.0,0.36,0.0,0.0,0.0,0.0,7.83,3.67,4.09,6.2,3.37,2.83,0.06,0.42,0.06,0.3,0.18,0.84,2.17,1.08,0.0,0.3,0.36,0.42,0.0,0.36,0.06,0.0,0.06,0.06,0.18,0.0,0.54,0.48,0.24,0.24,0.06,0.0,0.48,0.0,0.48,14.33,3.19,22.3,0.96,6.44,6.92,0.6,0.06,0.0,0.54,0.12,0.66,0.72,0.0,27.93,0.78,2.29,11.02,15.89,6.2,26.91,0.9,1.14,78.9,1.02,0.06,15.35,63.75,30.4,1.75,0.48,0.54,3.07,1.51,51.17,21.19,41.4,10.78,0.0,2.41,2.29,1.44,0.18,0.0,0.0,2.47,4.21,5.84,41.9,Gianluca Lapadula
Gianluca Scamacca,Gianluca Scamacca,0.1908394324999629,9333333,2020-2021,23.0,Striker,1.95,Centre-Forward,right,Serie A,0.53,0.13,0.4,0.13,0.13,0.07,0.0,0.49,0.38,0.11,0.5,3.06,1.07,34.8,0.13,0.38,16.9,0.07,0.12,0.05,0.02,15.91,23.7,67.1,266.94,33.68,8.99,11.92,75.4,4.39,7.06,62.3,1.8,2.8,64.3,0.93,0.73,0.33,0.07,1.07,22.57,1.13,0.0,0.07,5.59,1.2,0.87,0.0,0.0,0.0,0.0,13.58,5.46,4.66,1.33,17.71,1.93,0.0,0.67,0.0,0.47,0.8,1.33,2.0,1.46,0.0,0.13,0.2,0.07,0.13,0.27,0.27,0.0,0.0,0.0,0.0,0.0,1.33,0.73,0.4,0.47,0.47,0.47,1.33,35.0,0.87,15.31,3.93,25.7,1.8,6.86,6.66,0.93,0.27,0.0,0.67,0.53,1.86,1.0,0.0,37.21,1.2,4.06,18.31,17.04,4.26,35.95,0.93,1.53,60.9,0.93,0.07,21.97,106.91,55.78,2.8,1.07,0.47,2.66,2.2,47.73,26.16,54.8,6.79,0.0,2.33,1.2,0.67,0.0,0.0,0.07,5.13,2.86,3.2,47.3,Gianluca Scamacca
Gilles Sunu,Gilles Christ Sunu,0.1674884921127251,1500000,2017-2018,26.0,Striker,1.83,Centre-Forward,right,Ligue 1,0.14,0.0,0.14,0.0,0.0,0.55,0.0,0.16,0.16,0.07,0.25,1.65,0.27,16.7,0.08,0.5,17.3,0.14,0.1,-0.03,-0.03,27.89,36.0,77.5,435.85,121.47,14.84,17.31,85.7,10.86,13.6,79.8,1.51,2.61,57.9,0.96,1.92,1.24,0.55,2.89,34.76,1.24,0.27,0.27,8.24,0.55,1.65,0.0,0.0,0.0,0.0,26.24,3.85,5.91,4.95,27.07,2.61,0.69,0.27,0.14,0.41,0.96,1.51,2.75,2.34,0.0,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.41,0.41,0.14,0.14,0.69,20.0,0.55,13.88,2.06,14.9,3.16,7.56,3.16,0.96,0.0,0.0,0.96,0.41,1.37,0.0,0.0,48.78,0.14,6.32,25.28,24.05,3.3,47.68,1.24,2.89,42.9,1.37,0.0,38.75,285.39,145.24,8.11,3.3,0.82,3.3,2.06,51.11,38.34,75.0,9.48,0.0,1.79,2.06,0.27,0.0,0.0,0.0,5.63,0.41,1.24,25.0,Gilles Sunu
Glenn Murray,Glenn Murray,0.1782468017481199,1800000,2019-2020,37.0,Striker,1.86,Centre-Forward,right,Premier League,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.29,1.92,0.45,23.5,0.06,0.25,13.8,0.0,0.13,-0.12,-0.12,13.1,19.99,65.5,186.66,34.33,7.79,9.82,79.3,3.73,6.44,57.9,1.02,1.92,52.9,0.45,0.79,0.45,0.0,1.24,19.2,0.79,0.11,0.11,5.87,0.34,1.24,0.0,0.0,0.0,0.0,9.6,5.76,4.63,1.92,13.33,1.69,0.23,0.79,0.0,0.56,0.11,1.24,1.36,0.79,0.0,0.11,0.34,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.34,0.23,0.0,0.34,0.0,0.0,0.68,0.0,0.68,16.26,3.95,24.3,1.13,8.36,6.78,0.68,0.11,0.0,0.56,0.0,0.34,1.02,0.0,30.83,1.24,2.71,13.66,15.47,4.63,30.15,0.11,0.56,20.0,0.11,0.0,18.29,44.72,16.6,0.68,0.11,0.23,2.82,1.58,49.12,23.26,47.4,8.47,0.0,1.81,2.03,1.13,0.0,0.0,0.0,4.07,3.39,4.74,41.7,Glenn Murray
