ï»¿Player_SN,Player_LN,avg_playerankIndex,Player Valuation,scouting_period,Age,Gen_Pos,Height,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won,longName
Roland Sallai,Roland Sallai,0.1882407146585768,9000000,2020-2021,25.0,Winger,1.82,Right Winger,both,Bundesliga,0.43,0.16,0.38,0.05,0.05,0.27,0.0,0.37,0.33,0.07,0.4,2.49,1.08,43.5,0.15,0.35,15.7,0.16,0.13,0.07,0.05,19.18,26.71,71.8,340.01,110.97,9.54,12.19,78.2,7.15,9.37,76.3,2.28,3.79,60.0,0.81,2.17,0.98,0.43,3.09,26.17,0.54,0.22,0.11,6.83,0.65,2.28,0.0,0.0,0.0,0.0,15.98,5.74,4.98,5.26,18.42,0.81,0.22,0.33,0.27,0.54,0.65,1.41,2.0,1.41,0.05,0.0,0.11,0.43,0.0,0.49,0.27,0.0,0.0,0.05,0.16,0.0,1.14,0.7,0.43,0.6,0.11,0.22,0.65,33.3,0.43,16.63,3.68,22.1,2.66,8.99,4.98,0.98,0.11,0.0,0.87,0.54,1.68,0.6,0.0,40.26,0.7,4.98,19.56,19.4,3.31,39.55,0.87,2.66,32.7,1.03,0.05,27.25,170.95,97.69,5.04,2.22,0.49,2.28,1.25,45.73,30.07,65.8,7.64,0.0,2.76,2.98,0.65,0.11,0.0,0.0,5.36,2.06,3.09,40.0,Roland Sallai
Roland Sallai,Roland Sallai,0.1802018321409385,4000000,2019-2020,24.0,Winger,1.82,Right Winger,both,Bundesliga,0.15,0.0,0.15,0.0,0.0,0.15,0.0,0.19,0.19,0.12,0.3,2.63,0.93,35.3,0.06,0.17,15.3,0.0,0.07,-0.03,-0.03,18.36,26.57,69.1,286.27,64.83,9.6,11.46,83.8,7.2,9.99,72.1,1.01,2.56,39.4,0.93,1.01,0.7,0.08,1.94,26.02,0.54,0.15,0.31,7.67,0.46,1.94,0.0,0.0,0.0,0.0,16.03,5.42,5.11,6.2,16.88,1.47,0.31,0.54,0.08,0.54,0.7,2.09,2.4,1.78,0.0,0.23,0.08,0.31,0.0,0.15,0.08,0.0,0.0,0.0,0.08,0.0,1.7,1.32,0.7,0.46,0.54,0.15,1.39,11.1,1.24,15.18,4.26,28.1,4.03,6.35,4.8,1.16,0.15,0.0,1.01,0.54,2.25,0.39,0.0,41.82,0.77,5.65,18.9,20.53,3.8,41.36,2.17,3.72,58.3,2.25,0.08,30.75,185.03,89.69,5.5,1.7,0.54,2.17,2.48,42.29,30.67,72.5,8.13,0.0,2.25,3.1,0.7,0.0,0.0,0.0,5.96,1.7,2.56,40.0,Roland Sallai
Roland Sallai,Roland Sallai,0.184510007749221,4500000,2018-2019,23.0,Winger,1.82,Right Winger,both,Bundesliga,0.34,0.0,0.34,0.0,0.0,0.51,0.0,0.32,0.32,0.05,0.38,2.39,0.85,35.7,0.14,0.4,18.5,0.0,0.14,0.02,0.02,19.98,25.79,77.5,317.13,85.56,10.76,11.95,90.0,7.51,8.71,86.3,1.37,4.1,33.3,0.68,1.37,1.37,0.51,2.39,24.25,1.54,0.17,0.0,3.93,0.51,1.54,0.0,0.0,0.0,0.0,16.22,5.12,4.44,3.76,17.93,1.37,1.2,0.34,0.0,0.68,0.85,1.2,1.37,1.02,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.51,0.85,0.0,0.34,0.68,2.22,30.8,1.54,17.08,3.59,21.0,6.15,7.51,3.42,0.85,0.0,0.0,0.85,0.68,1.88,1.02,0.0,42.18,1.2,7.69,21.52,16.22,3.59,40.65,1.54,3.93,39.1,1.54,0.0,31.42,178.29,96.32,4.78,1.37,0.85,2.05,2.39,38.08,29.72,78.0,7.0,0.0,2.56,3.59,0.17,0.17,0.0,0.0,5.81,1.2,0.85,58.3,Roland Sallai
Romain Del Castillo,Romain Del Castillo,0.1771874519928861,5166666,2020-2021,24.0,Winger,1.72,Right Winger,left,Ligue 1,0.0,0.69,0.0,0.0,0.0,0.28,0.0,0.17,0.17,0.3,0.47,2.35,0.69,29.4,0.0,0.0,20.4,0.14,0.07,-0.17,-0.17,36.58,51.21,71.4,635.25,186.21,16.98,21.81,77.8,15.74,19.88,79.2,3.17,6.35,50.0,2.48,2.07,1.93,0.83,3.87,47.9,3.31,0.97,0.14,9.25,2.07,3.59,1.38,0.55,0.69,0.0,34.1,9.11,8.01,37.68,9.52,2.21,0.97,0.0,0.0,0.69,2.48,2.76,5.11,2.9,0.69,0.83,0.28,0.14,0.28,0.83,0.41,0.28,0.14,0.0,0.0,0.0,4.56,3.17,0.97,2.35,1.24,1.1,3.17,34.8,2.07,24.98,9.25,37.0,4.83,11.04,9.11,1.24,0.0,0.0,1.24,0.55,5.11,0.28,0.0,67.22,0.28,6.49,26.92,38.65,4.69,63.77,2.48,4.56,54.5,3.04,0.14,48.59,243.5,131.96,8.14,2.21,1.24,2.9,2.35,64.05,48.31,75.4,12.56,0.0,2.21,1.79,0.28,0.0,0.0,0.0,8.14,0.97,1.79,35.0,Romain Del Castillo
Romain Del Castillo,Romain Del Castillo,0.1864120695258349,5266666,2019-2020,23.0,Winger,1.72,Right Winger,left,Ligue 1,0.14,0.36,0.07,0.07,0.07,0.14,0.0,0.17,0.12,0.21,0.32,1.96,0.65,33.3,0.04,0.11,19.1,0.0,0.06,-0.02,-0.04,27.46,34.93,78.6,429.78,114.2,15.29,17.68,86.5,9.86,12.39,79.5,1.88,3.04,61.9,1.59,1.81,1.38,0.43,3.19,34.06,0.87,0.07,0.29,8.48,0.51,1.88,0.07,0.07,0.0,0.0,23.33,6.96,4.64,26.23,5.22,1.16,0.65,0.36,0.22,0.8,0.58,1.81,3.33,2.32,0.0,0.36,0.14,0.36,0.14,0.43,0.43,0.0,0.0,0.0,0.0,0.0,1.81,1.38,0.65,0.87,0.29,0.58,2.46,23.5,1.88,25.22,5.87,23.3,4.86,13.12,7.25,1.16,0.36,0.0,0.8,0.51,2.32,0.51,0.0,48.48,0.43,6.09,26.45,21.16,3.04,47.54,2.68,4.13,64.9,2.9,0.36,39.57,215.87,130.58,5.94,1.96,0.51,2.03,2.97,49.35,36.01,73.0,9.13,0.0,1.52,1.67,0.29,0.0,0.0,0.0,6.45,1.45,2.17,40.0,Romain Del Castillo
Romain Del Castillo,Romain Del Castillo,0.1750988777897879,2833333,2018-2019,22.0,Winger,1.72,Right Winger,left,Ligue 1,0.0,0.2,0.0,0.0,0.0,0.07,0.0,0.05,0.05,0.21,0.26,1.54,0.47,30.4,0.0,0.0,20.3,0.0,0.04,-0.05,-0.05,25.47,37.53,67.9,393.98,130.81,14.88,19.1,77.9,8.44,12.33,68.5,1.74,3.95,44.1,1.68,1.47,1.81,0.67,3.55,35.58,1.94,0.07,0.2,10.19,0.74,3.15,0.87,0.2,0.0,0.0,26.81,5.43,5.29,25.33,8.31,1.88,1.01,0.07,0.07,0.87,0.67,2.48,3.55,2.14,0.27,0.6,0.27,0.2,0.07,0.47,0.27,0.07,0.0,0.07,0.0,0.07,2.48,1.54,1.14,0.94,0.4,0.94,2.88,32.6,1.94,24.13,6.5,26.9,7.77,12.0,4.36,1.54,0.0,0.0,1.54,0.94,3.42,0.4,0.0,51.8,0.13,6.97,24.06,25.26,4.22,49.86,2.95,4.69,62.9,3.15,0.13,40.48,203.79,125.52,6.77,2.14,1.14,2.41,2.55,46.17,34.85,75.5,8.98,0.0,2.28,1.54,0.2,0.0,0.0,0.0,8.64,1.27,1.61,44.2,Romain Del Castillo
Romain Faivre,Romain Faivre,0.1877226173862237,7500000,2020-2021,23.0,Winger,1.8,Left Midfield,left,Ligue 1,0.19,0.16,0.16,0.03,0.03,0.0,0.0,0.22,0.2,0.18,0.37,1.9,0.68,36.1,0.08,0.23,20.0,0.25,0.1,-0.03,-0.04,36.98,46.14,80.2,657.46,176.76,18.02,20.45,88.1,13.6,16.03,84.9,4.51,7.88,57.3,1.96,2.43,1.09,0.16,3.92,40.97,5.17,1.77,0.09,5.91,1.74,1.43,2.74,1.46,0.56,0.28,33.03,5.67,7.44,38.32,6.1,0.75,0.4,0.06,0.16,0.65,1.28,1.21,4.67,2.3,1.15,0.37,0.25,0.53,0.06,0.44,0.16,0.12,0.03,0.06,0.06,0.0,2.09,1.46,0.78,1.0,0.31,0.56,1.62,34.6,1.06,16.16,5.39,33.3,5.48,6.82,3.86,1.34,0.0,0.0,1.34,1.03,3.11,0.53,0.0,59.02,1.18,10.62,29.11,26.59,2.68,54.26,2.77,4.17,66.4,2.9,0.09,43.09,311.44,183.67,7.38,3.77,0.56,1.87,1.65,48.19,40.28,83.6,5.17,0.0,1.09,2.52,0.0,0.0,0.03,0.03,7.63,0.53,0.78,40.5,Romain Faivre
Romain Philippoteaux,Romain Philippoteaux,0.1718703548528792,850000,2020-2021,33.0,Winger,1.7,Left Winger,both,Ligue 1,0.23,0.11,0.23,0.0,0.0,0.0,0.0,0.16,0.16,0.09,0.24,1.36,0.45,33.3,0.17,0.5,17.2,0.0,0.11,0.07,0.07,21.51,30.79,69.9,368.04,108.91,11.09,13.92,79.7,7.7,9.74,79.1,2.04,4.08,50.0,1.02,1.25,0.79,0.45,2.04,29.09,1.7,0.23,0.11,4.3,1.36,1.92,0.45,0.34,0.0,0.11,19.81,5.77,5.21,3.96,24.79,0.57,1.02,0.11,0.11,0.91,1.13,1.47,2.15,1.58,0.11,0.34,0.11,0.0,0.0,0.34,0.11,0.0,0.11,0.11,0.0,0.0,1.36,0.91,1.02,0.11,0.23,0.68,1.13,60.0,0.45,13.47,3.62,26.9,3.4,5.77,4.3,0.91,0.0,0.0,0.91,0.68,2.04,0.57,0.0,40.42,0.68,7.02,16.19,20.15,2.94,38.83,1.47,2.94,50.0,1.47,0.23,28.42,133.47,69.74,3.96,0.68,0.34,1.7,0.68,38.6,28.08,72.7,5.66,0.0,0.45,0.91,0.23,0.0,0.0,0.0,5.89,0.45,0.0,100.0,Romain Philippoteaux
Romain Philippoteaux,Romain Philippoteaux,0.1806815417630068,900000,2019-2020,32.0,Winger,1.7,Left Winger,both,Ligue 1,0.23,0.09,0.23,0.0,0.0,0.14,0.0,0.12,0.12,0.06,0.18,1.4,0.54,38.7,0.16,0.42,18.8,0.0,0.08,0.11,0.11,20.13,28.25,71.2,320.15,115.32,10.83,13.0,83.3,7.13,9.39,76.0,1.53,3.97,38.6,0.99,1.08,1.26,0.23,3.34,26.27,1.99,0.27,0.18,4.33,0.81,1.67,0.45,0.18,0.18,0.0,17.06,5.33,5.87,3.34,22.25,1.08,1.26,0.18,0.14,0.81,0.63,1.13,2.39,1.53,0.32,0.23,0.09,0.23,0.0,0.14,0.05,0.05,0.0,0.0,0.05,0.0,1.08,0.54,0.45,0.41,0.23,0.32,1.99,15.9,1.67,17.15,4.24,24.7,4.38,8.49,4.29,1.26,0.05,0.0,1.22,0.9,1.99,0.45,0.0,38.32,0.54,5.24,17.96,19.0,1.94,36.33,1.26,2.98,42.4,1.62,0.23,27.49,167.32,109.86,5.91,1.94,0.5,1.22,1.26,34.48,25.05,72.6,4.74,0.0,0.99,1.17,0.14,0.05,0.0,0.0,6.86,0.14,0.54,20.0,Romain Philippoteaux
Ronny Rodelin,Sylvio Ronny Rodelin,0.1742757583715629,2916666,2018-2019,30.0,Winger,1.93,Right Winger,right,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.08,0.25,2.97,0.91,30.8,0.0,0.0,21.1,0.46,0.06,-0.17,-0.17,24.67,34.95,70.6,479.47,127.58,9.48,13.25,71.6,10.51,14.28,73.6,4.11,5.94,69.2,1.14,3.08,0.91,0.11,4.45,34.15,0.8,0.11,0.0,8.91,0.8,0.8,0.0,0.0,0.0,0.0,21.02,4.8,9.14,4.45,22.96,3.77,0.34,0.23,0.34,0.91,0.57,0.91,2.74,2.28,0.0,0.23,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.37,0.57,0.34,0.69,0.34,0.11,0.8,14.3,0.69,19.87,3.43,17.2,1.94,11.99,5.94,1.48,0.11,0.0,1.37,0.34,1.71,1.37,0.0,46.26,1.26,3.54,23.41,20.9,3.31,45.23,1.83,2.28,80.0,1.94,0.11,29.58,108.5,47.28,3.2,0.69,0.34,1.6,1.14,44.43,33.12,74.6,9.94,0.0,1.14,1.03,0.34,0.0,0.0,0.0,6.28,4.0,1.6,71.4,Ronny Rodelin
Ronny Rodelin,Sylvio Ronny Rodelin,0.1852775129219008,5000000,2017-2018,29.0,Winger,1.93,Right Winger,right,Ligue 1,0.14,0.17,0.14,0.0,0.03,0.03,0.0,0.24,0.22,0.17,0.39,3.16,0.83,26.1,0.05,0.17,19.7,0.26,0.07,-0.09,-0.07,26.02,38.07,68.4,509.08,151.84,10.56,14.15,74.6,10.65,15.03,70.8,4.1,6.78,60.5,1.62,3.42,1.0,0.34,4.75,37.04,1.03,0.03,0.14,7.57,1.99,1.74,0.0,0.0,0.0,0.0,24.2,4.19,9.68,4.58,26.79,4.95,0.23,0.2,0.34,0.85,1.51,1.42,3.08,2.42,0.0,0.14,0.37,0.09,0.06,0.28,0.2,0.0,0.03,0.06,0.0,0.0,0.68,0.43,0.09,0.43,0.17,0.11,1.0,11.4,0.88,12.16,2.62,21.5,1.62,6.72,3.82,1.11,0.06,0.0,1.05,0.43,1.11,0.83,0.0,49.54,1.22,5.72,25.45,22.78,3.39,48.32,1.45,1.99,72.9,1.59,0.06,31.95,184.56,99.2,4.58,1.91,0.26,2.02,1.03,48.17,36.3,75.4,9.54,0.0,0.77,1.05,0.4,0.0,0.0,0.0,6.75,1.57,1.14,57.9,Ronny Rodelin
Ryan Fraser,Ryan Fraser,0.169263752763664,12500000,2020-2021,28.0,Winger,1.63,Left Winger,right,Premier League,0.0,0.19,0.0,0.0,0.0,0.19,0.1,0.09,0.09,0.2,0.29,1.26,0.58,46.2,0.0,0.0,21.2,0.0,0.07,-0.09,-0.09,23.57,35.79,65.9,409.27,128.99,11.54,13.38,86.2,8.24,11.54,71.4,3.01,8.53,35.2,2.42,0.68,0.97,0.87,1.65,29.58,6.21,0.97,0.1,4.75,1.84,5.04,4.36,0.97,2.33,0.58,19.2,5.33,11.25,5.33,26.77,2.23,0.68,0.29,0.1,0.19,0.58,1.84,3.69,2.23,1.26,0.0,0.1,0.1,0.0,0.39,0.19,0.1,0.0,0.0,0.1,0.0,0.39,0.1,0.29,0.1,0.0,0.0,0.19,0.0,0.19,11.06,1.84,16.7,1.75,4.95,4.36,0.78,0.0,0.0,0.78,0.29,0.68,0.29,0.0,42.58,1.07,6.11,12.22,26.38,2.52,36.56,0.39,0.68,57.1,0.48,0.1,27.06,137.91,72.74,4.46,0.68,0.48,1.36,0.78,42.48,28.61,67.4,4.36,0.1,0.48,1.94,0.0,0.1,0.0,0.0,5.63,0.48,2.52,16.1,Ryan Fraser
Ryan Fraser,Ryan Fraser,0.1685892530849002,23166666,2019-2020,27.0,Winger,1.63,Left Winger,right,Premier League,0.04,0.17,0.04,0.0,0.0,0.09,0.0,0.14,0.14,0.18,0.32,1.18,0.52,44.4,0.04,0.08,17.3,0.09,0.12,-0.1,-0.1,28.21,41.36,68.2,482.22,186.71,13.93,16.42,84.9,10.62,14.63,72.6,3.0,8.01,37.5,1.87,2.39,1.79,0.3,4.66,35.62,5.75,1.52,0.39,8.93,1.26,4.27,2.79,1.09,0.87,0.35,22.47,7.84,11.06,8.49,30.35,1.18,0.83,0.22,0.17,0.78,0.7,1.65,2.92,1.92,0.74,0.09,0.04,0.09,0.04,0.26,0.13,0.09,0.0,0.04,0.0,0.0,0.39,0.35,0.13,0.13,0.13,0.17,0.74,23.5,0.57,12.98,2.83,21.8,3.44,5.36,4.18,1.22,0.13,0.09,1.09,0.44,0.83,0.78,0.0,49.42,1.26,8.75,18.77,26.6,3.0,44.15,0.44,1.0,43.5,0.52,0.0,34.79,227.94,140.55,7.58,2.48,1.18,1.39,0.91,43.58,34.22,78.5,4.66,0.0,0.57,1.57,0.04,0.0,0.0,0.0,6.05,0.44,1.13,27.8,Ryan Fraser
Ryan Fraser,Ryan Fraser,0.1771752661964638,18250000,2018-2019,26.0,Winger,1.63,Left Winger,right,Premier League,0.2,0.4,0.2,0.0,0.0,0.06,0.0,0.14,0.14,0.32,0.45,1.45,0.71,49.0,0.14,0.28,19.4,0.11,0.09,0.06,0.06,28.85,42.41,68.0,518.45,177.38,12.68,15.78,80.4,11.85,15.78,75.1,3.58,8.3,43.2,2.47,2.22,1.79,0.74,3.89,36.36,6.06,1.62,0.11,6.65,1.82,4.38,3.13,0.88,1.02,0.17,25.7,5.94,10.77,6.91,33.2,1.34,0.51,0.17,0.17,0.88,1.99,1.93,3.84,2.42,0.97,0.17,0.11,0.17,0.0,0.48,0.28,0.14,0.06,0.0,0.0,0.0,0.45,0.23,0.26,0.17,0.03,0.23,0.94,24.2,0.71,9.35,1.79,19.1,2.81,3.81,2.73,1.28,0.17,0.0,1.11,0.51,0.97,0.45,0.0,51.37,1.05,7.42,20.69,26.61,3.38,45.65,0.6,1.22,48.8,0.71,0.0,35.62,188.73,113.82,6.14,1.79,0.88,1.42,1.62,45.51,36.02,79.1,6.25,0.0,0.17,2.08,0.28,0.03,0.0,0.0,6.2,0.37,0.8,31.7,Ryan Fraser
Ryan Fraser,Ryan Fraser,0.1772371600230726,5500000,2017-2018,25.0,Winger,1.63,Left Winger,right,Premier League,0.22,0.13,0.22,0.0,0.0,0.0,0.0,0.09,0.09,0.17,0.27,1.39,0.58,41.9,0.16,0.38,19.2,0.04,0.07,0.13,0.13,32.2,45.36,71.0,556.84,213.37,15.72,18.73,83.9,12.75,17.16,74.3,3.19,7.77,41.0,2.16,2.29,1.84,0.81,4.31,38.98,6.38,1.35,0.13,7.05,1.17,3.37,2.69,0.9,0.94,0.49,26.86,8.13,10.37,8.17,32.78,1.57,2.34,0.13,0.18,0.63,1.93,1.62,3.23,2.29,0.76,0.04,0.09,0.04,0.0,0.22,0.13,0.09,0.0,0.0,0.0,0.0,0.63,0.18,0.36,0.09,0.18,0.31,0.94,33.3,0.63,10.15,2.69,26.5,3.28,4.58,2.29,1.44,0.18,0.0,1.26,0.63,1.26,1.8,0.0,55.6,1.66,9.7,22.32,26.99,2.78,49.72,0.22,0.85,26.3,0.27,0.0,34.36,205.51,121.93,6.47,1.57,1.03,1.12,1.26,43.52,36.69,84.3,3.77,0.0,0.4,2.38,0.04,0.0,0.0,0.0,7.32,0.63,1.39,31.1,Ryan Fraser
Sada Thioub,Sada Thioub,0.1777577949838689,3500000,2020-2021,27.0,Winger,1.79,Right Winger,right,Ligue 1,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.11,0.11,0.15,0.26,1.65,0.43,26.1,0.04,0.17,17.9,0.0,0.06,-0.04,-0.04,36.11,43.28,83.4,574.04,152.63,20.78,23.57,88.1,11.32,12.47,90.8,3.3,4.59,71.9,1.5,2.22,1.5,0.22,3.87,42.21,1.07,0.14,0.14,9.53,0.79,1.29,0.14,0.0,0.07,0.0,34.68,4.8,3.8,5.09,36.11,0.72,0.57,0.29,0.0,0.86,0.64,1.65,3.51,2.51,0.0,0.57,0.14,0.29,0.0,0.22,0.14,0.0,0.0,0.07,0.0,0.0,1.58,1.29,0.57,0.5,0.5,0.57,1.86,30.8,1.29,21.35,6.59,30.9,5.66,8.81,6.88,1.29,0.0,0.0,1.29,0.64,2.22,0.36,0.0,58.33,0.93,10.18,29.45,24.94,3.94,57.32,2.72,5.02,54.3,2.87,0.07,47.29,290.85,173.26,9.32,2.87,0.79,2.94,3.08,55.89,45.29,81.0,7.81,0.0,1.29,1.93,0.07,0.0,0.0,0.0,7.45,0.79,1.65,32.4,Sada Thioub
Sada Thioub,Sada Thioub,0.1818452894396783,3433333,2019-2020,26.0,Winger,1.79,Right Winger,right,Ligue 1,0.06,0.12,0.06,0.0,0.0,0.18,0.0,0.07,0.07,0.11,0.19,0.84,0.3,35.7,0.07,0.2,16.9,0.0,0.08,-0.01,-0.01,33.12,41.54,79.7,499.42,155.53,19.99,22.92,87.2,10.38,12.77,81.3,2.03,3.64,55.7,1.55,2.57,1.13,0.12,4.36,39.69,1.85,0.36,0.18,10.21,0.9,2.45,0.12,0.0,0.12,0.0,29.01,6.51,6.03,4.77,34.2,1.07,0.9,0.18,0.0,0.72,0.78,1.67,3.34,2.51,0.24,0.36,0.18,0.06,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,1.25,0.9,0.72,0.36,0.18,0.3,1.25,23.8,0.95,20.71,5.01,24.2,4.66,9.67,6.39,1.19,0.12,0.0,1.07,0.54,1.79,0.48,0.0,55.03,0.78,7.58,26.98,26.02,3.82,53.36,3.64,6.03,60.4,3.7,0.12,46.19,248.63,149.26,8.0,1.97,1.07,2.57,2.51,54.85,41.9,76.4,8.53,0.0,1.49,2.21,0.24,0.0,0.0,0.0,7.22,0.48,1.37,25.8,Sada Thioub
Sada Thioub,Sada Thioub,0.185345831185628,5000000,2018-2019,25.0,Winger,1.79,Right Winger,right,Ligue 1,0.11,0.18,0.11,0.0,0.0,0.11,0.0,0.12,0.12,0.13,0.25,1.31,0.55,41.7,0.08,0.2,16.0,0.0,0.1,-0.01,-0.01,26.35,35.91,73.4,408.78,134.93,15.23,18.43,82.6,8.51,11.7,72.7,2.14,3.93,54.6,1.53,2.25,1.49,0.58,3.27,34.75,1.16,0.0,0.07,9.27,0.62,2.65,0.04,0.0,0.0,0.0,25.01,5.53,5.38,4.98,27.95,1.38,1.05,0.11,0.15,0.87,0.84,1.42,3.56,2.36,0.04,0.76,0.11,0.15,0.15,0.51,0.22,0.0,0.22,0.07,0.0,0.0,1.27,0.95,0.58,0.44,0.25,0.69,1.64,42.2,0.95,21.34,5.2,24.4,6.54,10.07,4.73,1.49,0.11,0.0,1.38,0.4,1.67,0.51,0.0,49.03,0.58,7.63,20.68,25.7,4.69,47.87,2.98,4.58,65.1,3.27,0.04,40.89,245.9,159.14,7.52,1.89,1.82,2.94,2.84,48.34,36.09,74.7,7.56,0.0,1.31,1.09,0.11,0.04,0.0,0.0,7.31,0.58,1.02,36.4,Sada Thioub
Sadio ManÃ©,Sadio ManÃ©,0.20038435512261,101666666,2020-2021,30.0,Winger,1.74,Left Winger,right,Premier League,0.35,0.22,0.35,0.0,0.0,0.1,0.0,0.49,0.49,0.18,0.67,2.98,1.12,37.6,0.12,0.31,12.8,0.0,0.16,-0.13,-0.13,25.69,34.08,75.4,433.09,92.18,12.97,16.08,80.7,9.19,11.56,79.5,2.82,3.97,71.0,1.83,1.19,2.15,0.32,3.36,33.6,0.48,0.06,0.16,6.79,0.83,2.02,0.06,0.0,0.0,0.0,24.12,5.93,4.04,8.97,22.71,0.8,0.35,0.7,0.13,0.38,1.15,1.99,3.97,2.82,0.03,0.32,0.29,0.45,0.06,0.38,0.22,0.0,0.0,0.1,0.03,0.03,1.35,1.02,0.26,0.58,0.51,0.29,0.83,34.6,0.54,14.96,5.06,33.8,2.08,5.35,7.53,1.25,0.06,0.0,1.19,0.48,1.83,0.22,0.0,50.93,0.51,3.46,19.38,32.54,9.06,50.48,2.69,4.55,59.2,2.88,0.19,38.56,218.88,123.25,7.14,2.27,1.73,3.14,2.63,62.1,40.52,65.2,12.72,0.0,1.83,2.69,0.99,0.03,0.0,0.0,5.12,0.9,2.56,25.9,Sadio ManÃ©
Sadio ManÃ©,Sadio ManÃ©,0.2088589697991562,135000000,2019-2020,29.0,Winger,1.74,Left Winger,right,Premier League,0.59,0.23,0.59,0.0,0.0,0.1,0.0,0.45,0.45,0.24,0.69,2.49,1.18,47.4,0.24,0.5,13.0,0.0,0.19,0.14,0.14,30.57,38.07,80.3,511.23,126.69,15.86,18.35,86.4,10.75,13.27,81.0,3.15,4.19,75.0,1.83,2.13,2.2,0.36,3.93,37.38,0.69,0.26,0.33,7.99,0.85,1.7,0.0,0.0,0.0,0.0,25.1,7.96,5.01,7.7,27.49,1.28,0.33,0.49,0.1,0.56,0.95,1.64,3.57,2.78,0.0,0.2,0.1,0.43,0.07,0.52,0.29,0.0,0.0,0.03,0.16,0.03,1.64,1.15,0.43,0.75,0.46,0.49,1.51,32.6,1.02,16.51,5.01,30.4,3.54,5.5,7.47,0.98,0.03,0.0,0.95,0.36,2.0,0.16,0.0,52.09,0.43,4.1,20.61,32.76,7.18,51.5,2.49,3.8,65.5,2.75,0.2,40.89,260.73,144.35,7.7,2.69,1.87,2.78,2.36,60.38,41.77,69.2,12.74,0.0,1.57,2.29,0.46,0.07,0.0,0.0,5.54,1.15,2.59,30.7,Sadio ManÃ©
