ï»¿Player_SN,Player_LN,Player Valuation,scouting_period,Age,Height,Gen_Pos,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Benjamin Henrichs,Benjamin Henrichs,12000000,2017-2018,22.0,1.83,Full-Back,Right-Back,right,Bundesliga,0.0,0.07,0.0,0.0,0.0,0.07,0.07,0.06,0.06,0.11,0.18,0.0,1.42,0.21,15.0,0.0,0.0,19.9,0.0,0.0,0.0,0.06,0.06,0.04,-0.06,-0.06,41.84,58.32,71.7,725.54,322.57,21.17,25.43,83.2,15.98,22.23,71.9,4.33,8.1,53.5,0.07,0.11,0.92,3.34,1.63,0.64,4.97,58.32,49.3,9.02,0.71,0.07,10.02,1.28,2.63,0.0,0.0,0.0,0.0,34.31,9.66,14.35,13.0,33.67,2.06,8.31,0.14,41.84,0.07,1.49,2.13,3.34,2.13,1.78,0.07,0.14,0.14,0.0,0.0,0.21,0.14,0.0,0.07,0.0,0.0,0.0,2.77,1.56,1.85,0.78,0.14,1.28,2.63,48.6,1.35,15.56,4.9,31.5,7.96,5.33,2.27,2.42,0.43,0.07,1.99,1.35,4.12,2.56,0.07,70.68,3.55,19.32,35.45,19.46,3.2,61.8,0.64,0.85,75.0,0.64,0.0,43.19,241.02,134.54,7.81,2.2,1.07,0.5,1.35,42.76,38.29,89.5,3.34,0.07,0.07,0.0,1.14,1.85,0.14,2.63,1.35,1.56,0.0,0.0,0.0,13.21,1.42,1.35,51.3
Benjamin Mendy,Benjamin Mendy,23333333,2020-2021,27.0,1.85,Full-Back,Left-Back,left,Premier League,0.19,0.09,0.19,0.0,0.0,0.19,0.0,0.04,0.04,0.04,0.09,0.19,0.57,0.19,33.3,0.33,1.0,16.5,0.0,0.0,0.0,0.04,0.04,0.07,0.15,0.15,50.24,61.48,81.7,921.25,245.63,19.36,22.0,88.0,25.4,28.99,87.6,5.1,8.5,60.0,0.09,0.04,0.47,2.64,0.94,0.28,4.63,61.48,53.07,8.41,0.38,0.0,3.78,1.04,2.46,0.19,0.0,0.19,0.0,40.7,11.05,9.73,47.79,2.46,2.55,7.84,0.0,50.24,0.09,0.94,0.76,2.08,1.61,1.23,0.0,0.38,0.0,0.0,0.0,0.28,0.19,0.0,0.09,0.0,0.0,0.0,1.42,0.94,0.28,0.66,0.47,0.47,1.7,27.8,1.23,11.8,3.97,33.6,3.02,4.91,3.87,2.27,0.47,0.0,1.79,0.57,1.98,1.04,0.09,69.51,1.98,12.84,34.28,25.31,1.51,61.1,1.32,1.61,82.4,1.32,0.19,41.46,157.05,96.04,4.72,1.13,0.28,0.66,0.76,50.62,46.65,92.2,2.64,0.19,0.0,0.0,1.42,0.19,0.09,2.46,0.57,0.94,0.0,0.09,0.0,7.65,1.04,1.23,45.8
Benjamin Mendy,Benjamin Mendy,31500000,2019-2020,26.0,1.85,Full-Back,Left-Back,left,Premier League,0.0,0.12,0.0,0.0,0.0,0.18,0.0,0.02,0.02,0.08,0.1,0.0,0.6,0.06,10.0,0.0,0.0,22.1,0.0,0.0,0.0,0.02,0.02,0.03,-0.02,-0.02,66.84,77.51,86.2,1197.27,349.99,29.26,31.61,92.6,31.25,35.05,89.2,5.61,8.63,65.0,0.12,0.08,1.21,3.32,2.29,1.21,6.94,77.51,69.85,7.66,0.78,0.0,9.65,1.99,4.16,0.0,0.0,0.0,0.0,54.29,13.57,9.65,62.49,6.21,1.27,6.88,0.06,66.84,0.3,0.84,1.09,1.93,2.17,1.99,0.06,0.06,0.06,0.0,0.0,0.36,0.3,0.06,0.0,0.0,0.0,0.0,1.33,1.03,0.54,0.48,0.3,0.6,1.75,34.5,1.15,8.57,2.47,28.9,3.56,3.14,1.87,1.27,0.12,0.0,1.15,0.42,1.75,2.59,0.18,85.6,1.99,14.3,42.83,33.3,0.66,78.06,1.39,1.87,74.2,1.45,0.3,59.3,239.96,147.61,8.63,2.77,0.24,0.36,0.97,67.74,64.36,95.0,3.5,0.18,0.0,0.0,0.84,0.12,0.06,4.16,0.42,1.03,0.0,0.0,0.0,7.36,1.03,0.97,51.5
Benjamin Mendy,Benjamin Mendy,41250000,2018-2019,25.0,1.85,Full-Back,Left-Back,left,Premier League,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.02,0.02,0.14,0.15,0.0,0.7,0.3,42.9,0.0,0.0,25.1,0.0,0.0,0.0,0.02,0.02,0.02,-0.02,-0.02,67.9,80.2,84.7,1193.5,374.9,29.4,31.6,93.0,32.4,36.4,89.0,5.0,9.4,53.2,0.5,0.14,1.3,5.5,2.7,1.1,8.8,80.2,69.2,11.0,0.6,0.0,6.4,1.4,4.4,0.0,0.0,0.0,0.0,55.0,15.1,10.1,62.9,4.1,1.9,10.4,0.1,67.9,0.0,0.8,0.9,2.0,2.2,1.9,0.1,0.0,0.1,0.0,0.1,0.6,0.5,0.0,0.0,0.0,0.0,0.1,2.1,1.1,0.9,1.0,0.2,1.1,2.2,50.0,1.1,9.9,3.4,34.3,4.5,3.4,2.0,1.5,0.3,0.0,1.2,1.4,3.5,1.9,0.0,89.0,1.7,15.0,44.8,34.8,1.1,78.2,1.0,1.7,58.8,1.2,0.3,60.1,271.3,173.8,8.2,2.9,0.3,0.3,1.1,64.1,60.7,94.7,1.7,0.1,0.0,0.0,1.3,0.2,0.0,4.4,1.4,1.1,0.0,0.0,0.0,10.2,0.9,2.1,30.0
Benjamin Pavard,Benjamin Pavard,30000000,2021-2022,25.0,1.86,Full-Back,Right-Back,right,Bundesliga,0.0,0.06,0.0,0.0,0.0,0.06,0.06,0.05,0.05,0.09,0.13,0.0,0.8,0.17,21.4,0.0,0.0,20.1,0.0,0.0,0.0,0.05,0.05,0.06,-0.05,-0.05,77.53,88.91,87.2,1426.9,506.13,31.41,33.93,92.6,36.56,40.62,90.0,8.41,12.07,69.7,0.06,0.09,0.86,7.09,1.49,0.34,6.18,88.91,81.7,7.21,1.09,0.23,8.7,1.6,1.37,0.0,0.0,0.0,0.0,64.48,9.78,14.65,4.23,72.84,3.83,6.12,0.17,77.53,0.17,0.74,2.46,1.03,2.17,1.83,0.0,0.0,0.17,0.06,0.11,0.23,0.23,0.0,0.0,0.0,0.0,0.0,1.89,1.26,0.97,0.69,0.23,0.63,1.26,50.0,0.63,10.93,3.55,32.5,4.29,4.63,2.0,1.66,0.63,0.0,1.03,2.17,4.06,2.4,0.0,98.41,5.78,31.64,54.07,17.16,1.54,91.32,0.17,0.4,42.9,0.17,0.0,65.34,281.73,148.93,7.09,1.6,0.06,0.17,0.4,71.63,69.29,96.7,1.66,0.06,0.06,0.0,0.92,0.46,0.06,1.37,2.17,1.26,0.0,0.0,0.0,11.84,2.52,1.09,69.8
Benjamin Pavard,Benjamin Pavard,38750000,2020-2021,24.0,1.86,Full-Back,Right-Back,right,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.02,0.02,0.09,0.11,0.0,0.51,0.14,27.3,0.0,0.0,20.9,0.0,0.0,0.0,0.02,0.02,0.03,-0.02,-0.02,66.42,77.82,85.4,1210.85,433.6,28.86,31.87,90.6,29.55,33.07,89.4,7.32,10.98,66.7,0.0,0.09,0.65,6.48,1.34,0.51,7.6,77.82,69.2,8.62,0.79,0.05,6.62,1.71,2.64,0.05,0.0,0.05,0.0,53.59,12.51,11.72,3.84,62.67,1.9,7.78,0.23,66.42,0.14,0.65,1.53,1.3,1.3,1.16,0.09,0.0,0.0,0.05,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.99,1.2,1.07,0.65,0.28,0.6,1.25,48.1,0.65,11.81,4.49,38.0,4.22,4.4,3.2,2.64,0.32,0.0,2.32,1.44,3.43,2.18,0.09,87.73,3.2,22.09,45.21,25.29,1.53,79.44,0.23,0.32,71.4,0.28,0.0,54.57,237.76,135.3,5.6,1.85,0.0,0.65,0.32,63.88,60.17,94.2,3.29,0.14,0.0,0.0,0.97,1.16,0.0,2.64,1.44,1.2,0.0,0.05,0.0,9.45,2.27,0.97,70.0
Benjamin Pavard,Benjamin Pavard,32666666,2019-2020,23.0,1.86,Full-Back,Right-Back,right,Bundesliga,0.13,0.13,0.13,0.0,0.0,0.16,0.0,0.05,0.05,0.1,0.16,0.13,0.68,0.23,33.3,0.19,0.57,15.9,0.0,0.0,0.0,0.05,0.05,0.08,0.07,0.07,71.23,81.0,87.9,1331.77,454.68,27.35,29.94,91.4,35.23,38.26,92.1,7.87,11.19,70.3,0.13,0.1,0.65,5.71,1.16,0.48,6.68,81.0,72.97,8.03,1.23,0.03,8.06,1.29,2.19,0.0,0.0,0.0,0.0,57.81,11.81,11.39,3.77,66.65,2.26,6.81,0.29,71.23,0.16,1.0,0.94,1.03,1.39,1.13,0.06,0.0,0.1,0.03,0.06,0.26,0.23,0.0,0.0,0.03,0.0,0.0,1.13,0.68,0.52,0.48,0.13,0.55,1.0,54.8,0.45,8.94,2.97,33.2,3.06,3.71,2.16,1.45,0.29,0.0,1.16,0.71,1.84,3.26,0.0,90.42,3.55,25.1,52.0,19.84,1.42,82.58,0.55,1.03,53.1,0.58,0.0,61.77,279.94,163.0,6.26,2.42,0.13,0.81,0.39,68.52,65.48,95.6,2.16,0.16,0.0,0.0,1.23,0.81,0.06,2.19,0.71,0.68,0.0,0.03,0.03,9.84,2.35,1.19,66.4
Benjamin Pavard,Benjamin Pavard,35000000,2018-2019,22.0,1.86,Full-Back,Right-Back,right,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03,0.03,0.03,0.06,0.0,0.41,0.14,33.3,0.0,0.0,13.1,0.0,0.0,0.0,0.03,0.03,0.07,-0.03,-0.03,44.1,52.66,83.8,956.55,319.1,12.79,14.48,88.3,22.79,26.0,87.7,8.28,11.45,72.3,0.0,0.03,0.48,2.83,0.48,0.17,2.76,52.66,49.34,3.31,1.34,0.03,5.97,1.62,0.66,0.0,0.0,0.0,0.0,36.72,6.79,9.14,3.76,41.83,3.66,1.97,0.14,44.1,0.0,0.97,0.55,0.52,0.69,0.66,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.62,0.79,0.17,0.0,0.38,0.66,57.9,0.28,6.17,2.0,32.4,4.31,1.45,0.41,1.38,0.69,0.0,0.69,1.17,2.14,6.31,0.03,63.76,8.52,33.97,29.86,5.34,0.79,60.59,0.45,0.66,68.4,0.48,0.03,38.41,219.28,117.41,2.66,0.55,0.03,0.21,0.07,38.14,37.24,97.6,0.48,0.1,0.0,0.0,0.62,0.66,0.03,0.66,1.17,0.62,0.0,0.0,0.03,12.9,2.21,1.21,64.6
Benjamin Pavard,Benjamin Pavard,18000000,2017-2018,21.0,1.86,Full-Back,Right-Back,right,Bundesliga,0.03,0.0,0.03,0.0,0.0,0.06,0.0,0.03,0.03,0.03,0.06,0.03,0.38,0.06,15.4,0.08,0.5,14.3,0.0,0.0,0.0,0.03,0.03,0.09,0.0,0.0,47.59,56.82,83.7,995.79,323.06,15.53,17.32,89.6,23.74,26.44,89.8,8.15,12.44,65.5,0.0,0.03,0.15,3.65,0.21,0.0,2.97,56.82,53.76,3.06,1.06,0.03,6.62,1.12,0.32,0.06,0.03,0.0,0.0,38.88,6.82,11.12,3.41,46.38,3.59,1.94,0.15,47.59,0.15,1.03,0.74,0.65,0.53,0.5,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.85,1.18,0.24,0.12,0.53,1.03,51.4,0.5,11.82,4.09,34.6,6.65,4.26,0.91,2.26,1.0,0.06,1.26,1.35,2.88,6.21,0.03,69.18,7.68,32.09,35.32,5.62,0.85,66.21,0.26,0.38,69.2,0.26,0.0,41.29,195.82,105.76,2.71,0.62,0.06,0.26,0.26,44.5,42.71,96.0,1.15,0.06,0.0,0.0,0.88,0.74,0.06,0.32,1.35,0.85,0.0,0.06,0.0,10.82,2.79,2.15,56.5
Benno Schmitz,Benno Schmitz,1900000,2021-2022,28.0,1.82,Full-Back,Right-Back,right,Bundesliga,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.01,0.01,0.15,0.16,0.0,0.38,0.04,11.1,0.0,0.0,21.5,0.0,0.0,0.0,0.01,0.01,0.03,-0.01,-0.01,44.14,61.75,71.5,871.12,477.32,15.93,18.66,85.4,21.48,28.29,75.9,6.39,12.82,49.8,0.17,0.15,1.43,4.62,1.51,0.84,7.1,61.75,49.27,12.48,0.42,0.0,7.78,0.67,2.65,0.0,0.0,0.0,0.0,29.13,13.28,19.34,7.61,37.87,3.19,12.06,0.04,44.14,0.21,1.09,3.49,2.19,2.4,2.1,0.17,0.0,0.08,0.0,0.04,0.34,0.29,0.0,0.0,0.04,0.0,0.0,2.61,1.6,1.14,1.01,0.46,1.64,3.45,47.6,1.81,15.81,5.55,35.1,6.6,5.76,3.45,1.81,0.34,0.04,1.47,2.06,4.67,1.89,0.0,72.09,2.23,20.47,34.72,21.61,0.97,59.78,0.21,0.59,35.7,0.29,0.08,37.33,188.41,117.91,4.37,2.31,0.29,0.97,0.25,42.62,39.05,91.6,1.85,0.17,0.0,0.0,1.26,0.88,0.04,2.65,2.06,1.6,0.0,0.0,0.0,9.88,1.56,2.14,42.0
Benno Schmitz,Benno Schmitz,900000,2019-2020,26.0,1.82,Full-Back,Right-Back,right,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.01,0.01,0.08,0.09,0.0,0.16,0.0,0.0,0.0,,24.1,0.0,0.0,0.0,0.01,0.01,0.05,-0.01,-0.01,42.2,58.83,71.7,860.83,452.02,16.63,18.58,89.5,17.72,23.24,76.3,7.46,14.69,50.8,0.0,0.08,1.09,5.44,1.55,0.78,6.3,58.83,46.71,12.12,0.85,0.0,9.95,1.09,1.71,0.0,0.0,0.0,0.0,24.33,13.45,21.06,11.19,32.41,2.72,11.27,0.08,42.2,0.39,1.48,1.55,1.87,1.94,1.79,0.08,0.0,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,2.41,1.09,1.01,1.09,0.31,1.17,2.56,45.5,1.4,16.17,5.44,33.7,7.07,6.76,2.33,1.79,0.08,0.0,1.71,0.85,3.26,3.11,0.0,68.7,2.8,20.13,34.04,17.64,0.62,56.74,0.16,0.62,25.0,0.23,0.08,35.44,166.94,101.35,4.66,1.63,0.08,0.54,0.31,41.11,37.38,90.9,1.71,0.08,0.0,0.0,2.02,0.54,0.0,1.71,0.85,1.09,0.0,0.0,0.0,10.03,1.71,1.94,46.8
Bernardo,Bernardo,5400000,2019-2020,26.0,1.86,Full-Back,Left-Back,left,Premier League,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.03,0.03,0.03,0.05,0.0,0.93,0.27,28.6,0.0,0.0,18.1,0.0,0.0,0.0,0.03,0.03,0.04,-0.03,-0.03,37.91,50.77,74.7,625.76,275.57,18.82,22.67,83.0,16.17,20.68,78.2,2.39,5.43,43.9,0.0,0.03,0.4,3.45,1.06,0.4,5.17,50.77,44.01,6.76,0.13,0.0,10.74,0.13,1.86,0.0,0.0,0.0,0.0,26.38,12.19,12.19,33.67,4.24,3.31,6.63,0.27,37.91,0.0,1.59,1.19,1.86,1.33,1.19,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,2.12,1.86,0.66,1.19,1.59,2.52,63.2,0.93,17.1,5.83,34.1,7.42,6.36,3.31,2.12,0.4,0.0,1.72,0.66,4.37,3.31,0.0,64.02,3.98,21.21,27.97,18.69,1.86,57.39,1.19,1.59,75.0,1.33,0.0,37.25,210.75,121.94,5.17,1.19,0.0,1.72,1.33,43.34,37.78,87.2,4.51,0.13,0.0,0.0,0.53,0.8,0.53,1.86,0.66,2.12,0.0,0.0,0.0,9.41,3.71,1.19,75.7
Bernardo,Bernardo,9000000,2018-2019,25.0,1.86,Full-Back,Left-Back,left,Premier League,0.0,0.05,0.0,0.0,0.0,0.21,0.0,0.02,0.02,0.06,0.08,0.0,0.41,0.15,37.5,0.0,0.0,17.3,0.0,0.0,0.0,0.02,0.02,0.05,-0.02,-0.02,38.12,52.35,72.8,665.29,281.71,17.62,20.03,87.9,16.23,21.73,74.7,3.34,7.96,41.9,0.05,0.06,0.51,2.88,0.62,0.15,4.21,52.35,40.89,11.46,0.67,0.0,6.83,0.92,1.28,0.0,0.0,0.0,0.0,26.87,11.25,14.23,33.39,3.65,3.18,10.79,0.1,38.12,0.1,1.23,1.85,1.85,1.34,0.92,0.1,0.05,0.0,0.26,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,3.18,1.9,2.31,0.57,0.31,1.03,1.85,55.6,0.82,13.1,4.88,37.3,8.07,4.11,0.92,2.52,0.82,0.05,1.7,2.57,5.75,3.54,0.0,65.75,5.24,24.61,30.31,14.33,0.57,54.61,0.62,0.92,66.7,0.62,0.0,33.54,181.28,104.18,4.26,1.23,0.1,0.82,0.72,34.32,30.87,90.0,0.98,0.21,0.0,0.0,1.08,1.49,0.1,1.28,2.57,1.9,0.0,0.0,0.0,10.27,2.16,1.44,60.0
Bernardo,Bernardo,6000000,2017-2018,24.0,1.86,Full-Back,Left-Back,left,Bundesliga,0.07,0.07,0.07,0.0,0.0,0.13,0.0,0.04,0.04,0.05,0.09,0.07,0.8,0.27,33.3,0.08,0.25,17.3,0.0,0.0,0.0,0.04,0.04,0.05,0.03,0.03,44.13,59.47,74.2,750.07,328.0,21.4,25.07,85.4,18.33,23.6,77.7,3.93,9.07,43.4,0.07,0.05,0.33,3.67,0.8,0.33,4.8,59.47,48.07,11.4,0.73,0.07,9.4,0.53,1.27,0.0,0.0,0.0,0.0,31.0,12.87,15.6,37.13,6.8,3.2,10.67,0.07,44.13,0.0,1.33,1.93,1.67,1.13,0.93,0.0,0.07,0.07,0.0,0.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.4,1.27,1.13,0.87,0.4,0.67,1.73,38.5,1.07,14.93,5.0,33.5,6.73,6.2,2.0,2.33,0.33,0.0,2.0,1.8,4.2,4.6,0.0,74.27,4.53,21.53,42.73,14.33,0.93,63.2,0.87,1.4,61.9,0.87,0.0,40.13,202.6,108.47,5.67,1.87,0.13,0.93,1.27,41.4,38.13,92.1,2.73,0.13,0.0,0.0,2.0,1.33,0.07,1.27,1.8,1.27,0.0,0.07,0.0,12.8,3.0,1.13,72.6
Birger Meling,Birger Solberg Meling,5500000,2021-2022,28.0,1.73,Full-Back,Left-Back,left,Ligue 1,0.0,0.21,0.0,0.0,0.0,0.16,0.0,0.01,0.01,0.08,0.09,0.0,0.16,0.05,33.3,0.0,0.0,16.1,0.0,0.0,0.0,0.01,0.01,0.05,-0.01,-0.01,47.64,55.28,86.2,879.06,270.64,20.83,22.97,90.7,20.24,22.97,88.1,5.82,7.21,80.7,0.21,0.08,0.75,2.19,0.85,0.27,4.7,55.28,45.83,9.45,0.59,0.05,5.72,1.01,0.85,0.0,0.0,0.0,0.0,38.67,11.06,5.55,33.01,10.9,1.71,8.87,0.37,47.64,0.16,0.48,2.03,1.34,1.66,1.44,0.05,0.0,0.05,0.11,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,2.72,1.55,1.44,0.75,0.53,1.34,2.19,61.0,0.85,14.26,5.13,36.0,6.25,4.38,3.63,2.19,0.37,0.05,1.82,1.6,4.33,1.87,0.0,65.59,2.78,19.55,33.22,17.79,1.12,56.24,0.16,0.32,50.0,0.16,0.0,40.43,236.3,118.04,4.75,1.87,0.05,0.96,0.59,44.07,39.95,90.7,2.3,0.16,0.0,0.0,0.75,1.18,0.11,0.85,1.6,1.55,0.0,0.0,0.0,6.09,0.8,1.12,41.7
Birger Meling,Birger Solberg Meling,2833333,2020-2021,27.0,1.73,Full-Back,Left-Back,left,Ligue 1,0.08,0.12,0.08,0.0,0.0,0.15,0.0,0.03,0.03,0.1,0.13,0.08,0.5,0.23,46.2,0.15,0.33,16.0,0.0,0.0,0.0,0.03,0.03,0.06,0.05,0.05,41.13,50.53,81.4,727.27,246.8,19.25,21.49,89.6,16.47,19.1,86.2,4.56,7.85,58.1,0.12,0.1,0.73,3.32,0.66,0.23,4.02,50.53,39.28,11.25,1.28,0.04,5.3,0.89,1.24,0.04,0.0,0.04,0.0,30.46,12.72,7.35,30.15,8.47,1.43,9.94,0.15,41.13,0.15,1.16,0.93,1.62,1.39,1.12,0.08,0.12,0.0,0.04,0.04,0.35,0.23,0.0,0.08,0.0,0.04,0.0,2.36,1.12,1.43,0.66,0.27,1.12,2.05,54.7,0.93,14.23,4.25,29.9,7.0,4.99,2.24,3.13,0.35,0.0,2.78,1.51,3.87,2.71,0.04,62.47,4.02,22.54,28.14,16.01,1.59,52.04,0.73,1.04,70.4,0.77,0.0,33.36,197.47,103.57,4.91,1.47,0.27,0.66,0.85,37.42,32.28,86.3,2.36,0.15,0.0,0.0,0.62,1.47,0.04,1.24,1.51,1.12,0.0,0.0,0.0,8.47,0.77,0.93,45.5
Borna Sosa,Borna Sosa,20000000,2021-2022,25.0,1.87,Full-Back,Left-Back,left,Bundesliga,0.05,0.32,0.05,0.0,0.0,0.14,0.0,0.02,0.02,0.22,0.25,0.05,0.74,0.18,25.0,0.06,0.25,22.1,0.05,0.0,0.0,0.02,0.02,0.03,0.02,0.02,49.04,66.56,73.7,887.36,361.7,23.17,26.57,87.2,19.35,25.05,77.2,6.02,12.5,48.2,0.32,0.22,2.25,3.17,1.98,1.06,5.84,66.56,52.58,13.97,2.67,0.09,8.04,2.53,5.01,2.48,0.51,1.79,0.05,36.73,14.2,15.63,51.94,2.8,2.25,8.83,0.09,49.04,0.14,0.97,2.67,2.44,3.68,2.3,1.01,0.09,0.05,0.18,0.05,0.51,0.37,0.09,0.0,0.0,0.05,0.0,1.2,0.55,0.78,0.28,0.14,0.46,1.06,43.5,0.6,8.83,3.03,34.4,4.04,2.8,1.98,1.75,0.23,0.05,1.52,1.06,2.25,1.79,0.0,75.8,2.76,18.94,35.49,28.04,1.42,62.33,1.2,1.88,63.4,1.24,0.14,47.25,289.9,183.36,8.14,2.44,0.51,1.06,0.69,52.4,47.48,90.6,3.54,0.14,0.0,0.0,0.6,1.15,0.0,5.01,1.06,0.55,0.0,0.0,0.0,7.35,0.83,0.92,47.4
Borna Sosa,Borna Sosa,7800000,2020-2021,24.0,1.87,Full-Back,Left-Back,left,Bundesliga,0.0,0.4,0.0,0.0,0.0,0.09,0.0,0.03,0.03,0.26,0.29,0.0,0.62,0.13,21.4,0.0,0.0,21.7,0.09,0.0,0.0,0.03,0.03,0.04,-0.03,-0.03,40.02,56.81,70.4,699.81,297.86,19.88,22.65,87.7,15.16,20.19,75.1,4.32,11.42,37.8,0.4,0.26,2.51,2.34,1.94,1.23,4.36,56.81,45.75,11.06,1.19,0.0,6.3,2.38,6.43,1.9,0.53,0.75,0.26,31.56,9.83,15.43,43.9,3.26,1.23,7.98,0.09,40.02,0.18,1.5,2.34,1.94,3.31,2.34,0.75,0.04,0.09,0.09,0.0,0.44,0.31,0.13,0.0,0.0,0.0,0.0,0.97,0.57,0.48,0.35,0.13,0.4,0.97,40.9,0.57,7.58,2.6,34.3,3.61,2.51,1.45,2.03,0.26,0.0,1.76,1.01,1.98,3.39,0.0,67.13,3.92,17.45,27.63,26.89,2.07,56.42,1.41,2.07,68.1,1.45,0.0,40.86,233.11,154.13,7.1,2.2,0.57,0.93,1.15,46.45,41.65,89.7,3.66,0.09,0.0,0.0,0.84,0.57,0.09,6.43,1.01,0.57,0.0,0.04,0.0,7.05,0.97,0.75,56.4
Borna Sosa,Borna Sosa,5333333,2018-2019,22.0,1.87,Full-Back,Left-Back,left,Bundesliga,0.0,0.15,0.0,0.0,0.0,0.44,0.0,0.04,0.04,0.19,0.23,0.0,0.73,0.44,60.0,0.0,0.0,19.3,0.15,0.0,0.0,0.04,0.04,0.06,-0.04,-0.04,40.91,58.0,70.5,764.42,391.27,16.36,20.31,80.6,18.56,23.96,77.4,5.41,12.42,43.5,0.15,0.19,2.34,3.65,2.34,0.88,6.43,58.0,46.75,11.25,0.88,0.0,8.77,1.17,2.63,0.73,0.0,0.0,0.0,29.81,11.83,16.36,39.89,3.21,4.09,9.64,0.0,40.91,0.73,2.19,1.61,1.02,3.36,3.07,0.29,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,2.48,1.17,1.9,0.58,0.0,0.88,2.19,40.0,1.31,15.63,4.38,28.0,9.2,4.97,1.46,2.78,0.44,0.0,2.34,1.02,3.51,3.51,0.15,73.05,4.38,25.42,31.27,21.92,1.17,61.8,0.73,1.75,41.7,1.02,0.0,39.3,195.34,123.31,4.82,2.34,0.29,1.31,1.61,44.12,38.86,88.1,2.63,0.44,0.0,0.0,2.19,0.73,0.0,2.63,1.02,1.17,0.0,0.0,0.0,12.13,1.9,2.19,46.4
