ï»¿Player_SN,Player_LN,Player Valuation,scouting_period,Age,Height,Gen_Pos,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Adrian Mariappa,Adrian Joseph Mariappa,2250000,2018-2019,33.0,1.79,Centre-Back,Centre-Back,right,Premier League,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.04,0.04,0.04,0.08,0.0,0.37,0.05,12.5,0.0,0.0,8.5,0.0,0.0,0.0,0.04,0.04,0.12,-0.04,-0.04,34.65,41.61,83.3,747.28,286.35,10.65,11.58,91.9,16.91,18.64,90.7,6.77,10.79,62.8,0.0,0.04,0.23,2.15,0.19,0.0,1.77,41.61,40.4,1.21,1.03,0.0,5.14,0.7,0.05,0.0,0.0,0.0,0.0,28.12,4.81,8.69,3.88,33.77,2.29,0.19,0.09,34.65,0.05,0.61,0.65,0.33,0.51,0.33,0.05,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.75,1.35,0.37,0.0,0.37,1.35,27.6,0.98,8.36,2.57,30.7,5.93,2.2,0.23,1.59,0.75,0.0,0.84,1.21,2.94,6.17,0.05,53.01,7.1,32.23,21.39,1.17,0.56,51.8,0.0,0.09,0.0,0.05,0.0,29.75,112.51,57.63,0.98,0.05,0.0,0.09,0.14,32.69,31.9,97.6,0.14,0.14,0.0,0.0,0.93,0.19,0.05,0.05,1.21,0.75,0.0,0.0,0.0,8.27,2.8,1.96,58.8
Adrian Mariappa,Adrian Joseph Mariappa,1500000,2017-2018,32.0,1.79,Centre-Back,Centre-Back,right,Premier League,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.03,0.03,0.01,0.04,0.0,0.41,0.08,20.0,0.0,0.0,10.9,0.0,0.0,0.0,0.03,0.03,0.07,-0.03,-0.03,32.01,40.72,78.6,649.79,268.13,12.01,13.11,91.6,14.54,17.35,83.8,5.09,9.12,55.8,0.0,0.01,0.16,2.44,0.12,0.0,2.12,40.72,37.51,3.22,0.61,0.0,5.17,0.98,0.12,0.0,0.0,0.0,0.0,24.35,5.05,11.32,3.34,30.14,3.14,2.61,0.08,32.01,0.12,0.73,0.73,0.81,0.37,0.33,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,2.12,1.06,1.59,0.49,0.04,0.69,1.67,41.5,0.98,10.87,3.38,31.1,6.96,3.46,0.45,1.55,0.65,0.04,0.9,1.87,3.99,6.8,0.08,53.35,6.07,27.53,24.43,3.22,0.73,50.21,0.16,0.29,57.1,0.16,0.0,25.7,107.59,54.86,1.87,0.29,0.04,0.16,0.2,29.24,27.73,94.8,0.08,0.16,0.0,0.0,1.38,0.69,0.0,0.12,1.87,1.06,0.0,0.0,0.0,9.12,3.95,3.14,55.7
Ahmed Hegazi,Ahmed Hegazi,3625000,2017-2018,28.0,1.93,Centre-Back,Centre-Back,right,Premier League,0.05,0.0,0.05,0.0,0.0,0.11,0.0,0.05,0.05,0.01,0.06,0.05,0.48,0.11,22.2,0.11,0.5,9.9,0.0,0.0,0.0,0.05,0.05,0.09,0.01,0.01,22.62,30.73,73.6,550.31,236.48,5.5,6.65,82.8,10.5,12.41,84.6,6.38,10.84,58.8,0.0,0.01,0.11,1.81,0.24,0.08,1.7,30.73,29.58,1.14,1.06,0.0,3.93,1.04,0.29,0.0,0.0,0.0,0.0,14.7,4.25,11.78,4.04,22.59,2.82,0.08,0.16,22.62,0.19,0.9,0.51,0.64,0.32,0.24,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.96,1.33,0.43,0.0,0.66,1.22,54.3,0.56,9.41,2.84,30.2,7.23,1.86,0.32,2.18,1.2,0.0,0.98,2.31,4.07,8.51,0.08,45.51,9.57,29.82,15.84,2.23,0.93,44.39,0.53,0.66,80.0,0.56,0.03,20.65,123.44,69.21,1.41,0.16,0.0,0.21,0.35,20.63,19.35,93.8,0.24,0.11,0.0,0.0,0.72,0.43,0.05,0.29,2.31,0.96,0.0,0.0,0.0,8.9,3.43,2.13,61.7
AÃ¯ssa Mandi,AÃ¯ssa Mandi,6000000,2021-2022,31.0,1.84,Centre-Back,Centre-Back,right,La Liga,0.09,0.0,0.09,0.0,0.0,0.18,0.0,0.11,0.11,0.0,0.11,0.09,0.55,0.18,33.3,0.17,0.5,10.5,0.0,0.0,0.0,0.11,0.11,0.21,-0.02,-0.02,56.82,60.55,93.8,1249.55,390.27,14.27,15.27,93.5,32.09,33.0,97.2,10.09,11.45,88.1,0.0,0.0,0.0,1.91,0.09,0.0,2.64,60.55,57.91,2.64,2.45,0.0,6.09,2.73,0.0,0.0,0.0,0.0,0.0,52.91,2.73,4.91,5.45,52.18,1.45,0.09,0.09,56.82,0.0,0.27,0.64,0.45,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.45,0.18,0.45,0.09,0.0,0.18,0.0,0.18,4.64,1.73,37.3,1.82,2.27,0.55,1.45,0.91,0.27,0.55,1.0,1.73,3.55,0.09,68.45,8.73,37.73,33.55,2.55,0.55,65.91,0.0,0.0,,0.0,0.0,45.82,251.45,134.36,2.64,0.55,0.0,0.27,0.18,51.82,51.64,99.6,0.0,0.18,0.0,0.0,1.0,0.27,0.0,0.0,1.0,0.45,0.0,0.0,0.09,6.27,2.55,1.0,71.8
AÃ¯ssa Mandi,AÃ¯ssa Mandi,9200000,2020-2021,30.0,1.84,Centre-Back,Centre-Back,right,La Liga,0.11,0.04,0.11,0.0,0.0,0.23,0.08,0.09,0.09,0.0,0.09,0.11,0.34,0.26,77.8,0.33,0.43,7.7,0.0,0.0,0.0,0.09,0.09,0.25,0.03,0.03,51.85,56.29,92.1,1174.7,382.65,13.58,14.45,94.0,25.96,27.32,95.0,11.93,13.85,86.1,0.04,0.0,0.11,1.81,0.08,0.0,2.07,56.29,54.26,2.03,1.81,0.0,4.29,1.66,0.04,0.0,0.0,0.0,0.0,46.51,4.55,5.23,5.46,48.01,1.77,0.15,0.15,51.85,0.04,0.41,0.53,0.3,0.3,0.26,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,1.13,0.75,0.79,0.34,0.0,0.3,0.53,57.1,0.23,6.13,2.26,36.8,3.84,1.96,0.34,1.28,0.6,0.08,0.68,1.24,2.37,4.44,0.0,64.68,8.09,34.09,32.13,1.51,0.87,62.65,0.08,0.11,66.7,0.08,0.0,42.97,188.2,88.98,1.96,0.15,0.0,0.26,0.04,46.51,45.79,98.5,0.11,0.23,0.08,0.04,0.64,0.6,0.11,0.04,1.24,0.75,0.0,0.04,0.0,8.13,2.11,1.05,66.7
AÃ¯ssa Mandi,AÃ¯ssa Mandi,18000000,2019-2020,29.0,1.84,Centre-Back,Centre-Back,right,La Liga,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.04,0.04,0.03,0.07,0.0,0.35,0.1,30.0,0.0,0.0,10.5,0.0,0.0,0.0,0.04,0.04,0.12,-0.04,-0.04,56.81,62.12,91.5,1233.62,410.24,17.89,18.73,95.5,26.8,28.16,95.2,11.49,14.15,81.2,0.0,0.03,0.24,3.25,0.17,0.03,2.24,62.12,58.63,3.49,3.04,0.03,7.23,2.55,0.1,0.0,0.0,0.0,0.0,47.59,6.15,8.39,5.59,52.58,2.41,0.42,0.28,56.81,0.1,0.7,0.35,0.45,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.15,0.56,0.77,0.31,0.07,0.56,1.15,48.5,0.59,6.11,1.89,30.9,3.18,2.52,0.42,1.61,0.66,0.0,0.94,0.84,1.99,5.03,0.03,71.52,10.94,38.78,34.48,2.17,0.66,68.16,0.21,0.31,66.7,0.28,0.0,46.75,226.96,111.56,2.1,0.28,0.0,0.14,0.14,51.67,50.69,98.1,0.56,0.31,0.0,0.0,1.05,0.63,0.17,0.1,0.84,0.56,0.0,0.0,0.0,8.07,1.85,1.43,56.4
AÃ¯ssa Mandi,AÃ¯ssa Mandi,15000000,2018-2019,28.0,1.84,Centre-Back,Centre-Back,right,La Liga,0.03,0.03,0.03,0.0,0.0,0.29,0.0,0.02,0.02,0.04,0.06,0.03,0.18,0.09,50.0,0.17,0.33,11.8,0.0,0.0,0.0,0.02,0.02,0.11,0.01,0.01,71.11,76.79,92.6,1387.1,508.31,26.74,28.22,94.8,34.63,36.95,93.7,9.18,10.56,86.9,0.03,0.04,0.44,5.38,0.26,0.03,3.74,76.79,73.47,3.32,2.74,0.06,10.44,2.21,0.26,0.0,0.0,0.0,0.0,63.29,5.85,7.65,10.21,62.43,2.44,0.59,0.38,71.11,0.03,0.59,0.79,0.62,0.94,0.94,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.56,1.24,0.82,0.65,0.09,0.35,0.91,38.7,0.56,9.0,2.68,29.7,4.77,3.35,0.88,1.41,0.71,0.03,0.71,1.12,2.68,2.03,0.0,83.79,8.62,33.33,45.96,9.44,0.82,80.67,0.26,0.35,75.0,0.29,0.0,63.26,245.11,138.13,4.0,1.29,0.06,0.29,0.24,66.43,64.96,97.8,0.71,0.29,0.0,0.0,1.79,0.74,0.03,0.26,1.12,1.24,0.0,0.0,0.0,8.5,1.09,0.77,58.7
AÃ¯ssa Mandi,AÃ¯ssa Mandi,7666666,2017-2018,27.0,1.84,Centre-Back,Centre-Back,right,La Liga,0.03,0.0,0.03,0.0,0.0,0.27,0.03,0.05,0.05,0.01,0.06,0.03,0.39,0.09,23.1,0.08,0.33,10.3,0.0,0.0,0.0,0.05,0.05,0.13,-0.02,-0.02,57.5,63.1,91.1,1155.74,441.88,18.6,20.21,92.0,31.04,33.15,93.6,7.71,9.29,83.0,0.0,0.01,0.15,4.82,0.03,0.0,3.54,63.1,60.95,2.14,1.79,0.03,7.11,1.55,0.06,0.03,0.03,0.0,0.0,52.92,3.1,7.08,6.22,52.92,2.53,0.33,0.27,57.5,0.12,0.86,0.65,0.27,0.54,0.39,0.0,0.0,0.09,0.03,0.03,0.06,0.0,0.0,0.0,0.06,0.0,0.0,1.46,0.8,0.83,0.57,0.06,0.3,0.89,33.3,0.6,6.34,1.76,27.7,3.36,2.47,0.51,1.7,0.74,0.06,0.95,1.76,3.21,3.15,0.03,72.44,7.47,33.13,39.82,3.78,0.51,70.39,0.27,0.33,81.8,0.27,0.0,51.4,253.15,139.67,4.26,0.8,0.0,0.3,0.18,52.08,50.98,97.9,0.65,0.27,0.03,0.0,1.07,0.77,0.03,0.06,1.76,0.8,0.0,0.0,0.0,8.27,1.4,1.1,56.0
Aleksandar DragoviÄ,Aleksandar DragoviÄ,4250000,2020-2021,30.0,1.86,Centre-Back,Centre-Back,right,Bundesliga,0.08,0.0,0.08,0.0,0.0,0.24,0.0,0.02,0.02,0.03,0.06,0.08,0.24,0.16,66.7,0.33,0.5,16.1,0.0,0.0,0.0,0.02,0.02,0.1,0.06,0.06,74.63,83.82,89.0,1626.42,503.71,22.82,24.8,92.0,36.21,39.3,92.1,14.97,18.46,81.1,0.0,0.03,0.48,6.5,0.32,0.0,5.7,83.82,77.01,6.81,2.38,0.08,8.4,3.25,0.4,0.0,0.0,0.0,0.0,64.25,9.03,10.54,12.76,62.35,2.61,4.28,0.16,74.63,0.0,1.27,1.19,0.87,1.27,0.95,0.16,0.0,0.08,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.35,0.79,0.48,0.63,0.24,0.48,0.95,50.0,0.48,9.74,3.88,39.8,3.64,4.83,1.27,1.74,0.48,0.0,1.27,1.19,2.54,3.88,0.0,92.14,5.23,32.4,56.41,9.98,0.48,85.72,0.4,0.4,100.0,0.4,0.0,60.21,278.08,154.49,4.75,1.74,0.08,0.24,0.08,64.81,63.38,97.8,0.55,0.24,0.0,0.0,1.03,0.48,0.0,0.4,1.19,0.79,0.0,0.0,0.0,13.31,2.14,1.19,64.3
Aleksandar DragoviÄ,Aleksandar DragoviÄ,6900000,2019-2020,29.0,1.86,Centre-Back,Centre-Back,right,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.61,0.09,0.04,0.04,0.01,0.05,0.0,0.17,0.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.04,0.04,0.25,-0.04,-0.04,74.26,81.87,90.7,1616.68,496.18,20.2,21.34,94.7,39.8,42.77,93.0,13.82,16.53,83.6,0.0,0.01,0.09,6.21,0.26,0.0,5.07,81.87,77.67,4.2,1.14,0.0,10.23,2.8,0.0,0.0,0.0,0.0,0.0,63.06,9.45,9.36,12.86,62.27,2.45,3.06,0.17,74.26,0.09,0.79,0.79,0.87,1.14,1.05,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,1.31,1.05,0.79,0.09,0.79,1.75,45.0,0.96,9.45,3.41,36.1,5.16,3.67,0.61,2.1,0.44,0.0,1.66,0.61,2.54,5.16,0.0,91.92,5.34,38.13,54.23,5.07,0.26,87.81,0.09,0.09,100.0,0.09,0.0,64.37,290.12,162.59,4.72,1.14,0.0,0.26,0.26,68.13,67.26,98.7,0.26,0.61,0.09,0.09,1.57,0.44,0.0,0.0,0.61,1.31,0.0,0.09,0.0,10.58,1.92,1.14,62.9
Aleksandar DragoviÄ,Aleksandar DragoviÄ,9000000,2018-2019,28.0,1.86,Centre-Back,Centre-Back,right,Bundesliga,0.13,0.0,0.13,0.0,0.0,0.27,0.0,0.06,0.06,0.01,0.06,0.13,0.34,0.13,40.0,0.4,1.0,10.2,0.0,0.0,0.0,0.06,0.06,0.18,0.07,0.07,66.54,74.02,89.9,1524.07,448.04,15.84,17.39,91.1,34.38,37.28,92.2,15.98,18.54,86.2,0.0,0.01,0.13,4.04,0.13,0.0,4.45,74.02,72.34,1.69,1.55,0.0,9.03,3.1,0.0,0.0,0.0,0.0,0.0,61.28,3.78,8.97,13.69,55.48,3.91,0.07,0.13,66.54,0.13,1.08,0.47,0.61,0.67,0.47,0.0,0.0,0.07,0.07,0.07,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.35,0.74,1.01,0.27,0.07,0.54,1.15,47.1,0.61,6.74,1.89,28.0,4.04,2.36,0.34,2.09,0.74,0.0,1.35,1.15,2.49,4.45,0.0,83.66,5.73,36.81,49.35,2.63,0.81,81.98,0.0,0.0,,0.0,0.0,59.39,277.48,174.94,4.65,0.47,0.0,0.07,0.0,60.88,59.87,98.3,0.4,0.27,0.0,0.0,0.81,0.4,0.2,0.0,1.15,0.74,0.0,0.07,0.0,11.53,1.35,1.08,55.6
Aleksandar DragoviÄ,Aleksandar DragoviÄ,10000000,2017-2018,27.0,1.86,Centre-Back,Centre-Back,right,Premier League,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.01,0.01,0.0,0.01,0.0,0.12,0.0,0.0,0.0,,7.8,0.0,0.0,0.0,0.01,0.01,0.13,-0.01,-0.01,34.88,40.73,85.6,810.94,247.65,8.31,9.71,85.5,17.2,19.19,89.6,9.01,11.24,80.2,0.0,0.0,0.0,1.99,0.0,0.0,2.34,40.73,37.33,3.39,0.94,0.0,3.04,1.76,0.12,0.0,0.0,0.0,0.0,30.08,4.33,6.32,6.09,28.79,2.22,2.46,0.23,34.88,0.12,0.12,1.29,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.35,1.17,0.0,0.0,0.59,1.64,35.7,1.05,10.18,4.21,41.4,6.09,3.75,0.35,2.46,0.94,0.23,1.52,2.11,3.28,5.97,0.0,52.55,5.97,28.56,25.86,2.11,0.35,49.15,0.0,0.12,0.0,0.0,0.0,25.16,147.82,94.45,1.87,0.12,0.0,0.0,0.12,28.32,27.39,96.7,0.12,0.23,0.0,0.0,0.82,0.35,0.0,0.12,2.11,0.35,0.0,0.0,0.0,9.6,1.99,1.17,63.0
Aleksandar Sedlar,Aleksandar Sedlar,725000,2019-2020,29.0,1.8,Centre-Back,Centre-Back,right,La Liga,0.0,0.0,0.0,0.0,0.0,0.33,0.11,0.0,0.0,0.0,0.01,0.0,0.11,0.11,100.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,35.93,44.12,81.5,741.34,313.89,12.72,13.93,91.3,16.7,19.68,84.8,6.19,9.29,66.7,0.0,0.0,0.11,2.32,0.0,0.0,1.44,44.12,41.24,2.87,0.77,0.0,6.19,1.22,0.0,0.0,0.0,0.0,0.0,25.98,8.4,9.73,4.98,30.74,3.65,2.1,0.66,35.93,0.22,1.0,0.44,1.11,0.66,0.55,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.88,1.22,0.44,0.11,0.66,1.55,42.9,0.88,9.62,2.76,28.7,7.19,2.43,0.0,2.65,1.22,0.0,1.44,1.11,2.87,3.98,0.0,53.4,7.19,29.19,26.31,1.55,0.33,50.64,0.44,0.44,100.0,0.44,0.0,27.53,154.57,79.05,1.99,0.22,0.0,0.0,0.22,29.41,28.3,96.2,0.33,0.33,0.11,0.0,1.22,0.55,0.0,0.0,1.11,0.88,0.0,0.11,0.0,12.27,2.76,1.66,62.5
Alessandro Bastoni,Alessandro Bastoni,60000000,2021-2022,24.0,1.9,Centre-Back,Centre-Back,left,Serie A,0.05,0.05,0.05,0.0,0.0,0.18,0.0,0.01,0.01,0.06,0.07,0.05,0.37,0.09,25.0,0.13,0.5,20.8,0.0,0.0,0.0,0.01,0.01,0.04,0.03,0.03,63.29,70.83,89.4,1265.79,379.03,23.58,25.37,92.9,28.77,31.03,92.7,9.7,12.27,79.0,0.05,0.06,0.41,4.6,0.69,0.18,4.0,70.83,66.28,4.55,2.16,0.05,7.45,2.53,0.64,0.09,0.0,0.0,0.0,54.88,6.07,9.88,57.69,8.32,1.93,1.24,0.18,63.29,0.28,0.74,1.2,1.2,1.29,1.15,0.0,0.09,0.0,0.0,0.05,0.18,0.18,0.0,0.0,0.0,0.0,0.0,2.02,1.33,1.2,0.78,0.05,0.64,1.15,56.0,0.51,11.45,4.5,39.4,4.92,4.96,1.56,1.29,0.6,0.0,0.69,1.38,3.4,3.03,0.09,80.3,10.76,35.76,39.76,9.84,0.92,76.3,0.41,0.69,60.0,0.46,0.14,54.29,250.6,149.07,4.32,1.15,0.18,0.51,0.55,59.07,57.5,97.4,1.2,0.18,0.0,0.0,1.29,1.24,0.0,0.64,1.38,1.33,0.0,0.05,0.0,9.61,2.3,1.38,62.5
Alessandro Bastoni,Alessandro Bastoni,52500000,2020-2021,23.0,1.9,Centre-Back,Centre-Back,left,Serie A,0.0,0.09,0.0,0.0,0.0,0.18,0.0,0.04,0.04,0.06,0.09,0.0,0.34,0.06,18.2,0.0,0.0,10.0,0.0,0.0,0.0,0.04,0.04,0.11,-0.04,-0.04,63.42,70.56,89.9,1281.19,349.99,22.36,23.56,94.9,29.94,31.88,93.9,10.01,13.31,75.2,0.09,0.06,0.34,5.08,0.52,0.09,3.85,70.56,67.05,3.51,1.76,0.06,7.18,2.0,0.49,0.0,0.0,0.0,0.0,53.81,7.24,9.52,58.06,8.62,1.69,0.99,0.22,63.42,0.28,0.55,1.14,1.05,0.95,0.8,0.0,0.0,0.06,0.06,0.03,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.36,0.8,0.55,0.71,0.09,0.52,0.92,56.7,0.4,9.12,2.68,29.4,4.34,3.82,0.95,1.48,0.62,0.0,0.86,1.14,2.49,2.68,0.03,78.11,9.55,30.92,42.75,10.2,0.55,74.75,0.22,0.31,70.0,0.25,0.0,55.01,305.98,194.01,6.62,1.91,0.03,0.28,0.31,60.65,59.54,98.2,0.49,0.18,0.0,0.0,1.36,0.86,0.0,0.49,1.14,0.8,0.0,0.0,0.0,7.92,1.85,1.05,63.8
Alessandro Bastoni,Alessandro Bastoni,29833333,2019-2020,22.0,1.9,Centre-Back,Centre-Back,left,Serie A,0.09,0.0,0.09,0.0,0.0,0.42,0.05,0.06,0.06,0.08,0.13,0.09,0.37,0.19,50.0,0.25,0.5,10.2,0.0,0.0,0.0,0.06,0.06,0.15,0.04,0.04,58.84,66.9,88.0,1223.08,377.19,18.65,19.86,93.9,30.55,32.33,94.5,9.09,13.35,68.1,0.0,0.08,0.75,4.31,0.61,0.23,4.36,66.9,63.01,3.89,2.72,0.09,9.84,2.25,0.8,0.0,0.0,0.0,0.0,48.49,8.01,10.4,52.24,10.31,1.97,1.08,0.23,58.84,0.33,0.94,0.33,1.03,1.45,1.27,0.05,0.05,0.05,0.0,0.05,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.78,0.98,0.75,0.7,0.33,0.75,1.5,50.0,0.75,11.53,3.14,27.2,5.01,5.2,1.31,1.59,0.61,0.0,0.98,0.66,2.44,3.47,0.0,76.04,9.7,32.09,42.4,8.15,0.8,72.76,0.37,0.7,53.3,0.47,0.0,51.72,324.63,201.93,6.23,1.69,0.14,0.23,0.28,54.96,54.3,98.8,0.75,0.42,0.05,0.05,1.83,1.41,0.0,0.8,0.66,0.98,0.0,0.05,0.0,10.17,2.16,1.12,65.7
Alessandro Bastoni,Alessandro Bastoni,12500000,2018-2019,21.0,1.9,Centre-Back,Centre-Back,left,Serie A,0.05,0.0,0.05,0.0,0.0,0.11,0.0,0.03,0.03,0.01,0.04,0.05,0.16,0.11,66.7,0.33,0.5,10.9,0.0,0.0,0.0,0.03,0.03,0.21,0.02,0.02,27.11,32.49,83.4,609.66,189.27,7.3,7.99,91.3,13.85,15.23,90.9,5.86,8.79,66.7,0.0,0.01,0.05,1.92,0.16,0.0,1.33,32.49,29.88,2.61,1.97,0.11,5.49,1.44,0.11,0.0,0.0,0.0,0.0,21.78,4.15,6.55,24.98,4.37,1.81,0.64,0.16,27.11,0.05,0.59,0.21,0.43,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.96,1.17,0.48,0.05,0.37,0.85,43.8,0.48,9.59,2.98,31.1,6.66,2.45,0.48,2.34,0.96,0.0,1.38,0.64,2.34,6.18,0.0,44.25,8.63,26.31,19.38,1.49,0.27,41.8,0.43,0.53,80.0,0.43,0.05,24.18,144.85,80.36,1.44,0.27,0.0,0.21,0.27,23.8,23.11,97.1,0.21,0.11,0.0,0.0,0.91,1.12,0.0,0.11,0.64,0.96,0.0,0.05,0.0,7.46,1.49,1.92,43.8
Alessandro Buongiorno,Alessandro Buongiorno,4000000,2021-2022,24.0,1.94,Centre-Back,Centre-Back,left,Serie A,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.07,0.07,0.07,0.14,0.0,0.6,0.1,16.7,0.0,0.0,7.4,0.0,0.0,0.0,0.07,0.07,0.13,-0.07,-0.07,35.22,43.4,81.1,637.68,187.88,16.16,17.96,90.0,14.17,17.26,82.1,4.19,6.88,60.9,0.1,0.07,0.5,2.89,0.1,0.1,2.29,43.4,42.11,1.3,1.1,0.1,4.79,0.4,0.6,0.0,0.0,0.0,0.0,30.43,4.09,8.88,31.73,5.09,3.39,0.2,0.2,35.22,0.1,1.8,0.9,0.7,0.8,0.5,0.0,0.0,0.2,0.1,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0,1.8,1.1,0.7,0.9,0.2,0.8,1.3,61.5,0.5,12.17,3.99,32.8,4.99,6.09,1.1,1.1,0.4,0.0,0.7,2.29,4.09,3.09,0.0,53.48,3.89,19.96,30.23,6.78,1.3,52.28,0.0,0.2,0.0,0.0,0.0,29.33,145.88,76.63,2.79,0.9,0.0,0.6,0.3,34.12,32.73,95.9,0.3,0.4,0.0,0.0,2.39,1.2,0.1,0.6,2.29,1.1,0.0,0.0,0.0,9.78,4.29,2.69,61.4
